entry_time,exit_time,direction,entry,sl,tp,exit_price,outcome,profit,pattern,reason
2026-03-02 07:00:00,2026-03-02 07:30:00,SELL,5307.57,5390.26,4976.82,5325.08,FLIP,-17.71,S433 AI Gold Star 123 (Coppock),
2026-03-02 07:30:00,2026-03-02 10:00:00,BUY,5325.08,5238.7,5670.61,5363.49,FLIP,38.21,S433 AI Gold Star 123 (Coppock),
2026-03-02 10:00:00,2026-03-02 13:30:00,SELL,5363.49,5452.51,5007.4,5408.07,FLIP,-44.78,S433 AI Gold Star 123 (Coppock),
2026-03-02 13:30:00,2026-03-02 14:30:00,BUY,5408.07,5345.95,5656.56,5394.1,FLIP,-14.17,S433 AI Gold Star 123 (Coppock),
2026-03-02 14:30:00,2026-03-03 01:00:00,SELL,5394.1,5447.84,5179.13,5330.85,FLIP,63.05,S433 AI Gold Star 123 (Coppock),
2026-03-03 01:00:00,2026-03-03 09:30:00,BUY,5330.85,5228.64,5739.69,5367.07,FLIP,36.02,S433 AI Gold Star 123 (Coppock),
2026-03-03 09:30:00,2026-03-03 10:00:00,SELL,5367.07,5423.57,5141.08,5371.94,FLIP,-5.07,S433 AI Gold Star 123 (Coppock),
2026-03-03 10:00:00,2026-03-03 10:30:00,BUY,5371.94,5315.84,5596.36,5361.08,FLIP,-11.06,S433 AI Gold Star 123 (Coppock),
2026-03-03 10:30:00,2026-03-03 17:00:00,SELL,5361.08,5417.38,5135.87,5135.87,TP,225.01,S433 AI Gold Star 123 (Coppock),
2026-03-03 18:30:00,2026-03-03 19:00:00,BUY,5224.58,5080.65,5800.28,5177.93,FLIP,-46.85,S433 AI Gold Star 123 (Coppock),
2026-03-03 19:00:00,2026-03-03 22:00:00,SELL,5177.93,5329.25,4572.65,5112.84,FLIP,64.89,S433 AI Gold Star 123 (Coppock),
2026-03-03 22:00:00,2026-03-04 08:30:00,BUY,5112.84,4914.12,5907.74,5156.23,FLIP,43.19,S433 AI Gold Star 123 (Coppock),
2026-03-04 08:30:00,2026-03-04 09:00:00,SELL,5156.23,5237.15,4832.56,5162.49,FLIP,-6.46,S433 AI Gold Star 123 (Coppock),
2026-03-04 09:00:00,2026-03-04 10:30:00,BUY,5162.49,5085.83,5469.13,5156.89,FLIP,-5.8,S433 AI Gold Star 123 (Coppock),
2026-03-04 10:30:00,2026-03-04 16:00:00,SELL,5156.89,5227.66,4873.81,5188.18,FLIP,-31.49,S433 AI Gold Star 123 (Coppock),
2026-03-04 16:00:00,2026-03-04 18:30:00,BUY,5188.18,5127.1,5432.48,5171.16,FLIP,-17.22,S433 AI Gold Star 123 (Coppock),
2026-03-04 18:30:00,2026-03-04 19:00:00,SELL,5171.16,5232.6,4925.42,5192.35,FLIP,-21.39,S433 AI Gold Star 123 (Coppock),
2026-03-04 19:00:00,2026-03-04 19:30:00,BUY,5192.35,5134.02,5425.66,5167.95,FLIP,-24.6,S433 AI Gold Star 123 (Coppock),
2026-03-04 19:30:00,2026-03-05 01:30:00,SELL,5167.95,5225.9,4936.16,5137.97,FLIP,29.78,S433 AI Gold Star 123 (Coppock),
2026-03-05 01:30:00,2026-03-05 10:30:00,BUY,5137.97,5060.7,5447.06,5171.58,FLIP,33.41,S433 AI Gold Star 123 (Coppock),
2026-03-05 10:30:00,2026-03-05 16:30:00,SELL,5171.58,5214.95,4998.09,5164.57,FLIP,6.81,S433 AI Gold Star 123 (Coppock),
2026-03-05 16:30:00,2026-03-05 19:00:00,BUY,5164.57,5108.07,5390.56,5121.93,FLIP,-42.84,S433 AI Gold Star 123 (Coppock),
2026-03-05 19:00:00,2026-03-06 01:00:00,SELL,5121.93,5182.68,4878.95,5066.92,FLIP,54.81,S433 AI Gold Star 123 (Coppock),
2026-03-06 01:00:00,2026-03-06 11:30:00,BUY,5066.92,4974.48,5436.67,5117.12,FLIP,50.0,S433 AI Gold Star 123 (Coppock),
2026-03-06 11:30:00,2026-03-06 19:30:00,SELL,5117.12,5167.93,4913.89,5085.08,FLIP,31.84,S433 AI Gold Star 123 (Coppock),
2026-03-06 19:30:00,2026-03-07 02:00:00,BUY,5085.08,5019.93,5345.66,5153.81,FLIP,68.53,S433 AI Gold Star 123 (Coppock),
2026-03-07 02:00:00,2026-03-09 09:30:00,SELL,5153.81,5228.54,4854.87,5091.46,FLIP,62.15,S433 AI Gold Star 123 (Coppock),
2026-03-09 09:30:00,2026-03-09 15:30:00,BUY,5091.46,4980.76,5534.26,5105.32,FLIP,13.66,S433 AI Gold Star 123 (Coppock),
2026-03-09 15:30:00,2026-03-09 18:00:00,SELL,5105.32,5170.15,4845.98,5109.75,FLIP,-4.63,S433 AI Gold Star 123 (Coppock),
2026-03-09 18:00:00,2026-03-09 18:30:00,BUY,5109.75,5042.75,5377.74,5095.04,FLIP,-14.91,S433 AI Gold Star 123 (Coppock),
2026-03-09 18:30:00,2026-03-09 21:00:00,SELL,5095.04,5155.68,4852.48,5099.61,FLIP,-4.77,S433 AI Gold Star 123 (Coppock),
2026-03-09 21:00:00,2026-03-10 06:00:00,BUY,5099.61,5029.79,5378.89,5130.64,FLIP,30.83,S433 AI Gold Star 123 (Coppock),
2026-03-10 06:00:00,2026-03-10 07:00:00,SELL,5130.64,5178.96,4937.37,5158.11,FLIP,-27.67,S433 AI Gold Star 123 (Coppock),
2026-03-10 07:00:00,2026-03-10 08:30:00,BUY,5158.11,5102.6,5380.16,5165.65,FLIP,7.34,S433 AI Gold Star 123 (Coppock),
2026-03-10 08:30:00,2026-03-10 11:00:00,SELL,5165.65,5226.29,4923.1,5171.72,FLIP,-6.27,S433 AI Gold Star 123 (Coppock),
2026-03-10 11:00:00,2026-03-10 12:30:00,BUY,5171.72,5118.94,5382.85,5175.37,FLIP,3.45,S433 AI Gold Star 123 (Coppock),
2026-03-10 12:30:00,2026-03-10 19:00:00,SELL,5175.37,5221.95,4989.04,5221.61,FLIP,-46.44,S433 AI Gold Star 123 (Coppock),
2026-03-10 19:00:00,2026-03-11 00:00:00,BUY,5221.61,5176.01,5404.0,5203.03,FLIP,-18.78,S433 AI Gold Star 123 (Coppock),
2026-03-11 00:00:00,2026-03-11 06:30:00,SELL,5203.03,5266.77,4948.06,5215.51,FLIP,-12.68,S433 AI Gold Star 123 (Coppock),
2026-03-11 06:30:00,2026-03-11 11:30:00,BUY,5215.51,5162.03,5429.44,5199.53,FLIP,-16.18,S433 AI Gold Star 123 (Coppock),
2026-03-11 11:30:00,2026-03-11 18:00:00,SELL,5199.53,5238.66,5043.01,5190.68,FLIP,8.65,S433 AI Gold Star 123 (Coppock),
2026-03-11 18:00:00,2026-03-11 18:30:00,BUY,5190.68,5151.03,5349.27,5167.45,FLIP,-23.43,S433 AI Gold Star 123 (Coppock),
2026-03-11 18:30:00,2026-03-11 19:00:00,SELL,5167.45,5210.42,4995.56,5181.39,FLIP,-14.14,S433 AI Gold Star 123 (Coppock),
2026-03-11 19:00:00,2026-03-11 21:30:00,BUY,5181.39,5137.08,5358.64,5166.39,FLIP,-15.2,S433 AI Gold Star 123 (Coppock),
2026-03-11 21:30:00,2026-03-11 22:30:00,SELL,5166.39,5218.53,4957.83,5175.72,FLIP,-9.53,S433 AI Gold Star 123 (Coppock),
2026-03-11 22:30:00,2026-03-11 23:30:00,BUY,5175.72,5123.59,5384.23,5169.86,FLIP,-6.06,S433 AI Gold Star 123 (Coppock),
2026-03-11 23:30:00,2026-03-12 00:00:00,SELL,5169.86,5223.2,4956.48,5177.69,FLIP,-8.03,S433 AI Gold Star 123 (Coppock),
2026-03-12 00:00:00,2026-03-12 04:00:00,BUY,5177.69,5125.39,5386.89,5170.03,FLIP,-7.86,S433 AI Gold Star 123 (Coppock),
2026-03-12 04:00:00,2026-03-12 07:30:00,SELL,5170.03,5204.54,5031.97,5168.6,FLIP,1.23,S433 AI Gold Star 123 (Coppock),
2026-03-12 07:30:00,2026-03-12 08:30:00,BUY,5168.6,5120.45,5361.19,5150.66,FLIP,-18.14,S433 AI Gold Star 123 (Coppock),
2026-03-12 08:30:00,2026-03-12 10:00:00,SELL,5150.66,5202.4,4943.7,5152.7,FLIP,-2.24,S433 AI Gold Star 123 (Coppock),
2026-03-12 10:00:00,2026-03-12 10:30:00,BUY,5152.7,5102.2,5354.7,5142.6,FLIP,-10.3,S433 AI Gold Star 123 (Coppock),
2026-03-12 10:30:00,2026-03-12 11:00:00,SELL,5142.6,5195.13,4932.48,5143.0,FLIP,-0.6,S433 AI Gold Star 123 (Coppock),
2026-03-12 11:00:00,2026-03-12 18:00:00,BUY,5143.0,5091.37,5349.51,5172.32,FLIP,29.12,S433 AI Gold Star 123 (Coppock),
