entry_time,exit_time,direction,entry,sl,tp,exit_price,outcome,profit,pattern,reason
2025-09-02 21:00:00,2025-09-03 09:00:00,BUY,3511.14,3491.46,3570.19,3531.77,FLIP,20.43,S433 AI Gold Star 123 (Coppock),
2025-09-03 09:00:00,2025-09-03 19:00:00,SELL,3531.77,3549.81,3477.65,3550.58,FLIP,-19.01,S433 AI Gold Star 123 (Coppock),
2025-09-03 19:00:00,2025-09-04 03:00:00,BUY,3550.58,3536.35,3593.28,3559.64,FLIP,8.86,S433 AI Gold Star 123 (Coppock),
2025-09-04 03:00:00,2025-09-04 10:00:00,SELL,3559.64,3574.14,3516.12,3516.12,TP,43.32,S433 AI Gold Star 123 (Coppock),
2025-09-04 17:00:00,2025-09-05 05:00:00,BUY,3540.87,3523.81,3592.05,3540.95,FLIP,-0.12,S433 AI Gold Star 123 (Coppock),
2025-09-05 05:00:00,2025-09-05 06:00:00,SELL,3540.95,3555.3,3497.9,3552.6,FLIP,-11.85,S433 AI Gold Star 123 (Coppock),
2025-09-05 06:00:00,2025-09-05 07:00:00,BUY,3552.6,3537.67,3597.39,3552.17,FLIP,-0.63,S433 AI Gold Star 123 (Coppock),
2025-09-05 07:00:00,2025-09-05 11:00:00,SELL,3552.17,3567.04,3507.55,3558.49,FLIP,-6.52,S433 AI Gold Star 123 (Coppock),
2025-09-05 11:00:00,2025-09-05 13:00:00,BUY,3558.49,3546.02,3595.91,3552.51,FLIP,-6.18,S433 AI Gold Star 123 (Coppock),
2025-09-05 13:00:00,2025-09-05 16:00:00,SELL,3552.51,3564.13,3517.64,3552.4,FLIP,-0.09,S433 AI Gold Star 123 (Coppock),
2025-09-05 16:00:00,2025-09-05 17:00:00,BUY,3552.4,3541.33,3585.61,3551.76,FLIP,-0.84,S433 AI Gold Star 123 (Coppock),
2025-09-05 17:00:00,2025-09-05 19:00:00,SELL,3551.76,3562.62,3519.18,3580.27,FLIP,-28.71,S433 AI Gold Star 123 (Coppock),
2025-09-05 19:00:00,2025-09-08 07:00:00,BUY,3580.27,3565.82,3623.63,3594.33,FLIP,13.86,S433 AI Gold Star 123 (Coppock),
2025-09-08 07:00:00,2025-09-08 14:00:00,SELL,3594.33,3612.1,3541.02,3612.1,SL,-17.97,S433 AI Gold Star 123 (Coppock),
2025-09-08 15:00:00,2025-09-09 02:00:00,BUY,3611.18,3598.05,3650.56,3636.53,FLIP,25.15,S433 AI Gold Star 123 (Coppock),
