entry_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-02-13 23:05:00,2026-02-13 23:05:00,BUY,5012.79,5012.69,5013.79,SL,-0.3,S423 Always-Long,Hit SL
2026-02-13 23:10:00,2026-02-13 23:10:00,BUY,5014.34,5014.24,5015.34,SL,-0.3,S423 Always-Long,Hit SL
2026-02-13 23:15:00,2026-02-13 23:15:00,BUY,5015.6,5015.5,5016.6,SL,-0.3,S423 Always-Long,Hit SL
2026-02-13 23:20:00,2026-02-13 23:20:00,BUY,5010.66,5010.56,5011.66,TP,0.8,S423 Always-Long,Hit TP
2026-02-13 23:25:00,2026-02-13 23:25:00,BUY,5013.42,5013.32,5014.42,SL,-0.3,S423 Always-Long,Hit SL
2026-02-13 23:30:00,2026-02-13 23:30:00,BUY,5017.59,5017.49,5018.59,SL,-0.3,S423 Always-Long,Hit SL
2026-02-13 23:35:00,2026-02-13 23:35:00,BUY,5025.3,5025.2,5026.3,SL,-0.3,S423 Always-Long,Hit SL
2026-02-13 23:40:00,2026-02-13 23:40:00,BUY,5020.54,5020.44,5021.54,SL,-0.3,S423 Always-Long,Hit SL
2026-02-13 23:45:00,2026-02-13 23:45:00,BUY,5022.43,5022.33,5023.43,SL,-0.3,S423 Always-Long,Hit SL
2026-02-13 23:50:00,2026-02-13 23:50:00,BUY,5021.39,5021.29,5022.39,SL,-0.3,S423 Always-Long,Hit SL
2026-02-13 23:55:00,2026-02-13 23:55:00,BUY,5020.05,5019.95,5021.05,SL,-0.3,S423 Always-Long,Hit SL
2026-02-14 00:00:00,2026-02-14 00:00:00,BUY,5021.0,5020.9,5022.0,SL,-0.3,S423 Always-Long,Hit SL
2026-02-14 00:05:00,2026-02-14 00:05:00,BUY,5021.02,5020.92,5022.02,SL,-0.3,S423 Always-Long,Hit SL
2026-02-14 00:10:00,2026-02-14 00:10:00,BUY,5021.48,5021.38,5022.48,SL,-0.3,S423 Always-Long,Hit SL
2026-02-14 00:15:00,2026-02-14 00:15:00,BUY,5029.08,5028.98,5030.08,SL,-0.3,S423 Always-Long,Hit SL
2026-02-14 00:20:00,2026-02-14 00:20:00,BUY,5023.18,5023.08,5024.18,TP,0.8,S423 Always-Long,Hit TP
2026-02-14 00:25:00,2026-02-14 00:25:00,BUY,5027.68,5027.58,5028.68,SL,-0.3,S423 Always-Long,Hit SL
