entry_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-07-15 00:06:00,2026-07-15 00:20:00,SELL,4057.99,4057.99,4050.65,SL,-2.0,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-15 00:42:00,2026-07-15 00:47:00,SELL,4060.03,4060.03,4053.8,SL,-2.0,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-15 01:00:00,2026-07-15 01:04:00,SELL,4061.37,4061.37,4056.56,SL,-2.0,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-15 01:22:00,2026-07-15 01:37:00,SELL,4059.79,4059.79,4054.81,TP,47.76,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-15 02:21:00,2026-07-15 02:30:00,SELL,4054.31,4054.31,4049.22,TP,48.88,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-15 02:51:00,2026-07-15 02:53:00,SELL,4051.9,4053.4,4047.39,SL,-17.03,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-15 03:14:00,2026-07-15 03:22:00,SELL,4053.8,4053.8,4050.16,SL,-2.0,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-15 03:33:00,2026-07-15 03:42:00,SELL,4051.45,4051.45,4048.21,SL,-2.0,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-15 05:10:00,2026-07-15 05:14:00,SELL,4050.54,4050.54,4046.42,SL,-2.0,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-15 05:42:00,2026-07-15 05:44:00,SELL,4050.34,4050.34,4046.22,SL,-2.0,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-15 06:01:00,2026-07-15 06:05:00,SELL,4048.6,4049.67,4045.4,SL,-12.67,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-15 06:54:00,2026-07-15 06:58:00,BUY,4054.2,4053.03,4057.71,SL,-13.7,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-15 07:14:00,2026-07-15 07:18:00,SELL,4051.33,4054.16,4042.85,SL,-30.27,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-15 07:23:00,2026-07-15 07:31:00,BUY,4055.66,4055.66,4064.81,SL,-2.0,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-15 07:47:00,2026-07-15 07:49:00,BUY,4056.69,4054.46,4063.37,SL,-24.25,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
