timestamp,rank,label,w65,score,avg_day,min_day,min_pf,max_streak,worst_day,max_lot,max_leg_dd_pct,skipped_by_cb,days,day,daily_pf,window_streak,window_worst_day,best_day,trade_units,by_leg
2026-07-03 10:57:31,1,S81+S65x0.5,0.5,"(0, 341.073816, 314.717233, -999.6862, 4.363811, -4)",341.07,314.72,4.364,4,-999.69,0.19,55.01,10057,150,314.72,4.364,3,-936.75,2788.58,8689.6,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S65:168.03;S69:1988.67
2026-07-03 10:57:31,1,S81+S65x0.5,0.5,"(0, 341.073816, 314.717233, -999.6862, 4.363811, -4)",341.07,314.72,4.364,4,-999.69,0.19,55.01,10057,180,338.02,4.379,3,-999.69,2788.58,10489.74,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S65:290.31;S69:2926.97
2026-07-03 10:57:31,2,S81+S65x0.45,0.45,"(0, 340.948235, 314.605216, -999.6862, 4.364216, -4)",340.95,314.61,4.364,4,-999.69,0.19,55.01,10057,90,344.29,4.769,4,-969.54,2863.48,5563.06,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S65:114.16;S69:1710.60
2026-07-03 10:57:31,2,S81+S65x0.45,0.45,"(0, 340.948235, 314.605216, -999.6862, 4.364216, -4)",340.95,314.61,4.364,4,-999.69,0.19,55.01,10057,120,367.04,4.602,3,-937.32,5113.32,7276.48,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S65:95.13;S69:1988.67
2026-07-03 10:57:31,2,S81+S65x0.45,0.45,"(0, 340.948235, 314.605216, -999.6862, 4.364216, -4)",340.95,314.61,4.364,4,-999.69,0.19,55.01,10057,150,314.61,4.364,3,-936.75,2786.4,8675.75,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S65:151.22;S69:1988.67
2026-07-03 10:57:31,2,S81+S65x0.45,0.45,"(0, 340.948235, 314.605216, -999.6862, 4.364216, -4)",340.95,314.61,4.364,4,-999.69,0.19,55.01,10057,180,337.86,4.378,3,-999.69,2786.4,10472.79,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S65:261.28;S69:2926.97
2026-07-03 10:57:31,3,S81+S65x0.4,0.4,"(0, 340.822655, 314.493199, -999.6862, 4.364622, -4)",340.82,314.49,4.365,4,-999.69,0.19,55.01,10057,90,344.15,4.769,4,-969.15,2861.3,5554.66,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S65:101.47;S69:1710.60
2026-07-03 10:57:31,3,S81+S65x0.4,0.4,"(0, 340.822655, 314.493199, -999.6862, 4.364622, -4)",340.82,314.49,4.365,4,-999.69,0.19,55.01,10057,120,366.95,4.603,3,-937.32,5119.0,7265.93,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S65:84.56;S69:1988.67
2026-07-03 10:57:31,3,S81+S65x0.4,0.4,"(0, 340.822655, 314.493199, -999.6862, 4.364622, -4)",340.82,314.49,4.365,4,-999.69,0.19,55.01,10057,150,314.49,4.365,3,-936.75,2784.22,8661.9,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S65:134.42;S69:1988.67
2026-07-03 10:57:31,3,S81+S65x0.4,0.4,"(0, 340.822655, 314.493199, -999.6862, 4.364622, -4)",340.82,314.49,4.365,4,-999.69,0.19,55.01,10057,180,337.7,4.377,3,-999.69,2784.22,10455.84,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S65:232.25;S69:2926.97
2026-07-03 10:57:31,4,S81+S65x0.35,0.35,"(0, 340.697075, 314.381183, -999.6862, 4.365028, -4)",340.7,314.38,4.365,4,-999.69,0.19,55.01,10057,90,344.01,4.77,4,-968.75,2859.11,5546.26,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S65:88.79;S69:1710.60
2026-07-03 10:57:31,4,S81+S65x0.35,0.35,"(0, 340.697075, 314.381183, -999.6862, 4.365028, -4)",340.7,314.38,4.365,4,-999.69,0.19,55.01,10057,120,366.86,4.603,3,-937.32,5124.67,7255.38,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S65:73.99;S69:1988.67
2026-07-03 10:57:31,4,S81+S65x0.35,0.35,"(0, 340.697075, 314.381183, -999.6862, 4.365028, -4)",340.7,314.38,4.365,4,-999.69,0.19,55.01,10057,150,314.38,4.365,3,-936.75,2782.03,8648.05,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S65:117.62;S69:1988.67
2026-07-03 10:57:31,4,S81+S65x0.35,0.35,"(0, 340.697075, 314.381183, -999.6862, 4.365028, -4)",340.7,314.38,4.365,4,-999.69,0.19,55.01,10057,180,337.54,4.376,3,-999.69,2782.03,10438.89,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S65:203.22;S69:2926.97
2026-07-03 10:57:31,5,S81+S65x0.3,0.3,"(0, 340.571495, 314.269166, -999.6862, 4.365434, -4)",340.57,314.27,4.365,4,-999.69,0.19,55.01,10057,90,343.87,4.771,4,-968.35,2856.93,5537.86,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S65:76.10;S69:1710.60
2026-07-03 10:57:31,5,S81+S65x0.3,0.3,"(0, 340.571495, 314.269166, -999.6862, 4.365434, -4)",340.57,314.27,4.365,4,-999.69,0.19,55.01,10057,120,366.77,4.604,3,-937.32,5130.35,7244.83,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S65:63.42;S69:1988.67
2026-07-03 10:57:31,5,S81+S65x0.3,0.3,"(0, 340.571495, 314.269166, -999.6862, 4.365434, -4)",340.57,314.27,4.365,4,-999.69,0.19,55.01,10057,150,314.27,4.365,3,-936.75,2779.85,8634.2,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S65:100.81;S69:1988.67
2026-07-03 10:57:31,5,S81+S65x0.3,0.3,"(0, 340.571495, 314.269166, -999.6862, 4.365434, -4)",340.57,314.27,4.365,4,-999.69,0.19,55.01,10057,180,337.38,4.375,3,-999.69,2779.85,10421.94,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S65:174.19;S69:2926.97
2026-07-03 10:57:31,6,S81+S65x0.25,0.25,"(0, 340.445914, 314.157149, -999.6862, 4.365841, -4)",340.45,314.16,4.366,4,-999.69,0.19,55.01,10057,90,343.73,4.772,4,-967.95,2854.75,5529.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S65:63.42;S69:1710.60
2026-07-03 10:57:31,6,S81+S65x0.25,0.25,"(0, 340.445914, 314.157149, -999.6862, 4.365841, -4)",340.45,314.16,4.366,4,-999.69,0.19,55.01,10057,120,366.69,4.605,3,-937.32,5136.02,7234.28,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S65:52.85;S69:1988.67
2026-07-03 10:57:31,6,S81+S65x0.25,0.25,"(0, 340.445914, 314.157149, -999.6862, 4.365841, -4)",340.45,314.16,4.366,4,-999.69,0.19,55.01,10057,150,314.16,4.366,3,-936.75,2777.67,8620.35,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S65:84.01;S69:1988.67
2026-07-03 10:57:31,6,S81+S65x0.25,0.25,"(0, 340.445914, 314.157149, -999.6862, 4.365841, -4)",340.45,314.16,4.366,4,-999.69,0.19,55.01,10057,180,337.21,4.375,3,-999.69,2777.67,10404.99,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S65:145.16;S69:2926.97
2026-07-03 10:57:31,7,S81+S65x0.2,0.2,"(0, 340.320334, 314.045133, -999.6862, 4.366248, -4)",340.32,314.05,4.366,4,-999.69,0.19,55.01,10057,90,343.59,4.773,4,-967.55,2852.57,5521.06,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S65:50.74;S69:1710.60
2026-07-03 10:57:31,7,S81+S65x0.2,0.2,"(0, 340.320334, 314.045133, -999.6862, 4.366248, -4)",340.32,314.05,4.366,4,-999.69,0.19,55.01,10057,120,366.6,4.605,3,-937.32,5141.7,7223.73,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S65:42.28;S69:1988.67
2026-07-03 10:57:31,7,S81+S65x0.2,0.2,"(0, 340.320334, 314.045133, -999.6862, 4.366248, -4)",340.32,314.05,4.366,4,-999.69,0.19,55.01,10057,150,314.05,4.366,3,-936.75,2775.49,8606.5,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S65:67.21;S69:1988.67
2026-07-03 10:57:31,7,S81+S65x0.2,0.2,"(0, 340.320334, 314.045133, -999.6862, 4.366248, -4)",340.32,314.05,4.366,4,-999.69,0.19,55.01,10057,180,337.05,4.374,3,-999.69,2775.49,10388.04,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S65:116.12;S69:2926.97
2026-07-03 10:57:31,8,S81+S65x0.15,0.15,"(0, 340.194754, 313.933116, -999.6862, 4.366655, -4)",340.19,313.93,4.367,4,-999.69,0.19,55.01,10057,90,343.45,4.774,4,-967.16,2850.38,5512.66,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S65:38.05;S69:1710.60
2026-07-03 10:57:31,8,S81+S65x0.15,0.15,"(0, 340.194754, 313.933116, -999.6862, 4.366655, -4)",340.19,313.93,4.367,4,-999.69,0.19,55.01,10057,120,366.51,4.606,3,-937.32,5147.38,7213.18,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S65:31.71;S69:1988.67
2026-07-03 10:57:31,8,S81+S65x0.15,0.15,"(0, 340.194754, 313.933116, -999.6862, 4.366655, -4)",340.19,313.93,4.367,4,-999.69,0.19,55.01,10057,150,313.93,4.367,3,-936.75,2773.3,8592.65,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S65:50.41;S69:1988.67
2026-07-03 10:57:31,8,S81+S65x0.15,0.15,"(0, 340.194754, 313.933116, -999.6862, 4.366655, -4)",340.19,313.93,4.367,4,-999.69,0.19,55.01,10057,180,336.89,4.373,3,-999.69,2773.3,10371.09,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S65:87.09;S69:2926.97
2026-07-03 10:57:31,9,S81+S65x0.1,0.1,"(0, 340.069174, 313.821099, -999.6862, 4.367063, -4)",340.07,313.82,4.367,4,-999.69,0.19,55.01,10057,90,343.3,4.775,4,-966.76,2848.2,5504.26,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S65:25.37;S69:1710.60
2026-07-03 10:57:31,9,S81+S65x0.1,0.1,"(0, 340.069174, 313.821099, -999.6862, 4.367063, -4)",340.07,313.82,4.367,4,-999.69,0.19,55.01,10057,120,366.42,4.606,3,-937.32,5153.05,7202.63,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S65:21.14;S69:1988.67
2026-07-03 10:57:31,9,S81+S65x0.1,0.1,"(0, 340.069174, 313.821099, -999.6862, 4.367063, -4)",340.07,313.82,4.367,4,-999.69,0.19,55.01,10057,150,313.82,4.367,3,-936.75,2771.12,8578.8,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S65:33.61;S69:1988.67
2026-07-03 10:57:31,9,S81+S65x0.1,0.1,"(0, 340.069174, 313.821099, -999.6862, 4.367063, -4)",340.07,313.82,4.367,4,-999.69,0.19,55.01,10057,180,336.73,4.372,3,-999.69,2771.12,10354.14,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S65:58.06;S69:2926.97
2026-07-03 10:57:31,10,S81+S65x0.05,0.05,"(0, 339.943594, 313.709083, -999.6862, 4.367471, -4)",339.94,313.71,4.367,4,-999.69,0.19,55.01,10057,90,343.16,4.776,4,-966.36,2846.02,5495.86,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S65:12.68;S69:1710.60
2026-07-03 10:57:31,10,S81+S65x0.05,0.05,"(0, 339.943594, 313.709083, -999.6862, 4.367471, -4)",339.94,313.71,4.367,4,-999.69,0.19,55.01,10057,120,366.33,4.607,3,-937.32,5158.73,7192.08,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S65:10.57;S69:1988.67
2026-07-03 10:57:31,10,S81+S65x0.05,0.05,"(0, 339.943594, 313.709083, -999.6862, 4.367471, -4)",339.94,313.71,4.367,4,-999.69,0.19,55.01,10057,150,313.71,4.367,3,-936.75,2768.94,8564.95,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S65:16.80;S69:1988.67
2026-07-03 10:57:31,10,S81+S65x0.05,0.05,"(0, 339.943594, 313.709083, -999.6862, 4.367471, -4)",339.94,313.71,4.367,4,-999.69,0.19,55.01,10057,180,336.57,4.371,3,-999.69,2768.94,10337.19,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S65:29.03;S69:2926.97
2026-07-03 10:57:31,11,S81+S65x0,0.0,"(0, 339.818013, 313.597066, -999.9079, 4.36788, -3)",339.82,313.6,4.368,3,-999.91,0.19,55.01,9727,90,343.02,4.777,3,-965.96,2843.84,5487.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60
2026-07-03 10:57:31,11,S81+S65x0,0.0,"(0, 339.818013, 313.597066, -999.9079, 4.36788, -3)",339.82,313.6,4.368,3,-999.91,0.19,55.01,9727,120,366.24,4.607,3,-937.32,5164.4,7181.53,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67
2026-07-03 10:57:31,11,S81+S65x0,0.0,"(0, 339.818013, 313.597066, -999.9079, 4.36788, -3)",339.82,313.6,4.368,3,-999.91,0.19,55.01,9727,150,313.6,4.368,3,-936.75,2766.76,8551.1,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67
2026-07-03 10:57:31,11,S81+S65x0,0.0,"(0, 339.818013, 313.597066, -999.9079, 4.36788, -3)",339.82,313.6,4.368,3,-999.91,0.19,55.01,9727,180,336.41,4.37,3,-999.91,2766.76,10320.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97
