signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-01-21T20:50:00+07:00,2026-01-21T21:00:00+07:00,BUY,4877.36,4869.49,4954.74,SL,-8.07,S287 BUY Pettitt Shift Resume 10R,"Pettitt location shift resumes after one-bar pullback (age=9, p=0.041, shift=1.09 ATR, U=-415)"
2026-01-23T20:25:00+07:00,2026-01-26T06:10:00+07:00,BUY,4931.65,4923.25,5015.55,TP,83.7,S287 BUY Pettitt Shift Resume 10R,"Pettitt location shift resumes after one-bar pullback (age=20, p=0.000, shift=2.53 ATR, U=-702)"
2026-01-27T17:55:00+07:00,2026-01-27T18:20:00+07:00,BUY,5086.38,5082.41,5125.65,BE,-0.2,S287 BUY Pettitt Shift Resume 10R,"Pettitt location shift resumes after one-bar pullback (age=20, p=0.005, shift=0.87 ATR, U=-518)"
2026-01-29T20:15:00+07:00,2026-01-29T20:20:00+07:00,BUY,5518.47,5510.33,5599.98,SL,-8.34,S287 BUY Pettitt Shift Resume 10R,"Pettitt location shift resumes after one-bar pullback (age=18, p=0.000, shift=1.80 ATR, U=-644)"
2026-01-29T20:35:00+07:00,2026-01-29T21:20:00+07:00,BUY,5517.95,5499.78,5698.34,BE,-0.2,S287 BUY Pettitt Shift Resume 10R,"Pettitt location shift resumes after one-bar pullback (age=22, p=0.000, shift=1.82 ATR, U=-742)"
2026-02-03T20:55:00+07:00,2026-02-03T21:00:00+07:00,BUY,4932.65,4920.69,5051.81,SL,-12.16,S287 BUY Pettitt Shift Resume 10R,"Pettitt location shift resumes after one-bar pullback (age=11, p=0.018, shift=1.15 ATR, U=-457)"
2026-02-06T18:20:00+07:00,2026-02-06T19:20:00+07:00,BUY,4888.56,4877.89,4993.83,BE,-0.2,S287 BUY Pettitt Shift Resume 10R,"Pettitt location shift resumes after one-bar pullback (age=23, p=0.000, shift=1.80 ATR, U=-731)"
2026-02-11T17:35:00+07:00,2026-02-11T19:40:00+07:00,BUY,5073.29,5068.04,5125.91,BE,-0.2,S287 BUY Pettitt Shift Resume 10R,"Pettitt location shift resumes after one-bar pullback (age=13, p=0.001, shift=2.08 ATR, U=-595)"
2026-02-12T17:50:00+07:00,2026-02-12T19:05:00+07:00,BUY,5060.34,5055.71,5107.2,BE,-0.2,S287 BUY Pettitt Shift Resume 10R,"Pettitt location shift resumes after one-bar pullback (age=24, p=0.003, shift=1.65 ATR, U=-534)"
2026-02-18T20:55:00+07:00,2026-02-18T21:05:00+07:00,BUY,4954.47,4948.71,5011.52,BE,-0.2,S287 BUY Pettitt Shift Resume 10R,"Pettitt location shift resumes after one-bar pullback (age=22, p=0.000, shift=3.71 ATR, U=-887)"
