timestamp,rank,label,add_leg,add_weight,score,avg_day,min_day,min_pf,max_streak,worst_day,max_lot,max_leg_dd_pct,skipped_by_cb,days,day,daily_pf,window_streak,window_worst_day,best_day,trade_units,by_leg
2026-07-03 16:15:05,3,S84+S87_D1_LAST_INVx4.9,S87_D1_LAST_INV,4.9,"(0, 458.305339, 425.232727, -1231.8487, 4.108299, -7)",458.31,425.23,4.108,7,-1231.85,0.19,55.01,9807,150,428.81,4.206,3,-1226.33,6320.55,10784.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_D1_LAST_INV:2115.23;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84;S89_D1_INV_NO17_RISK20:1782.00
2026-07-03 16:15:05,3,S84+S87_D1_LAST_INVx4.9,S87_D1_LAST_INV,4.9,"(0, 458.305339, 425.232727, -1231.8487, 4.108299, -7)",458.31,425.23,4.108,7,-1231.85,0.19,55.01,9807,180,425.23,4.108,7,-1231.85,6320.55,12816.38,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_D1_LAST_INV:2199.17;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03;S89_D1_INV_NO17_RISK20:2093.50
2026-07-03 16:15:05,4,S84+S87_D1_LAST_INVx4.85,S87_D1_LAST_INV,4.85,"(0, 458.138342, 425.108058, -1229.4792, 4.109147, -7)",458.14,425.11,4.109,7,-1229.48,0.19,55.01,9807,90,473.13,4.466,3,-1213.93,3695.85,6731.15,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_D1_LAST_INV:1946.01;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16;S89_D1_INV_NO17_RISK20:1116.50
2026-07-03 16:15:05,4,S84+S87_D1_LAST_INVx4.85,S87_D1_LAST_INV,4.85,"(0, 458.138342, 425.108058, -1229.4792, 4.109147, -7)",458.14,425.11,4.109,7,-1229.48,0.19,55.01,9807,120,505.65,4.552,3,-1213.93,6314.95,9011.15,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_D1_LAST_INV:2054.65;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57;S89_D1_INV_NO17_RISK20:1575.50
2026-07-03 16:15:05,4,S84+S87_D1_LAST_INVx4.85,S87_D1_LAST_INV,4.85,"(0, 458.138342, 425.108058, -1229.4792, 4.109147, -7)",458.14,425.11,4.109,7,-1229.48,0.19,55.01,9807,150,428.66,4.207,3,-1223.96,6314.95,10781.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_D1_LAST_INV:2093.65;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84;S89_D1_INV_NO17_RISK20:1782.00
2026-07-03 16:15:05,4,S84+S87_D1_LAST_INVx4.85,S87_D1_LAST_INV,4.85,"(0, 458.138342, 425.108058, -1229.4792, 4.109147, -7)",458.14,425.11,4.109,7,-1229.48,0.19,55.01,9807,180,425.11,4.109,7,-1229.48,6314.95,12813.03,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_D1_LAST_INV:2176.73;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03;S89_D1_INV_NO17_RISK20:2093.50
2026-07-03 16:15:05,5,S84+S87_D1_LAST_INVx4.8,S87_D1_LAST_INV,4.8,"(0, 457.971344, 424.983388, -1227.1097, 4.109995, -7)",457.97,424.98,4.11,7,-1227.11,0.19,55.01,9807,90,472.91,4.466,3,-1211.56,3692.31,6729.45,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_D1_LAST_INV:1925.95;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16;S89_D1_INV_NO17_RISK20:1116.50
2026-07-03 16:15:05,5,S84+S87_D1_LAST_INVx4.8,S87_D1_LAST_INV,4.8,"(0, 457.971344, 424.983388, -1227.1097, 4.109995, -7)",457.97,424.98,4.11,7,-1227.11,0.19,55.01,9807,120,505.47,4.553,3,-1211.56,6309.36,9008.55,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_D1_LAST_INV:2033.47;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57;S89_D1_INV_NO17_RISK20:1575.50
2026-07-03 16:15:05,5,S84+S87_D1_LAST_INVx4.8,S87_D1_LAST_INV,4.8,"(0, 457.971344, 424.983388, -1227.1097, 4.109995, -7)",457.97,424.98,4.11,7,-1227.11,0.19,55.01,9807,150,428.52,4.208,3,-1221.59,6309.36,10778.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_D1_LAST_INV:2072.06;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84;S89_D1_INV_NO17_RISK20:1782.00
2026-07-03 16:15:05,5,S84+S87_D1_LAST_INVx4.8,S87_D1_LAST_INV,4.8,"(0, 457.971344, 424.983388, -1227.1097, 4.109995, -7)",457.97,424.98,4.11,7,-1227.11,0.19,55.01,9807,180,424.98,4.11,7,-1227.11,6309.36,12809.68,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_D1_LAST_INV:2154.29;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03;S89_D1_INV_NO17_RISK20:2093.50
2026-07-03 16:15:05,6,S84+S87_D1_LAST_INVx4.75,S87_D1_LAST_INV,4.75,"(0, 457.804346, 424.858719, -1224.7402, 4.110845, -7)",457.8,424.86,4.111,7,-1224.74,0.19,55.01,9807,90,472.68,4.466,3,-1209.19,3688.77,6727.75,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_D1_LAST_INV:1905.89;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16;S89_D1_INV_NO17_RISK20:1116.50
2026-07-03 16:15:05,6,S84+S87_D1_LAST_INVx4.75,S87_D1_LAST_INV,4.75,"(0, 457.804346, 424.858719, -1224.7402, 4.110845, -7)",457.8,424.86,4.111,7,-1224.74,0.19,55.01,9807,120,505.3,4.555,3,-1209.19,6303.76,9005.94,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_D1_LAST_INV:2012.29;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57;S89_D1_INV_NO17_RISK20:1575.50
2026-07-03 16:15:05,6,S84+S87_D1_LAST_INVx4.75,S87_D1_LAST_INV,4.75,"(0, 457.804346, 424.858719, -1224.7402, 4.110845, -7)",457.8,424.86,4.111,7,-1224.74,0.19,55.01,9807,150,428.38,4.209,3,-1219.22,6303.76,10775.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_D1_LAST_INV:2050.48;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84;S89_D1_INV_NO17_RISK20:1782.00
2026-07-03 16:15:05,6,S84+S87_D1_LAST_INVx4.75,S87_D1_LAST_INV,4.75,"(0, 457.804346, 424.858719, -1224.7402, 4.110845, -7)",457.8,424.86,4.111,7,-1224.74,0.19,55.01,9807,180,424.86,4.111,7,-1224.74,6303.76,12806.33,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_D1_LAST_INV:2131.85;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03;S89_D1_INV_NO17_RISK20:2093.50
2026-07-03 16:15:05,7,S84+S87_D1_LAST_INVx4.7,S87_D1_LAST_INV,4.7,"(0, 457.637349, 424.734049, -1222.3707, 4.111695, -7)",457.64,424.73,4.112,7,-1222.37,0.19,55.01,9807,90,472.46,4.467,3,-1206.82,3685.22,6726.05,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_D1_LAST_INV:1885.83;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16;S89_D1_INV_NO17_RISK20:1116.50
2026-07-03 16:15:05,7,S84+S87_D1_LAST_INVx4.7,S87_D1_LAST_INV,4.7,"(0, 457.637349, 424.734049, -1222.3707, 4.111695, -7)",457.64,424.73,4.112,7,-1222.37,0.19,55.01,9807,120,505.12,4.556,3,-1206.82,6298.16,9003.34,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_D1_LAST_INV:1991.11;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57;S89_D1_INV_NO17_RISK20:1575.50
2026-07-03 16:15:05,7,S84+S87_D1_LAST_INVx4.7,S87_D1_LAST_INV,4.7,"(0, 457.637349, 424.734049, -1222.3707, 4.111695, -7)",457.64,424.73,4.112,7,-1222.37,0.19,55.01,9807,150,428.23,4.21,3,-1216.85,6298.16,10772.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_D1_LAST_INV:2028.90;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84;S89_D1_INV_NO17_RISK20:1782.00
2026-07-03 16:15:05,7,S84+S87_D1_LAST_INVx4.7,S87_D1_LAST_INV,4.7,"(0, 457.637349, 424.734049, -1222.3707, 4.111695, -7)",457.64,424.73,4.112,7,-1222.37,0.19,55.01,9807,180,424.73,4.112,7,-1222.37,6298.16,12802.98,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_D1_LAST_INV:2109.41;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03;S89_D1_INV_NO17_RISK20:2093.50
2026-07-03 16:15:05,8,S84+S87_D1_LAST_INVx4.65,S87_D1_LAST_INV,4.65,"(0, 457.470351, 424.60938, -1220.0012, 4.112547, -7)",457.47,424.61,4.113,7,-1220.0,0.19,55.01,9807,90,472.24,4.467,3,-1204.45,3681.68,6724.35,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_D1_LAST_INV:1865.77;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16;S89_D1_INV_NO17_RISK20:1116.50
2026-07-03 16:15:05,8,S84+S87_D1_LAST_INVx4.65,S87_D1_LAST_INV,4.65,"(0, 457.470351, 424.60938, -1220.0012, 4.112547, -7)",457.47,424.61,4.113,7,-1220.0,0.19,55.01,9807,120,504.94,4.557,3,-1204.45,6292.56,9000.74,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_D1_LAST_INV:1969.93;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57;S89_D1_INV_NO17_RISK20:1575.50
2026-07-03 16:15:05,8,S84+S87_D1_LAST_INVx4.65,S87_D1_LAST_INV,4.65,"(0, 457.470351, 424.60938, -1220.0012, 4.112547, -7)",457.47,424.61,4.113,7,-1220.0,0.19,55.01,9807,150,428.09,4.211,3,-1214.48,6292.56,10769.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_D1_LAST_INV:2007.31;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84;S89_D1_INV_NO17_RISK20:1782.00
2026-07-03 16:15:05,8,S84+S87_D1_LAST_INVx4.65,S87_D1_LAST_INV,4.65,"(0, 457.470351, 424.60938, -1220.0012, 4.112547, -7)",457.47,424.61,4.113,7,-1220.0,0.19,55.01,9807,180,424.61,4.113,7,-1220.0,6292.56,12799.63,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_D1_LAST_INV:2086.97;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03;S89_D1_INV_NO17_RISK20:2093.50
2026-07-03 16:15:05,9,S84+S87_D1_LAST_INVx4.6,S87_D1_LAST_INV,4.6,"(0, 457.303353, 424.48471, -1217.6317, 4.113399, -7)",457.3,424.48,4.113,7,-1217.63,0.19,55.01,9807,90,472.02,4.467,3,-1202.08,3678.14,6722.65,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_D1_LAST_INV:1845.70;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16;S89_D1_INV_NO17_RISK20:1116.50
2026-07-03 16:15:05,9,S84+S87_D1_LAST_INVx4.6,S87_D1_LAST_INV,4.6,"(0, 457.303353, 424.48471, -1217.6317, 4.113399, -7)",457.3,424.48,4.113,7,-1217.63,0.19,55.01,9807,120,504.77,4.559,3,-1202.08,6286.96,8998.15,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_D1_LAST_INV:1948.74;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57;S89_D1_INV_NO17_RISK20:1575.50
2026-07-03 16:15:05,9,S84+S87_D1_LAST_INVx4.6,S87_D1_LAST_INV,4.6,"(0, 457.303353, 424.48471, -1217.6317, 4.113399, -7)",457.3,424.48,4.113,7,-1217.63,0.19,55.01,9807,150,427.95,4.212,3,-1212.11,6286.96,10766.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_D1_LAST_INV:1985.73;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84;S89_D1_INV_NO17_RISK20:1782.00
2026-07-03 16:15:05,9,S84+S87_D1_LAST_INVx4.6,S87_D1_LAST_INV,4.6,"(0, 457.303353, 424.48471, -1217.6317, 4.113399, -7)",457.3,424.48,4.113,7,-1217.63,0.19,55.01,9807,180,424.48,4.113,7,-1217.63,6286.96,12796.28,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_D1_LAST_INV:2064.53;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03;S89_D1_INV_NO17_RISK20:2093.50
