days,date,total
550,2024-05-28,1508.23033
550,2024-05-29,160.6774
550,2024-05-30,-458.12585
550,2024-05-31,958.62006
550,2024-06-03,1080.20586
550,2024-06-04,346.80555
550,2024-06-05,656.88211
550,2024-06-06,930.58192
550,2024-06-07,-426.89816
550,2024-06-10,3144.5972
550,2024-06-11,502.77175
550,2024-06-12,444.65792
550,2024-06-13,1019.2542
550,2024-06-14,165.18964
550,2024-06-17,-355.26114
550,2024-06-18,1436.28462
550,2024-06-19,2295.2718
550,2024-06-20,634.3113
550,2024-06-21,151.25252
550,2024-06-24,-335.52441
550,2024-06-25,-346.5891
550,2024-06-26,1533.8624
550,2024-06-27,799.99632
550,2024-06-28,-258.9153
550,2024-07-01,-975.03228
550,2024-07-02,169.79868
550,2024-07-03,1516.56828
550,2024-07-04,1070.31207
550,2024-07-05,-999.99902
550,2024-07-06,0.0
550,2024-07-08,1690.27982
550,2024-07-09,-999.99938
550,2024-07-10,655.3343
550,2024-07-11,338.54149
550,2024-07-12,2197.16449
550,2024-07-15,-404.23747
550,2024-07-16,4035.34182
550,2024-07-17,268.08871
550,2024-07-18,2209.0483
550,2024-07-19,1670.06771
550,2024-07-22,656.56935
550,2024-07-23,161.80243
550,2024-07-24,-999.9974
550,2024-07-25,2756.24216
550,2024-07-26,666.666
550,2024-07-29,2694.55579
550,2024-07-30,1777.00575
550,2024-07-31,449.88795
550,2024-08-01,1388.78635
550,2024-08-02,520.28958
550,2024-08-05,337.71738
550,2024-08-06,903.28906
550,2024-08-07,79.90128
550,2024-08-08,-231.72383
550,2024-08-09,1582.17632
550,2024-08-12,-995.63976
550,2024-08-13,1638.42124
550,2024-08-14,-746.35337
550,2024-08-15,511.39998
550,2024-08-16,1150.68902
550,2024-08-19,2999.8917
550,2024-08-20,756.78308
550,2024-08-21,2178.10142
550,2024-08-22,-484.19964
550,2024-08-23,0.00485
550,2024-08-26,-764.31748
550,2024-08-27,-79.20689
550,2024-08-28,3815.34341
550,2024-08-29,2555.25488
550,2024-08-30,1754.78496
550,2024-09-02,-337.38882
550,2024-09-03,670.06242
550,2024-09-04,2826.79612
550,2024-09-05,302.09925
550,2024-09-06,-999.99376
550,2024-09-09,3451.85117
550,2024-09-10,2142.02245
550,2024-09-11,-78.58417
550,2024-09-12,-250.35346
550,2024-09-13,-681.0878
550,2024-09-16,2117.94598
550,2024-09-17,-140.54766
550,2024-09-18,2059.64242
550,2024-09-19,376.5443
550,2024-09-20,1949.08494
550,2024-09-23,211.9871
550,2024-09-24,1313.24284
550,2024-09-25,3494.61134
550,2024-09-26,3550.11763
550,2024-09-27,248.5366
550,2024-09-30,1921.956
550,2024-10-01,3575.26789
550,2024-10-02,823.30184
550,2024-10-03,2594.60317
550,2024-10-04,323.68024
550,2024-10-07,-999.99665
550,2024-10-08,2486.96726
550,2024-10-09,564.71128
550,2024-10-10,-480.26043
550,2024-10-11,4147.06139
550,2024-10-14,-48.99264
550,2024-10-15,208.39137
550,2024-10-16,248.5366
550,2024-10-17,-999.99833
550,2024-10-18,-511.693
550,2024-10-21,-709.02966
550,2024-10-22,497.7516
550,2024-10-23,-381.44539
550,2024-10-24,400.40155
550,2024-10-25,1542.52236
550,2024-10-28,4508.41426
550,2024-10-29,-999.99952
550,2024-10-30,1044.82004
550,2024-10-31,778.70163
550,2024-11-01,1689.7163
550,2024-11-04,1227.73703
550,2024-11-05,5097.8852
550,2024-11-06,668.7093
550,2024-11-07,797.65848
550,2024-11-08,1404.093
550,2024-11-11,1252.36683
550,2024-11-12,950.05621
550,2024-11-13,1570.75579
550,2024-11-14,0.0
550,2024-11-15,-921.11924
550,2024-11-18,0.0
550,2024-11-19,-999.9954
550,2024-11-20,305.51224
550,2024-11-21,1803.60328
550,2024-11-22,1687.83132
550,2024-11-25,634.92
550,2024-11-26,1950.91169
550,2024-11-27,2977.39985
550,2024-11-28,-999.99958
550,2024-11-29,-374.42238
550,2024-12-02,4302.10206
550,2024-12-03,983.47698
550,2024-12-04,380.1148
550,2024-12-05,1428.04283
550,2024-12-06,2970.49458
550,2024-12-07,0.0
550,2024-12-09,1033.2446
550,2024-12-10,1390.38166
550,2024-12-11,2748.27814
550,2024-12-12,2493.40104
550,2024-12-13,-964.45131
550,2024-12-14,0.0
550,2024-12-16,-79.94074
550,2024-12-17,-973.34568
550,2024-12-18,1356.65511
550,2024-12-19,-653.1479
550,2024-12-20,-396.71205
550,2024-12-23,328.28805
550,2024-12-24,1160.3243
550,2024-12-26,-514.32682
550,2024-12-27,0.0
550,2024-12-30,433.5175
550,2024-12-31,623.81469
550,2025-01-02,-999.9996
550,2025-01-03,2005.2873
550,2025-01-06,0.0
550,2025-01-07,0.0
550,2025-01-08,2904.13288
550,2025-01-09,778.48375
550,2025-01-10,3541.18102
550,2025-01-11,0.0
550,2025-01-13,1314.76578
550,2025-01-14,158.51554
550,2025-01-15,233.18581
550,2025-01-16,14.3078
550,2025-01-17,-712.86394
550,2025-01-20,-601.38504
550,2025-01-21,0.0
550,2025-01-22,-835.81736
550,2025-01-23,-999.99908
550,2025-01-24,-999.99424
550,2025-01-27,0.0
550,2025-01-28,463.72176
550,2025-01-29,2598.05181
550,2025-01-30,1592.48929
550,2025-01-31,-999.99913
550,2025-02-03,319.12472
550,2025-02-04,-957.14777
550,2025-02-05,730.158
550,2025-02-06,270.7915
550,2025-02-07,-849.2055
550,2025-02-10,260.4156
550,2025-02-11,-885.13878
550,2025-02-12,429.0419
550,2025-02-13,-71.34317
550,2025-02-14,-329.93401
550,2025-02-17,511.18164
550,2025-02-18,-505.82933
550,2025-02-19,-47.65051
550,2025-02-20,1164.31284
550,2025-02-21,1288.63424
550,2025-02-24,1527.50697
550,2025-02-25,1288.47647
550,2025-02-26,3922.97416
550,2025-02-27,-449.55885
550,2025-02-28,857.99353
550,2025-03-03,456.21374
550,2025-03-04,1447.8953
550,2025-03-05,-19.18301
550,2025-03-06,2517.23357
550,2025-03-07,1008.21837
550,2025-03-10,2741.81794
550,2025-03-11,723.00198
550,2025-03-12,1653.35391
550,2025-03-13,721.61151
550,2025-03-14,408.74952
550,2025-03-17,580.9518
550,2025-03-18,-105.80856
550,2025-03-19,-743.69006
550,2025-03-20,1131.2323
550,2025-03-21,-186.74168
550,2025-03-24,1522.55118
