days,date,total
550,2024-05-28,1876.19505
550,2024-05-29,1890.6881
550,2024-05-30,-314.40406
550,2024-05-31,1882.94738
550,2024-06-03,2155.45225
550,2024-06-04,298.34917
550,2024-06-05,-999.99769
550,2024-06-06,254.55388
550,2024-06-07,-436.4192
550,2024-06-10,4983.28562
550,2024-06-11,-112.4295
550,2024-06-12,5226.44598
550,2024-06-13,2070.61812
550,2024-06-14,4205.6949
550,2024-06-17,-999.9971
550,2024-06-18,355.33566
550,2024-06-19,53.9468
550,2024-06-20,1415.50359
550,2024-06-21,5553.45387
550,2024-06-24,1837.5645
550,2024-06-25,-999.99041
550,2024-06-26,5071.91209
550,2024-06-27,1538.44852
550,2024-06-28,-874.99382
550,2024-07-01,-999.9967
550,2024-07-02,-999.99329
550,2024-07-03,9155.50827
550,2024-07-04,2230.28658
550,2024-07-05,-528.92344
550,2024-07-06,0.0
550,2024-07-08,9881.73135
550,2024-07-09,-999.99854
550,2024-07-10,4244.08809
550,2024-07-11,5239.25298
550,2024-07-12,5011.03491
550,2024-07-15,195.43941
550,2024-07-16,4882.8047
550,2024-07-17,-896.99969
550,2024-07-18,4003.54766
550,2024-07-19,-215.30833
550,2024-07-22,4589.23691
550,2024-07-23,-999.99915
550,2024-07-24,-122.65816
550,2024-07-25,3158.63455
550,2024-07-26,5195.87406
550,2024-07-29,6028.96247
550,2024-07-30,-49.54074
550,2024-07-31,-927.24204
550,2024-08-01,1135.36813
550,2024-08-02,-999.99654
550,2024-08-05,608.6774
550,2024-08-06,-999.99587
550,2024-08-07,2322.86622
550,2024-08-08,-999.99875
550,2024-08-09,4241.46887
550,2024-08-12,-999.99933
550,2024-08-13,3957.73253
550,2024-08-14,-999.99587
550,2024-08-15,361.89432
550,2024-08-16,3059.1371
550,2024-08-19,5877.61712
550,2024-08-20,-765.10348
550,2024-08-21,3874.61132
550,2024-08-22,-999.99558
550,2024-08-23,-999.38075
550,2024-08-26,2149.45714
550,2024-08-27,1895.04983
550,2024-08-28,2392.78642
550,2024-08-29,4035.32568
550,2024-08-30,3648.04708
550,2024-09-02,802.41576
550,2024-09-03,137.48486
550,2024-09-04,5136.36996
550,2024-09-05,258.45893
550,2024-09-06,-999.99822
550,2024-09-09,-676.16215
550,2024-09-10,3503.1473
550,2024-09-11,-958.04905
550,2024-09-12,1327.71965
550,2024-09-13,-523.656
550,2024-09-16,4773.88752
550,2024-09-17,-999.99799
550,2024-09-18,-999.99235
550,2024-09-19,1412.61944
550,2024-09-20,-885.57132
550,2024-09-23,1062.56191
550,2024-09-24,3990.07332
550,2024-09-25,3960.61249
550,2024-09-26,6783.53139
550,2024-09-27,1540.29035
550,2024-09-30,3301.5172
550,2024-10-01,6055.23028
550,2024-10-02,1043.50848
550,2024-10-03,8238.66189
550,2024-10-04,2068.42127
550,2024-10-07,2596.31645
550,2024-10-08,3352.73026
550,2024-10-09,-999.99803
550,2024-10-10,-86.45041
550,2024-10-11,10719.76715
550,2024-10-14,820.26204
550,2024-10-15,3870.54307
550,2024-10-16,-497.13972
550,2024-10-17,-891.96549
550,2024-10-18,1285.37507
550,2024-10-21,-999.99912
550,2024-10-22,6473.73863
550,2024-10-23,-259.85801
550,2024-10-24,3099.0535
550,2024-10-25,6404.29676
550,2024-10-28,4535.28774
550,2024-10-29,-210.83769
550,2024-10-30,2558.09403
550,2024-10-31,2731.55687
550,2024-11-01,5114.83153
550,2024-11-04,3790.69879
550,2024-11-05,1192.58831
550,2024-11-06,3095.68758
550,2024-11-07,1129.14954
550,2024-11-08,3570.18676
550,2024-11-11,-963.86101
550,2024-11-12,3045.94771
550,2024-11-13,2020.14171
550,2024-11-14,-843.26581
550,2024-11-15,-999.9998
550,2024-11-18,1806.97784
550,2024-11-19,-999.9954
550,2024-11-20,-971.62323
550,2024-11-21,-999.99544
550,2024-11-22,3150.11751
550,2024-11-25,1809.8287
550,2024-11-26,3040.63474
550,2024-11-27,6713.22242
550,2024-11-28,-940.83412
550,2024-11-29,897.9061
550,2024-12-02,6407.84598
550,2024-12-03,11136.528
550,2024-12-04,-999.99935
550,2024-12-05,4908.61368
550,2024-12-06,6131.70634
550,2024-12-07,0.0
550,2024-12-09,5152.14506
550,2024-12-10,1143.48663
550,2024-12-11,5047.60209
550,2024-12-12,-999.99684
550,2024-12-13,-999.99995
550,2024-12-14,0.0
550,2024-12-16,-999.99955
550,2024-12-17,-999.99756
550,2024-12-18,6446.74826
550,2024-12-19,-317.16499
550,2024-12-20,4247.18919
550,2024-12-23,-881.26521
550,2024-12-24,-999.9951
550,2024-12-26,0.00421
550,2024-12-27,-841.58173
550,2024-12-30,2252.76033
550,2024-12-31,-999.99472
550,2025-01-02,-999.99378
550,2025-01-03,6710.04989
550,2025-01-06,-999.99606
550,2025-01-07,8614.40339
550,2025-01-08,13809.78705
550,2025-01-09,281.34243
550,2025-01-10,8778.72888
550,2025-01-11,0.0
550,2025-01-13,2750.23184
550,2025-01-14,-999.99846
550,2025-01-15,1552.31445
550,2025-01-16,718.52436
550,2025-01-17,-999.99804
550,2025-01-20,-999.99615
550,2025-01-21,416.38586
550,2025-01-22,-999.9986
550,2025-01-23,-999.99727
550,2025-01-24,-999.99864
550,2025-01-27,1203.09924
550,2025-01-28,6101.44927
550,2025-01-29,5183.13623
550,2025-01-30,4153.63094
550,2025-01-31,-999.99883
550,2025-02-03,-928.59246
550,2025-02-04,803.97045
550,2025-02-05,921.11348
550,2025-02-06,2096.59102
550,2025-02-07,-970.03631
550,2025-02-10,861.89044
550,2025-02-11,-2.0514
550,2025-02-12,210.3692
