time,fill_time,exit_time,dir,entry,sl,tp,outcome,profit,reason
2025-01-06 11:00,2025-01-06 18:00,2025-01-08 23:00,SELL,2646.78,2667.95,2583.24,SL,-21.37,"CHoCH down: close 2635.38 < HL 2636.75 after HH 2665.37, disp 4.78/5.17ATR"
2025-01-23 16:00,2025-01-23 18:00,2025-01-24 09:00,SELL,2752.59,2765.42,2714.12,SL,-13.03,"CHoCH down: close 2745.96 < HL 2749.58 after HH 2763.42, disp 6.74/3.79ATR"
2025-01-24 07:00,2025-01-27 14:00,2025-01-28 00:00,BUY,2750.68,2732.75,2804.47,SL,-18.13,"CHoCH up: close 2759.74 > LH 2758.88 after LL 2735.90, disp 5.23/6.30ATR"
2025-02-03 08:00,2025-02-03 15:00,2025-02-03 21:00,SELL,2795.51,2821.81,2716.59,SL,-26.5,"CHoCH down: close 2782.23 < HL 2791.06 after HH 2817.17, disp 10.11/9.29ATR"
2025-02-03 21:00,2025-02-04 14:00,2025-02-11 08:00,BUY,2808.09,2767.81,2928.92,TP,120.63,"CHoCH up: close 2830.12 > LH 2817.17 after LL 2772.14, disp 19.06/8.66ATR"
2025-02-13 10:00,2025-02-14 22:00,2025-02-28 11:00,BUY,2896.5,2859.64,3007.07,SL,-37.06,"CHoCH up: close 2916.48 > LH 2909.04 after LL 2863.90, disp 7.57/8.52ATR"
2025-02-14 20:00,2025-02-14 21:00,2025-02-14 23:00,SELL,2925.61,2937.05,2891.3,TP,34.11,"CHoCH down: close 2920.59 < HL 2923.23 after HH 2933.81, disp 10.19/6.49ATR"
2025-02-24 23:00,2025-02-25 13:00,2025-02-25 22:00,BUY,2934.98,2917.03,2988.83,SL,-18.15,"CHoCH up: close 2943.39 > LH 2942.82 after LL 2921.27, disp 6.84/8.47ATR"
2025-03-05 20:00,2025-03-05 21:00,2025-03-05 23:00,SELL,2908.61,2927.2,2852.83,SL,-18.79,"CHoCH down: close 2899.98 < HL 2902.17 after HH 2922.68, disp 16.16/9.04ATR"
2025-03-24 21:00,2025-03-25 12:00,2025-03-27 11:00,SELL,3020.16,3037.11,2969.31,SL,-17.15,"CHoCH down: close 3012.12 < HL 3013.71 after HH 3033.28, disp 10.47/7.66ATR"
2025-04-03 18:00,2025-04-03 22:00,2025-04-08 01:00,SELL,3123.02,3175.46,2965.71,TP,157.11,"CHoCH down: close 3095.57 < HL 3118.75 after HH 3167.81, disp 26.06/15.30ATR"
2025-04-15 08:00,2025-04-15 20:00,2025-04-16 11:00,BUY,3212.27,3187.28,3287.24,TP,74.77,"CHoCH up: close 3223.68 > LH 3216.50 after LL 3193.65, disp 11.69/12.75ATR"
2025-04-17 21:00,2025-04-17 23:00,2025-04-21 07:00,SELL,3315.96,3364.16,3171.35,SL,-48.4,"CHoCH down: close 3291.28 < HL 3312.78 after HH 3356.23, disp 23.89/15.87ATR"
2025-04-25 12:00,2025-04-28 21:00,2025-05-06 08:00,SELL,3320.63,3371.34,3168.48,SL,-50.91,"CHoCH down: close 3294.58 < HL 3306.65 after HH 3363.12, disp 30.21/16.44ATR"
2025-05-08 08:00,2025-05-08 11:00,2025-05-08 12:00,BUY,3391.63,3356.09,3498.24,SL,-35.74,"CHoCH up: close 3408.72 > LH 3397.93 after LL 3363.74, disp 28.22/15.30ATR"
2025-05-22 17:00,2025-05-22 18:00,2025-05-23 19:00,SELL,3310.8,3351.16,3189.73,SL,-40.56,"CHoCH down: close 3289.58 < HL 3290.71 after HH 3345.42, disp 15.09/11.47ATR"
2025-05-29 03:00,2025-05-29 18:00,2025-06-02 13:00,SELL,3301.4,3330.84,3213.06,SL,-29.64,"CHoCH down: close 3286.66 < HL 3291.69 after HH 3325.44, disp 10.30/10.80ATR"
2025-05-29 19:00,2025-05-30 14:00,2025-06-13 09:00,BUY,3289.43,3238.26,3442.95,TP,153.32,"CHoCH up: close 3316.38 > LH 3303.12 after LL 3245.46, disp 16.65/14.40ATR"
2025-06-03 20:00,2025-06-04 08:00,2025-06-05 17:00,SELL,3363.29,3397.55,3260.5,SL,-34.46,"CHoCH down: close 3345.63 < HL 3351.13 after HH 3392.10, disp 13.85/10.91ATR"
2025-06-05 22:00,2025-06-06 08:00,2025-06-13 07:00,SELL,3367.07,3410.17,3237.77,SL,-43.3,"CHoCH down: close 3344.76 < HL 3361.20 after HH 3403.46, disp 22.91/13.41ATR"
2025-06-09 22:00,2025-06-10 07:00,2025-06-12 20:00,BUY,3315.37,3289.32,3393.52,TP,77.95,"CHoCH up: close 3328.66 > LH 3328.51 after LL 3293.69, disp 7.82/8.73ATR"
2025-06-26 19:00,2025-06-26 23:00,2025-06-27 20:00,SELL,3332.73,3354.82,3266.46,TP,66.07,"CHoCH down: close 3321.94 < HL 3329.27 after HH 3350.33, disp 11.26/8.98ATR"
2025-07-03 19:00,2025-07-04 11:00,2025-07-14 06:00,SELL,3339.37,3369.05,3250.31,SL,-29.88,"CHoCH down: close 3324.48 < HL 3341.89 after HH 3363.66, disp 21.54/10.79ATR"
2025-07-10 21:00,2025-07-10 22:00,2025-07-11 08:00,SELL,3317.92,3330.47,3280.24,SL,-12.75,"CHoCH down: close 3312.76 < HL 3314.85 after HH 3326.33, disp 10.95/8.29ATR"
2025-07-14 20:00,2025-07-15 12:00,2025-07-21 20:00,SELL,3359.47,3379.19,3300.28,SL,-19.92,"CHoCH down: close 3349.99 < HL 3353.80 after HH 3374.93, disp 13.97/8.53ATR"
2025-07-17 20:00,2025-07-17 23:00,2025-07-21 20:00,SELL,3337.51,3381.43,3205.77,SL,-44.12,"CHoCH down: close 3313.09 < HL 3319.64 after HH 3377.36, disp 11.12/8.13ATR"
2025-07-28 11:00,2025-07-28 15:00,2025-07-28 21:00,BUY,3335.87,3319.9,3383.79,SL,-16.17,"CHoCH up: close 3343.25 > LH 3340.23 after LL 3323.83, disp 7.60/7.86ATR"
2025-07-29 09:00,2025-07-29 11:00,2025-07-30 23:00,BUY,3312.46,3297.51,3357.29,SL,-15.15,"CHoCH up: close 3318.98 > LH 3318.82 after LL 3301.81, disp 7.48/8.60ATR"
2025-08-14 15:00,2025-08-14 17:00,2025-08-22 23:00,SELL,3356.99,3378.28,3293.11,SL,-21.49,"CHoCH down: close 3346.11 < HL 3349.93 after HH 3374.73, disp 15.87/7.09ATR"
2025-09-12 09:00,2025-09-15 08:00,2025-09-22 14:00,BUY,3633.73,3608.28,3710.11,TP,76.18,"CHoCH up: close 3646.37 > LH 3643.96 after LL 3613.12, disp 9.86/9.69ATR"
2025-09-18 14:00,2025-09-18 16:00,2025-09-22 14:00,SELL,3664.12,3714.76,3512.22,SL,-50.84,"CHoCH down: close 3637.50 < HL 3646.16 after HH 3707.56, disp 14.10/14.39ATR"
2025-10-02 22:00,2025-10-03 07:00,2025-10-06 06:00,SELL,3860.93,3901.91,3738.01,SL,-41.18,"CHoCH down: close 3839.89 < HL 3861.83 after HH 3895.27, disp 35.34/13.28ATR"
2025-10-07 14:00,2025-10-07 19:00,2025-10-07 21:00,SELL,3963.65,3983.11,3905.27,SL,-19.66,"CHoCH down: close 3955.19 < HL 3955.98 after HH 3977.45, disp 9.62/11.32ATR"
