days,date,total
550,2024-05-28,-597.97614
550,2024-05-29,3039.44395
550,2024-05-30,-227.13665
550,2024-05-31,1382.32026
550,2024-06-03,1681.00652
550,2024-06-04,-200.51941
550,2024-06-05,67.73707
550,2024-06-06,-829.86694
550,2024-06-07,-999.99872
550,2024-06-10,2394.50022
550,2024-06-11,609.29949
550,2024-06-12,2321.95152
550,2024-06-13,1361.69681
550,2024-06-14,928.83584
550,2024-06-17,-259.83545
550,2024-06-18,355.33566
550,2024-06-19,-908.58064
550,2024-06-20,8.8491
550,2024-06-21,1619.70288
550,2024-06-24,-220.25195
550,2024-06-25,-736.75586
550,2024-06-26,2703.48534
550,2024-06-27,2918.24208
550,2024-06-28,1217.00286
550,2024-07-01,-935.76008
550,2024-07-02,-812.65328
550,2024-07-03,3653.47884
550,2024-07-04,1238.30332
550,2024-07-05,-999.99798
550,2024-07-06,0.0
550,2024-07-08,5200.50548
550,2024-07-09,-675.94298
550,2024-07-10,3082.39112
550,2024-07-11,2747.54619
550,2024-07-12,2745.32954
550,2024-07-15,295.86701
550,2024-07-16,4448.13752
550,2024-07-17,268.08871
550,2024-07-18,2209.0483
550,2024-07-19,989.82435
550,2024-07-22,791.15229
550,2024-07-23,-180.15121
550,2024-07-24,-168.51592
550,2024-07-25,3516.16191
550,2024-07-26,1585.62504
550,2024-07-29,3203.41635
550,2024-07-30,606.20747
550,2024-07-31,2313.71369
550,2024-08-01,2269.35357
550,2024-08-02,-999.99914
550,2024-08-05,608.6774
550,2024-08-06,-795.562
550,2024-08-07,1838.05344
550,2024-08-08,-818.85125
550,2024-08-09,2455.43306
550,2024-08-12,-995.63976
550,2024-08-13,2422.95443
550,2024-08-14,-999.99587
550,2024-08-15,511.39998
550,2024-08-16,2756.9315
550,2024-08-19,4321.26562
550,2024-08-20,402.67468
550,2024-08-21,3311.42132
550,2024-08-22,-999.9952
550,2024-08-23,-999.99474
550,2024-08-26,1105.57718
550,2024-08-27,622.80931
550,2024-08-28,3225.90955
550,2024-08-29,2618.27592
550,2024-08-30,2276.53206
550,2024-09-02,-337.38882
550,2024-09-03,321.23146
550,2024-09-04,3975.31234
550,2024-09-05,810.60517
550,2024-09-06,-863.54298
550,2024-09-09,2898.5442
550,2024-09-10,996.47138
550,2024-09-11,-958.04905
550,2024-09-12,2290.00058
550,2024-09-13,-99.64064
550,2024-09-16,3444.60646
550,2024-09-17,-805.61387
550,2024-09-18,-999.99534
550,2024-09-19,588.2593
550,2024-09-20,3514.32114
550,2024-09-23,379.97835
550,2024-09-24,3199.77164
550,2024-09-25,4339.39406
550,2024-09-26,5478.54163
550,2024-09-27,3922.00352
550,2024-09-30,1921.956
550,2024-10-01,5974.09151
550,2024-10-02,294.14504
550,2024-10-03,5670.40909
550,2024-10-04,853.60392
550,2024-10-07,-999.99865
550,2024-10-08,3025.76802
550,2024-10-09,-669.5732
550,2024-10-10,-825.48631
550,2024-10-11,8620.90919
550,2024-10-14,-308.57364
550,2024-10-15,-330.14199
550,2024-10-16,0.0016
550,2024-10-17,-928.84738
550,2024-10-18,-293.11516
550,2024-10-21,-709.02966
550,2024-10-22,4810.116
550,2024-10-23,195.07421
550,2024-10-24,589.10405
550,2024-10-25,1874.1024
550,2024-10-28,6930.6664
550,2024-10-29,292.46483
550,2024-10-30,1323.06836
550,2024-10-31,707.76931
550,2024-11-01,5258.97203
550,2024-11-04,2603.25895
550,2024-11-05,1730.53898
550,2024-11-06,668.7093
550,2024-11-07,1129.14954
550,2024-11-08,4203.5468
550,2024-11-11,-999.99673
550,2024-11-12,1208.62621
550,2024-11-13,1361.14171
550,2024-11-14,-84.67523
550,2024-11-15,-921.11924
550,2024-11-18,0.0
550,2024-11-19,-999.9954
550,2024-11-20,-408.81432
550,2024-11-21,-999.99732
550,2024-11-22,1687.83132
550,2024-11-25,-90.32592
550,2024-11-26,1695.47294
550,2024-11-27,4919.65829
550,2024-11-28,-999.99661
550,2024-11-29,232.58886
550,2024-12-02,5197.39339
550,2024-12-03,3085.20494
550,2024-12-04,-665.70539
550,2024-12-05,3702.73065
550,2024-12-06,5523.94528
550,2024-12-07,0.0
550,2024-12-09,1699.2734
550,2024-12-10,65.45652
550,2024-12-11,3069.07414
550,2024-12-12,-999.99966
550,2024-12-13,-999.98515
550,2024-12-14,0.0
550,2024-12-16,-781.35279
550,2024-12-17,-999.99756
550,2024-12-18,3942.82773
550,2024-12-19,-30.12147
550,2024-12-20,1099.35989
550,2024-12-23,-999.99711
550,2024-12-24,-999.9989
550,2024-12-26,68.40396
550,2024-12-27,-999.99352
550,2024-12-30,657.1047
550,2024-12-31,2340.25525
550,2025-01-02,-728.50488
550,2025-01-03,3558.40596
550,2025-01-06,-999.99606
550,2025-01-07,3286.03468
550,2025-01-08,8180.6768
550,2025-01-09,778.48375
550,2025-01-10,6025.07017
550,2025-01-11,0.0
550,2025-01-13,1618.67778
550,2025-01-14,-999.99846
550,2025-01-15,11.16037
550,2025-01-16,789.03868
550,2025-01-17,-637.23594
550,2025-01-20,346.16114
550,2025-01-21,0.0
550,2025-01-22,-835.81736
550,2025-01-23,-999.99908
550,2025-01-24,-687.1296
550,2025-01-27,0.0
550,2025-01-28,4835.89652
550,2025-01-29,4074.58773
550,2025-01-30,1785.79429
550,2025-01-31,-704.91089
550,2025-02-03,319.12472
550,2025-02-04,-115.38377
550,2025-02-05,1295.2452
550,2025-02-06,2398.18658
550,2025-02-07,89.13038
550,2025-02-10,431.6286
550,2025-02-11,-885.13878
550,2025-02-12,0.0028
550,2025-02-13,-293.36861
550,2025-02-14,-944.42831
550,2025-02-17,244.23664
550,2025-02-18,185.07421
550,2025-02-19,-999.99639
550,2025-02-20,205.96068
550,2025-02-21,1475.03549
550,2025-02-24,729.85921
550,2025-02-25,1289.16687
550,2025-02-26,5181.95611
550,2025-02-27,-827.81373
550,2025-02-28,3737.32113
550,2025-03-03,627.42674
550,2025-03-04,4340.97908
550,2025-03-05,694.62956
550,2025-03-06,4551.18653
550,2025-03-07,1094.93489
550,2025-03-10,4079.01821
550,2025-03-11,956.65146
550,2025-03-12,3271.95243
550,2025-03-13,-999.99849
550,2025-03-14,1799.8104
550,2025-03-17,827.11044
550,2025-03-18,610.50522
550,2025-03-19,470.79919
550,2025-03-20,1131.2323
550,2025-03-21,389.66632
550,2025-03-24,1522.55118
550,2025-03-25,1462.2579
550,2025-03-26,3955.12174
550,2025-03-27,-999.9978
550,2025-03-28,2447.22154
550,2025-03-31,-999.99878
550,2025-04-01,-838.35469
550,2025-04-02,1540.76852
550,2025-04-03,2960.78592
550,2025-04-04,1082.26699
550,2025-04-07,378.65282
550,2025-04-08,361.36
550,2025-04-09,2295.6961
550,2025-04-10,925.67232
550,2025-04-11,-192.11351
550,2025-04-14,2542.54254
550,2025-04-15,1467.4234
550,2025-04-16,1200.00276
550,2025-04-17,316.72817
550,2025-04-21,577.5539
550,2025-04-22,1241.33514
550,2025-04-23,293.85798
550,2025-04-24,2052.86543
550,2025-04-25,2569.96996
550,2025-04-28,2999.56661
550,2025-04-29,684.77943
550,2025-04-30,3345.55846
550,2025-05-01,8032.24943
550,2025-05-02,-496.82142
550,2025-05-05,-999.99336
550,2025-05-06,0.0014
550,2025-05-07,-514.25714
550,2025-05-08,664.8352
550,2025-05-09,686.69639
550,2025-05-12,-62.4199
550,2025-05-13,50.16956
550,2025-05-14,3109.46395
550,2025-05-15,345.00352
550,2025-05-16,41.78382
550,2025-05-19,616.44018
550,2025-05-20,29.76903
550,2025-05-21,-807.99783
550,2025-05-22,1830.88104
550,2025-05-23,4042.93759
550,2025-05-26,-999.99698
550,2025-05-27,2034.57132
550,2025-05-28,16.12953
550,2025-05-29,1086.61751
550,2025-05-30,1698.10429
550,2025-06-02,-759.74774
550,2025-06-03,-37.29249
550,2025-06-04,336.70536
550,2025-06-05,-999.99491
550,2025-06-06,3517.96129
550,2025-06-09,4748.53531
550,2025-06-10,3747.47022
550,2025-06-11,-986.42889
550,2025-06-12,-999.99561
550,2025-06-13,1541.39206
550,2025-06-16,842.06361
550,2025-06-17,703.64814
550,2025-06-18,2635.38245
550,2025-06-19,-737.44152
550,2025-06-20,1127.65667
550,2025-06-23,-999.98849
550,2025-06-24,4323.64162
550,2025-06-25,1572.51194
550,2025-06-26,429.63504
550,2025-06-27,111.93092
550,2025-06-28,0.0
550,2025-06-30,436.40103
550,2025-07-01,2997.07689
550,2025-07-02,1721.32248
550,2025-07-03,-963.72881
550,2025-07-04,180.79773
550,2025-07-07,2575.21281
550,2025-07-08,-999.99569
550,2025-07-09,420.96994
550,2025-07-10,690.21692
550,2025-07-11,0.0
550,2025-07-14,13.68359
550,2025-07-15,-451.33124
550,2025-07-16,-553.09999
550,2025-07-17,1758.11129
550,2025-07-18,2754.6178
550,2025-07-21,1818.54549
550,2025-07-22,-605.5726
550,2025-07-23,32.1101
550,2025-07-24,311.4782
550,2025-07-25,1951.66328
550,2025-07-28,1981.75688
550,2025-07-29,-507.80188
550,2025-07-30,4199.81178
550,2025-07-31,108.88296
550,2025-08-01,-999.99474
550,2025-08-04,1453.59584
550,2025-08-05,4059.1312
550,2025-08-06,525.33583
550,2025-08-07,-999.99727
550,2025-08-08,1016.10567
550,2025-08-11,-348.87951
550,2025-08-12,-999.99916
550,2025-08-13,-923.8086
