timestamp,rank,label,candidate,w87,score,avg_day,min_day,min_pf,max_streak,worst_day,max_lot,max_leg_dd_pct,skipped_by_cb,days,day,daily_pf,window_streak,window_worst_day,best_day,trade_units,by_leg
2026-07-03 11:43:56,0,S81_BASELINE,,,,339.82,313.6,4.368,3,-999.91,0.19,55.01,9727,90,343.02,4.777,3,-965.96,2843.84,5487.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60
2026-07-03 11:43:56,0,S81_BASELINE,,,,339.82,313.6,4.368,3,-999.91,0.19,55.01,9727,120,366.24,4.607,3,-937.32,5164.4,7181.53,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67
2026-07-03 11:43:56,0,S81_BASELINE,,,,339.82,313.6,4.368,3,-999.91,0.19,55.01,9727,150,313.6,4.368,3,-936.75,2766.76,8551.1,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67
2026-07-03 11:43:56,0,S81_BASELINE,,,,339.82,313.6,4.368,3,-999.91,0.19,55.01,9727,180,336.41,4.37,3,-999.91,2766.76,10320.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97
2026-07-03 11:43:56,1,S81+D1_H12_TURN_followx33.5,D1_H12_TURN_follow,33.5,"(1, 384.348866, 364.758266, -999.9079, 4.055814, -3)",384.35,364.76,4.056,3,-999.91,0.19,55.01,9727,90,372.84,4.107,3,-965.96,2843.84,5889.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87:2684.02
2026-07-03 11:43:56,1,S81+D1_H12_TURN_followx33.5,D1_H12_TURN_follow,33.5,"(1, 384.348866, 364.758266, -999.9079, 4.055814, -3)",384.35,364.76,4.056,3,-999.91,0.19,55.01,9727,120,431.49,4.629,3,-937.32,5164.4,7751.03,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87:7829.28
2026-07-03 11:43:56,1,S81+D1_H12_TURN_followx33.5,D1_H12_TURN_follow,33.5,"(1, 384.348866, 364.758266, -999.9079, 4.055814, -3)",384.35,364.76,4.056,3,-999.91,0.19,55.01,9727,150,364.76,4.197,3,-997.33,4936.25,9321.6,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87:7674.18
2026-07-03 11:43:56,1,S81+D1_H12_TURN_followx33.5,D1_H12_TURN_follow,33.5,"(1, 384.348866, 364.758266, -999.9079, 4.055814, -3)",384.35,364.76,4.056,3,-999.91,0.19,55.01,9727,180,368.3,4.056,3,-999.91,4936.25,11157.74,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87:5741.23
2026-07-03 11:43:56,2,S81+D1_H12_TURN_followx33.25,D1_H12_TURN_follow,33.25,"(1, 384.016546, 364.376466, -999.9079, 4.062113, -3)",384.02,364.38,4.062,3,-999.91,0.19,55.01,9727,90,372.62,4.114,3,-965.96,2843.84,5886.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87:2663.99
2026-07-03 11:43:56,2,S81+D1_H12_TURN_followx33.25,D1_H12_TURN_follow,33.25,"(1, 384.016546, 364.376466, -999.9079, 4.062113, -3)",384.02,364.38,4.062,3,-999.91,0.19,55.01,9727,120,431.0,4.634,3,-937.32,5164.4,7746.78,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87:7770.86
2026-07-03 11:43:56,2,S81+D1_H12_TURN_followx33.25,D1_H12_TURN_follow,33.25,"(1, 384.016546, 364.376466, -999.9079, 4.062113, -3)",384.02,364.38,4.062,3,-999.91,0.19,55.01,9727,150,364.38,4.202,3,-990.14,4896.54,9315.85,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87:7616.91
2026-07-03 11:43:56,2,S81+D1_H12_TURN_followx33.25,D1_H12_TURN_follow,33.25,"(1, 384.016546, 364.376466, -999.9079, 4.062113, -3)",384.02,364.38,4.062,3,-999.91,0.19,55.01,9727,180,368.07,4.062,3,-999.91,4896.54,11151.49,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87:5698.38
2026-07-03 11:43:56,3,S81+D1_H12_TURN_followx33,D1_H12_TURN_follow,33.0,"(1, 383.684226, 363.994666, -999.9079, 4.068177, -3)",383.68,363.99,4.068,3,-999.91,0.19,55.01,9727,90,372.4,4.12,3,-965.96,2843.84,5883.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87:2643.96
2026-07-03 11:43:56,3,S81+D1_H12_TURN_followx33,D1_H12_TURN_follow,33.0,"(1, 383.684226, 363.994666, -999.9079, 4.068177, -3)",383.68,363.99,4.068,3,-999.91,0.19,55.01,9727,120,430.52,4.639,3,-937.32,5164.4,7742.53,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87:7712.43
2026-07-03 11:43:56,3,S81+D1_H12_TURN_followx33,D1_H12_TURN_follow,33.0,"(1, 383.684226, 363.994666, -999.9079, 4.068177, -3)",383.68,363.99,4.068,3,-999.91,0.19,55.01,9727,150,363.99,4.207,3,-982.96,4856.82,9310.1,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87:7559.64
2026-07-03 11:43:56,3,S81+D1_H12_TURN_followx33,D1_H12_TURN_follow,33.0,"(1, 383.684226, 363.994666, -999.9079, 4.068177, -3)",383.68,363.99,4.068,3,-999.91,0.19,55.01,9727,180,367.83,4.068,3,-999.91,4856.82,11145.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87:5655.54
2026-07-03 11:43:56,4,S81+D1_H12_TURN_followx32.75,D1_H12_TURN_follow,32.75,"(1, 383.351906, 363.612866, -999.9079, 4.074176, -3)",383.35,363.61,4.074,3,-999.91,0.19,55.01,9727,90,372.18,4.127,3,-965.96,2843.84,5880.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87:2623.93
2026-07-03 11:43:56,4,S81+D1_H12_TURN_followx32.75,D1_H12_TURN_follow,32.75,"(1, 383.351906, 363.612866, -999.9079, 4.074176, -3)",383.35,363.61,4.074,3,-999.91,0.19,55.01,9727,120,430.03,4.643,3,-937.32,5164.4,7738.28,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87:7654.00
2026-07-03 11:43:56,4,S81+D1_H12_TURN_followx32.75,D1_H12_TURN_follow,32.75,"(1, 383.351906, 363.612866, -999.9079, 4.074176, -3)",383.35,363.61,4.074,3,-999.91,0.19,55.01,9727,150,363.61,4.212,3,-975.78,4817.11,9304.35,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87:7502.37
2026-07-03 11:43:56,4,S81+D1_H12_TURN_followx32.75,D1_H12_TURN_follow,32.75,"(1, 383.351906, 363.612866, -999.9079, 4.074176, -3)",383.35,363.61,4.074,3,-999.91,0.19,55.01,9727,180,367.59,4.074,3,-999.91,4817.11,11138.99,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87:5612.69
2026-07-03 11:43:56,5,S81+D1_H12_TURN_followx32.5,D1_H12_TURN_follow,32.5,"(1, 383.019586, 363.231066, -999.9079, 4.080207, -3)",383.02,363.23,4.08,3,-999.91,0.19,55.01,9727,90,371.95,4.134,3,-965.96,2843.84,5877.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87:2603.90
2026-07-03 11:43:56,5,S81+D1_H12_TURN_followx32.5,D1_H12_TURN_follow,32.5,"(1, 383.019586, 363.231066, -999.9079, 4.080207, -3)",383.02,363.23,4.08,3,-999.91,0.19,55.01,9727,120,429.54,4.648,3,-937.32,5164.4,7734.03,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87:7595.57
2026-07-03 11:43:56,5,S81+D1_H12_TURN_followx32.5,D1_H12_TURN_follow,32.5,"(1, 383.019586, 363.231066, -999.9079, 4.080207, -3)",383.02,363.23,4.08,3,-999.91,0.19,55.01,9727,150,363.23,4.217,3,-968.6,4777.39,9298.6,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87:7445.10
2026-07-03 11:43:56,5,S81+D1_H12_TURN_followx32.5,D1_H12_TURN_follow,32.5,"(1, 383.019586, 363.231066, -999.9079, 4.080207, -3)",383.02,363.23,4.08,3,-999.91,0.19,55.01,9727,180,367.35,4.08,3,-999.91,4777.39,11132.74,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87:5569.85
2026-07-03 11:43:56,6,S81+D1_H12_TURN_followx32.25,D1_H12_TURN_follow,32.25,"(1, 382.687267, 362.849266, -999.9079, 4.08627, -3)",382.69,362.85,4.086,3,-999.91,0.19,55.01,9727,90,371.73,4.141,3,-965.96,2843.84,5874.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87:2583.87
2026-07-03 11:43:56,6,S81+D1_H12_TURN_followx32.25,D1_H12_TURN_follow,32.25,"(1, 382.687267, 362.849266, -999.9079, 4.08627, -3)",382.69,362.85,4.086,3,-999.91,0.19,55.01,9727,120,429.05,4.653,3,-937.32,5164.4,7729.78,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87:7537.15
2026-07-03 11:43:56,6,S81+D1_H12_TURN_followx32.25,D1_H12_TURN_follow,32.25,"(1, 382.687267, 362.849266, -999.9079, 4.08627, -3)",382.69,362.85,4.086,3,-999.91,0.19,55.01,9727,150,362.85,4.222,3,-961.41,4737.68,9292.85,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87:7387.83
2026-07-03 11:43:56,6,S81+D1_H12_TURN_followx32.25,D1_H12_TURN_follow,32.25,"(1, 382.687267, 362.849266, -999.9079, 4.08627, -3)",382.69,362.85,4.086,3,-999.91,0.19,55.01,9727,180,367.11,4.086,3,-999.91,4737.68,11126.49,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87:5527.00
2026-07-03 11:43:56,7,S81+D1_H12_TURN_followx32,D1_H12_TURN_follow,32.0,"(1, 382.354947, 362.467466, -999.9079, 4.092365, -3)",382.35,362.47,4.092,3,-999.91,0.19,55.01,9727,90,371.51,4.147,3,-965.96,2843.84,5871.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87:2563.84
2026-07-03 11:43:56,7,S81+D1_H12_TURN_followx32,D1_H12_TURN_follow,32.0,"(1, 382.354947, 362.467466, -999.9079, 4.092365, -3)",382.35,362.47,4.092,3,-999.91,0.19,55.01,9727,120,428.57,4.657,3,-937.32,5164.4,7725.53,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87:7478.72
2026-07-03 11:43:56,7,S81+D1_H12_TURN_followx32,D1_H12_TURN_follow,32.0,"(1, 382.354947, 362.467466, -999.9079, 4.092365, -3)",382.35,362.47,4.092,3,-999.91,0.19,55.01,9727,150,362.47,4.227,3,-954.23,4697.96,9287.1,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87:7330.56
2026-07-03 11:43:56,7,S81+D1_H12_TURN_followx32,D1_H12_TURN_follow,32.0,"(1, 382.354947, 362.467466, -999.9079, 4.092365, -3)",382.35,362.47,4.092,3,-999.91,0.19,55.01,9727,180,366.88,4.092,3,-999.91,4697.96,11120.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87:5484.16
2026-07-03 11:43:56,8,S81+D1_H12_TURN_followx31.75,D1_H12_TURN_follow,31.75,"(1, 382.022627, 362.085666, -999.9079, 4.098491, -3)",382.02,362.09,4.098,3,-999.91,0.19,55.01,9727,90,371.29,4.154,3,-965.96,2843.84,5868.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87:2543.81
2026-07-03 11:43:56,8,S81+D1_H12_TURN_followx31.75,D1_H12_TURN_follow,31.75,"(1, 382.022627, 362.085666, -999.9079, 4.098491, -3)",382.02,362.09,4.098,3,-999.91,0.19,55.01,9727,120,428.08,4.661,3,-937.32,5164.4,7721.28,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87:7420.29
2026-07-03 11:43:56,8,S81+D1_H12_TURN_followx31.75,D1_H12_TURN_follow,31.75,"(1, 382.022627, 362.085666, -999.9079, 4.098491, -3)",382.02,362.09,4.098,3,-999.91,0.19,55.01,9727,150,362.09,4.232,3,-947.05,4658.25,9281.35,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87:7273.29
2026-07-03 11:43:56,8,S81+D1_H12_TURN_followx31.75,D1_H12_TURN_follow,31.75,"(1, 382.022627, 362.085666, -999.9079, 4.098491, -3)",382.02,362.09,4.098,3,-999.91,0.19,55.01,9727,180,366.64,4.098,3,-999.91,4658.25,11113.99,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87:5441.31
2026-07-03 11:43:56,9,S81+D1_H12_TURN_followx31.5,D1_H12_TURN_follow,31.5,"(1, 381.690307, 361.703866, -999.9079, 4.10465, -3)",381.69,361.7,4.105,3,-999.91,0.19,55.01,9727,90,371.06,4.161,3,-965.96,2843.84,5865.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87:2523.78
2026-07-03 11:43:56,9,S81+D1_H12_TURN_followx31.5,D1_H12_TURN_follow,31.5,"(1, 381.690307, 361.703866, -999.9079, 4.10465, -3)",381.69,361.7,4.105,3,-999.91,0.19,55.01,9727,120,427.59,4.666,3,-937.32,5164.4,7717.03,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87:7361.86
2026-07-03 11:43:56,9,S81+D1_H12_TURN_followx31.5,D1_H12_TURN_follow,31.5,"(1, 381.690307, 361.703866, -999.9079, 4.10465, -3)",381.69,361.7,4.105,3,-999.91,0.19,55.01,9727,150,361.7,4.237,3,-939.87,4618.53,9275.6,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87:7216.02
2026-07-03 11:43:56,9,S81+D1_H12_TURN_followx31.5,D1_H12_TURN_follow,31.5,"(1, 381.690307, 361.703866, -999.9079, 4.10465, -3)",381.69,361.7,4.105,3,-999.91,0.19,55.01,9727,180,366.4,4.105,3,-999.91,4618.53,11107.74,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87:5398.47
2026-07-03 11:43:56,10,S81+D1_H12_TURN_followx31.25,D1_H12_TURN_follow,31.25,"(1, 381.357987, 361.322066, -999.9079, 4.110842, -3)",381.36,361.32,4.111,3,-999.91,0.19,55.01,9727,90,370.84,4.168,3,-965.96,2843.84,5862.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87:2503.75
2026-07-03 11:43:56,10,S81+D1_H12_TURN_followx31.25,D1_H12_TURN_follow,31.25,"(1, 381.357987, 361.322066, -999.9079, 4.110842, -3)",381.36,361.32,4.111,3,-999.91,0.19,55.01,9727,120,427.11,4.67,3,-937.32,5164.4,7712.78,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87:7303.44
2026-07-03 11:43:56,10,S81+D1_H12_TURN_followx31.25,D1_H12_TURN_follow,31.25,"(1, 381.357987, 361.322066, -999.9079, 4.110842, -3)",381.36,361.32,4.111,3,-999.91,0.19,55.01,9727,150,361.32,4.242,3,-936.75,4578.82,9269.85,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87:7158.75
2026-07-03 11:43:56,10,S81+D1_H12_TURN_followx31.25,D1_H12_TURN_follow,31.25,"(1, 381.357987, 361.322066, -999.9079, 4.110842, -3)",381.36,361.32,4.111,3,-999.91,0.19,55.01,9727,180,366.16,4.111,3,-999.91,4578.82,11101.49,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87:5355.62
2026-07-03 11:43:56,11,S81+D1_H12_TURN_followx31,D1_H12_TURN_follow,31.0,"(1, 381.025668, 360.940266, -999.9079, 4.117066, -3)",381.03,360.94,4.117,3,-999.91,0.19,55.01,9727,90,370.62,4.175,3,-965.96,2843.84,5859.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87:2483.72
2026-07-03 11:43:56,11,S81+D1_H12_TURN_followx31,D1_H12_TURN_follow,31.0,"(1, 381.025668, 360.940266, -999.9079, 4.117066, -3)",381.03,360.94,4.117,3,-999.91,0.19,55.01,9727,120,426.62,4.674,3,-937.32,5164.4,7708.53,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87:7245.01
2026-07-03 11:43:56,11,S81+D1_H12_TURN_followx31,D1_H12_TURN_follow,31.0,"(1, 381.025668, 360.940266, -999.9079, 4.117066, -3)",381.03,360.94,4.117,3,-999.91,0.19,55.01,9727,150,360.94,4.247,3,-936.75,4539.1,9264.1,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87:7101.48
2026-07-03 11:43:56,11,S81+D1_H12_TURN_followx31,D1_H12_TURN_follow,31.0,"(1, 381.025668, 360.940266, -999.9079, 4.117066, -3)",381.03,360.94,4.117,3,-999.91,0.19,55.01,9727,180,365.92,4.117,3,-999.91,4539.1,11095.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87:5312.78
2026-07-03 11:43:56,12,S81+D1_H12_TURN_followx30.75,D1_H12_TURN_follow,30.75,"(1, 380.693348, 360.558466, -999.9079, 4.123323, -3)",380.69,360.56,4.123,3,-999.91,0.19,55.01,9727,90,370.4,4.182,3,-965.96,2843.84,5856.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87:2463.69
2026-07-03 11:43:56,12,S81+D1_H12_TURN_followx30.75,D1_H12_TURN_follow,30.75,"(1, 380.693348, 360.558466, -999.9079, 4.123323, -3)",380.69,360.56,4.123,3,-999.91,0.19,55.01,9727,120,426.13,4.679,3,-937.32,5164.4,7704.28,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87:7186.58
2026-07-03 11:43:56,12,S81+D1_H12_TURN_followx30.75,D1_H12_TURN_follow,30.75,"(1, 380.693348, 360.558466, -999.9079, 4.123323, -3)",380.69,360.56,4.123,3,-999.91,0.19,55.01,9727,150,360.56,4.252,3,-936.75,4499.39,9258.35,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87:7044.21
