timestamp,rank,label,w65,score,avg_day,min_day,min_pf,max_streak,worst_day,max_lot,max_leg_dd_pct,skipped_by_cb,days,day,daily_pf,window_streak,window_worst_day,best_day,trade_units,by_leg
2026-07-03 10:56:58,1,S81+S65x30,30.0,"(0, 415.166138, 380.807066, -1944.08, 2.666816, -5)",415.17,380.81,2.667,5,-1944.08,0.19,55.01,10057,150,380.81,2.667,4,-1889.82,4076.26,16861.1,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S65:10081.50;S69:1988.67
2026-07-03 10:56:58,1,S81+S65x30,30.0,"(0, 415.166138, 380.807066, -1944.08, 2.666816, -5)",415.17,380.81,2.667,5,-1944.08,0.19,55.01,10057,180,433.18,2.928,4,-1944.08,4326.34,20490.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S65:17418.60;S69:2926.97
2026-07-03 10:56:58,2,S81+S65x29.5,29.5,"(0, 413.910336, 379.686899, -1917.53, 2.687429, -5)",413.91,379.69,2.687,5,-1917.53,0.19,55.01,10057,90,426.17,2.835,5,-1805.43,4131.51,10443.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S65:7483.56;S69:1710.60
2026-07-03 10:56:58,2,S81+S65x29.5,29.5,"(0, 413.910336, 379.686899, -1917.53, 2.687429, -5)",413.91,379.69,2.687,5,-1917.53,0.19,55.01,10057,120,418.22,2.77,5,-1852.33,4054.43,13406.03,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S65:6236.60;S69:1988.67
2026-07-03 10:56:58,2,S81+S65x29.5,29.5,"(0, 413.910336, 379.686899, -1917.53, 2.687429, -5)",413.91,379.69,2.687,5,-1917.53,0.19,55.01,10057,150,379.69,2.687,4,-1863.27,4054.43,16722.6,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S65:9913.48;S69:1988.67
2026-07-03 10:56:58,2,S81+S65x29.5,29.5,"(0, 413.910336, 379.686899, -1917.53, 2.687429, -5)",413.91,379.69,2.687,5,-1917.53,0.19,55.01,10057,180,431.56,2.949,4,-1917.53,4274.76,20320.74,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S65:17128.29;S69:2926.97
2026-07-03 10:56:58,3,S81+S65x29,29.0,"(0, 412.654534, 378.566733, -1890.98, 2.70857, -5)",412.65,378.57,2.709,5,-1890.98,0.19,55.01,10057,90,424.76,2.855,5,-1770.93,4109.69,10359.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S65:7356.72;S69:1710.60
2026-07-03 10:56:58,3,S81+S65x29,29.0,"(0, 412.654534, 378.566733, -1890.98, 2.70857, -5)",412.65,378.57,2.709,5,-1890.98,0.19,55.01,10057,120,417.34,2.791,5,-1825.78,4032.61,13300.53,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S65:6130.89;S69:1988.67
2026-07-03 10:56:58,3,S81+S65x29,29.0,"(0, 412.654534, 378.566733, -1890.98, 2.70857, -5)",412.65,378.57,2.709,5,-1890.98,0.19,55.01,10057,150,378.57,2.709,4,-1836.72,4032.61,16584.1,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S65:9745.45;S69:1988.67
2026-07-03 10:56:58,3,S81+S65x29,29.0,"(0, 412.654534, 378.566733, -1890.98, 2.70857, -5)",412.65,378.57,2.709,5,-1890.98,0.19,55.01,10057,180,429.95,2.969,4,-1890.98,4223.17,20151.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S65:16837.98;S69:2926.97
2026-07-03 10:56:58,4,S81+S65x28.5,28.5,"(0, 411.398732, 377.446566, -1864.43, 2.730139, -5)",411.4,377.45,2.73,5,-1864.43,0.19,55.01,10057,90,423.35,2.875,5,-1736.43,4087.86,10275.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S65:7229.88;S69:1710.60
2026-07-03 10:56:58,4,S81+S65x28.5,28.5,"(0, 411.398732, 377.446566, -1864.43, 2.730139, -5)",411.4,377.45,2.73,5,-1864.43,0.19,55.01,10057,120,416.45,2.813,5,-1799.23,4010.78,13195.03,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S65:6025.19;S69:1988.67
2026-07-03 10:56:58,4,S81+S65x28.5,28.5,"(0, 411.398732, 377.446566, -1864.43, 2.730139, -5)",411.4,377.45,2.73,5,-1864.43,0.19,55.01,10057,150,377.45,2.73,4,-1810.17,4010.78,16445.6,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S65:9577.43;S69:1988.67
2026-07-03 10:56:58,4,S81+S65x28.5,28.5,"(0, 411.398732, 377.446566, -1864.43, 2.730139, -5)",411.4,377.45,2.73,5,-1864.43,0.19,55.01,10057,180,428.34,2.991,4,-1864.43,4171.59,19981.74,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S65:16547.67;S69:2926.97
2026-07-03 10:56:58,5,S81+S65x28,28.0,"(0, 410.14293, 376.326399, -1837.88, 2.752243, -5)",410.14,376.33,2.752,5,-1837.88,0.19,55.01,10057,90,421.94,2.896,5,-1701.93,4066.04,10191.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S65:7103.04;S69:1710.60
2026-07-03 10:56:58,5,S81+S65x28,28.0,"(0, 410.14293, 376.326399, -1837.88, 2.752243, -5)",410.14,376.33,2.752,5,-1837.88,0.19,55.01,10057,120,415.57,2.834,5,-1772.68,3988.96,13089.53,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S65:5919.48;S69:1988.67
2026-07-03 10:56:58,5,S81+S65x28,28.0,"(0, 410.14293, 376.326399, -1837.88, 2.752243, -5)",410.14,376.33,2.752,5,-1837.88,0.19,55.01,10057,150,376.33,2.752,5,-1783.62,3988.96,16307.1,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S65:9409.40;S69:1988.67
2026-07-03 10:56:58,5,S81+S65x28,28.0,"(0, 410.14293, 376.326399, -1837.88, 2.752243, -5)",410.14,376.33,2.752,5,-1837.88,0.19,55.01,10057,180,426.73,3.013,4,-1837.88,4120.0,19812.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S65:16257.36;S69:2926.97
2026-07-03 10:56:58,6,S81+S65x27.5,27.5,"(0, 408.887128, 375.206233, -1811.33, 2.774164, -5)",408.89,375.21,2.774,5,-1811.33,0.19,55.01,10057,90,420.54,2.916,5,-1667.47,4044.21,10107.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S65:6976.20;S69:1710.60
2026-07-03 10:56:58,6,S81+S65x27.5,27.5,"(0, 408.887128, 375.206233, -1811.33, 2.774164, -5)",408.89,375.21,2.774,5,-1811.33,0.19,55.01,10057,120,414.69,2.855,5,-1746.13,3967.13,12984.03,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S65:5813.78;S69:1988.67
2026-07-03 10:56:58,6,S81+S65x27.5,27.5,"(0, 408.887128, 375.206233, -1811.33, 2.774164, -5)",408.89,375.21,2.774,5,-1811.33,0.19,55.01,10057,150,375.21,2.774,5,-1757.07,3967.13,16168.6,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S65:9241.38;S69:1988.67
2026-07-03 10:56:58,6,S81+S65x27.5,27.5,"(0, 408.887128, 375.206233, -1811.33, 2.774164, -5)",408.89,375.21,2.774,5,-1811.33,0.19,55.01,10057,180,425.11,3.035,5,-1811.33,4068.42,19642.74,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S65:15967.05;S69:2926.97
2026-07-03 10:56:58,7,S81+S65x27,27.0,"(0, 407.631326, 374.086066, -1784.78, 2.796743, -5)",407.63,374.09,2.797,5,-1784.78,0.19,55.01,10057,90,419.13,2.937,5,-1640.92,4022.39,10023.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S65:6849.36;S69:1710.60
2026-07-03 10:56:58,7,S81+S65x27,27.0,"(0, 407.631326, 374.086066, -1784.78, 2.796743, -5)",407.63,374.09,2.797,5,-1784.78,0.19,55.01,10057,120,413.81,2.877,5,-1719.58,3945.31,12878.53,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S65:5708.07;S69:1988.67
2026-07-03 10:56:58,7,S81+S65x27,27.0,"(0, 407.631326, 374.086066, -1784.78, 2.796743, -5)",407.63,374.09,2.797,5,-1784.78,0.19,55.01,10057,150,374.09,2.797,5,-1730.52,3945.31,16030.1,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S65:9073.35;S69:1988.67
2026-07-03 10:56:58,7,S81+S65x27,27.0,"(0, 407.631326, 374.086066, -1784.78, 2.796743, -5)",407.63,374.09,2.797,5,-1784.78,0.19,55.01,10057,180,423.5,3.058,5,-1784.78,4016.83,19473.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S65:15676.74;S69:2926.97
2026-07-03 10:56:58,8,S81+S65x26.5,26.5,"(0, 406.375524, 372.965899, -1758.23, 2.820045, -5)",406.38,372.97,2.82,5,-1758.23,0.19,55.01,10057,90,417.72,2.959,5,-1614.37,4000.56,9939.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S65:6722.52;S69:1710.60
2026-07-03 10:56:58,8,S81+S65x26.5,26.5,"(0, 406.375524, 372.965899, -1758.23, 2.820045, -5)",406.38,372.97,2.82,5,-1758.23,0.19,55.01,10057,120,412.93,2.898,5,-1693.03,3923.48,12773.03,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S65:5602.37;S69:1988.67
2026-07-03 10:56:58,8,S81+S65x26.5,26.5,"(0, 406.375524, 372.965899, -1758.23, 2.820045, -5)",406.38,372.97,2.82,5,-1758.23,0.19,55.01,10057,150,372.97,2.82,5,-1703.97,3923.48,15891.6,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S65:8905.33;S69:1988.67
2026-07-03 10:56:58,8,S81+S65x26.5,26.5,"(0, 406.375524, 372.965899, -1758.23, 2.820045, -5)",406.38,372.97,2.82,5,-1758.23,0.19,55.01,10057,180,421.89,3.081,5,-1758.23,3965.25,19303.74,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S65:15386.43;S69:2926.97
2026-07-03 10:56:58,9,S81+S65x26,26.0,"(0, 405.119722, 371.845733, -1731.68, 2.843812, -5)",405.12,371.85,2.844,5,-1731.68,0.19,55.01,10057,90,416.31,2.981,5,-1587.82,3978.74,9855.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S65:6595.68;S69:1710.60
2026-07-03 10:56:58,9,S81+S65x26,26.0,"(0, 405.119722, 371.845733, -1731.68, 2.843812, -5)",405.12,371.85,2.844,5,-1731.68,0.19,55.01,10057,120,412.05,2.92,5,-1666.48,3901.66,12667.53,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S65:5496.66;S69:1988.67
2026-07-03 10:56:58,9,S81+S65x26,26.0,"(0, 405.119722, 371.845733, -1731.68, 2.843812, -5)",405.12,371.85,2.844,5,-1731.68,0.19,55.01,10057,150,371.85,2.844,5,-1677.42,3901.66,15753.1,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S65:8737.30;S69:1988.67
2026-07-03 10:56:58,9,S81+S65x26,26.0,"(0, 405.119722, 371.845733, -1731.68, 2.843812, -5)",405.12,371.85,2.844,5,-1731.68,0.19,55.01,10057,180,420.28,3.105,5,-1731.68,3913.66,19134.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S65:15096.12;S69:2926.97
2026-07-03 10:56:58,10,S81+S65x25.5,25.5,"(0, 403.86392, 370.725566, -1705.13, 2.867506, -5)",403.86,370.73,2.868,5,-1705.13,0.19,55.01,10057,90,414.9,3.004,5,-1561.27,3956.91,9771.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S65:6468.84;S69:1710.60
2026-07-03 10:56:58,10,S81+S65x25.5,25.5,"(0, 403.86392, 370.725566, -1705.13, 2.867506, -5)",403.86,370.73,2.868,5,-1705.13,0.19,55.01,10057,120,411.17,2.943,5,-1639.93,3879.83,12562.03,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S65:5390.96;S69:1988.67
2026-07-03 10:56:58,10,S81+S65x25.5,25.5,"(0, 403.86392, 370.725566, -1705.13, 2.867506, -5)",403.86,370.73,2.868,5,-1705.13,0.19,55.01,10057,150,370.73,2.868,5,-1650.87,3879.83,15614.6,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S65:8569.27;S69:1988.67
2026-07-03 10:56:58,10,S81+S65x25.5,25.5,"(0, 403.86392, 370.725566, -1705.13, 2.867506, -5)",403.86,370.73,2.868,5,-1705.13,0.19,55.01,10057,180,418.66,3.129,5,-1705.13,3879.83,18964.74,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S65:14805.81;S69:2926.97
2026-07-03 10:56:58,11,S81+S65x25,25.0,"(0, 402.608118, 369.605399, -1678.58, 2.891795, -5)",402.61,369.61,2.892,5,-1678.58,0.19,55.01,10057,90,413.49,3.027,5,-1534.72,3935.09,9687.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S65:6342.00;S69:1710.60
2026-07-03 10:56:58,11,S81+S65x25,25.0,"(0, 402.608118, 369.605399, -1678.58, 2.891795, -5)",402.61,369.61,2.892,5,-1678.58,0.19,55.01,10057,120,410.29,2.967,5,-1613.38,3858.01,12456.53,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S65:5285.25;S69:1988.67
2026-07-03 10:56:58,11,S81+S65x25,25.0,"(0, 402.608118, 369.605399, -1678.58, 2.891795, -5)",402.61,369.61,2.892,5,-1678.58,0.19,55.01,10057,150,369.61,2.892,5,-1624.32,3858.01,15476.1,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S65:8401.25;S69:1988.67
2026-07-03 10:56:58,11,S81+S65x25,25.0,"(0, 402.608118, 369.605399, -1678.58, 2.891795, -5)",402.61,369.61,2.892,5,-1678.58,0.19,55.01,10057,180,417.05,3.154,5,-1678.58,3858.01,18795.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S65:14515.50;S69:2926.97
2026-07-03 10:56:58,12,S81+S65x24.5,24.5,"(0, 401.352316, 368.485233, -1652.03, 2.916878, -5)",401.35,368.49,2.917,5,-1652.03,0.19,55.01,10057,90,412.08,3.052,5,-1508.17,3913.26,9603.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S65:6215.16;S69:1710.60
2026-07-03 10:56:58,12,S81+S65x24.5,24.5,"(0, 401.352316, 368.485233, -1652.03, 2.916878, -5)",401.35,368.49,2.917,5,-1652.03,0.19,55.01,10057,120,409.41,2.991,5,-1586.83,3836.18,12351.03,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S65:5179.55;S69:1988.67
2026-07-03 10:56:58,12,S81+S65x24.5,24.5,"(0, 401.352316, 368.485233, -1652.03, 2.916878, -5)",401.35,368.49,2.917,5,-1652.03,0.19,55.01,10057,150,368.49,2.917,5,-1597.77,3836.18,15337.6,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S65:8233.23;S69:1988.67
2026-07-03 10:56:58,12,S81+S65x24.5,24.5,"(0, 401.352316, 368.485233, -1652.03, 2.916878, -5)",401.35,368.49,2.917,5,-1652.03,0.19,55.01,10057,180,415.44,3.179,5,-1652.03,3836.18,18625.74,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S65:14225.19;S69:2926.97
2026-07-03 10:56:58,13,S81+S65x24,24.0,"(0, 400.096513, 367.365066, -1625.48, 2.942794, -5)",400.1,367.37,2.943,5,-1625.48,0.19,55.01,10057,90,410.67,3.076,5,-1481.62,3891.44,9519.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S65:6088.32;S69:1710.60
