days,date,total
550,2024-05-28,1508.23033
550,2024-05-29,160.6774
550,2024-05-30,-458.12585
550,2024-05-31,1382.32026
550,2024-06-03,1080.20586
550,2024-06-04,346.80555
550,2024-06-05,67.73707
550,2024-06-06,930.58192
550,2024-06-07,-426.89816
550,2024-06-10,2551.41692
550,2024-06-11,502.77175
550,2024-06-12,1714.73486
550,2024-06-13,1019.2542
550,2024-06-14,165.18964
550,2024-06-17,-140.75844
550,2024-06-18,355.33566
550,2024-06-19,-784.73856
550,2024-06-20,8.8491
550,2024-06-21,1970.87668
550,2024-06-24,625.56247
550,2024-06-25,2433.10006
550,2024-06-26,1896.63072
550,2024-06-27,799.99632
550,2024-06-28,855.3693
550,2024-07-01,-461.71044
550,2024-07-02,-999.9954
550,2024-07-03,3346.19004
550,2024-07-04,1238.30332
550,2024-07-05,-999.99902
550,2024-07-06,0.0
550,2024-07-08,3056.0111
550,2024-07-09,-999.99938
550,2024-07-10,2790.6356
550,2024-07-11,47.78818
550,2024-07-12,2406.57824
550,2024-07-15,-404.23747
550,2024-07-16,4035.34182
550,2024-07-17,268.08871
550,2024-07-18,2209.0483
550,2024-07-19,1670.06771
550,2024-07-22,206.51609
550,2024-07-23,336.69743
550,2024-07-24,-999.99708
550,2024-07-25,4206.04552
550,2024-07-26,1585.62504
550,2024-07-29,3472.50387
550,2024-07-30,1526.62975
550,2024-07-31,449.88795
550,2024-08-01,3692.32351
550,2024-08-02,520.28958
550,2024-08-05,-65.05402
550,2024-08-06,903.28906
550,2024-08-07,1838.05344
550,2024-08-08,-818.85125
550,2024-08-09,2046.22892
550,2024-08-12,-995.63976
550,2024-08-13,1638.42124
550,2024-08-14,-555.80987
550,2024-08-15,511.39998
550,2024-08-16,1150.68902
550,2024-08-19,3925.95922
550,2024-08-20,756.78308
550,2024-08-21,2365.88342
550,2024-08-22,1316.83428
550,2024-08-23,0.00485
550,2024-08-26,352.32252
550,2024-08-27,328.35235
550,2024-08-28,3815.34341
550,2024-08-29,2203.18572
550,2024-08-30,1754.78496
550,2024-09-02,-337.38882
550,2024-09-03,-318.50802
550,2024-09-04,2826.79612
550,2024-09-05,302.09925
550,2024-09-06,-594.45214
550,2024-09-09,1364.93885
550,2024-09-10,395.58602
550,2024-09-11,-958.04905
550,2024-09-12,2290.00058
550,2024-09-13,-99.64064
550,2024-09-16,2594.1043
550,2024-09-17,-534.23267
550,2024-09-18,-541.99514
550,2024-09-19,588.2593
550,2024-09-20,1758.30666
550,2024-09-23,379.97835
550,2024-09-24,2508.04764
550,2024-09-25,4339.39406
550,2024-09-26,3986.83363
550,2024-09-27,3371.40209
550,2024-09-30,1921.956
550,2024-10-01,2763.40204
550,2024-10-02,823.30184
550,2024-10-03,3729.84013
550,2024-10-04,323.68024
550,2024-10-07,-999.99665
550,2024-10-08,2698.68226
550,2024-10-09,-669.5732
550,2024-10-10,-480.26043
550,2024-10-11,6805.02839
550,2024-10-14,-308.57364
550,2024-10-15,-118.94223
550,2024-10-16,0.0016
550,2024-10-17,-999.99833
550,2024-10-18,-511.693
550,2024-10-21,-709.02966
550,2024-10-22,1086.4929
550,2024-10-23,-381.44539
550,2024-10-24,589.10405
550,2024-10-25,1730.30436
550,2024-10-28,5495.60914
550,2024-10-29,378.26443
550,2024-10-30,1044.82004
550,2024-10-31,778.70163
550,2024-11-01,4951.44031
550,2024-11-04,2012.04055
550,2024-11-05,5097.8852
550,2024-11-06,668.7093
550,2024-11-07,1129.14954
550,2024-11-08,3474.6882
550,2024-11-11,1252.36683
550,2024-11-12,950.05621
550,2024-11-13,1570.75579
550,2024-11-14,0.0
550,2024-11-15,-921.11924
550,2024-11-18,0.0
550,2024-11-19,-999.9954
550,2024-11-20,135.06488
550,2024-11-21,-999.99732
550,2024-11-22,1687.83132
550,2024-11-25,-90.32592
550,2024-11-26,1695.47294
550,2024-11-27,2977.39985
550,2024-11-28,-999.99454
550,2024-11-29,-6.67458
550,2024-12-02,4302.10206
550,2024-12-03,2012.9382
550,2024-12-04,868.37884
550,2024-12-05,1428.04283
550,2024-12-06,4083.33202
550,2024-12-07,0.0
550,2024-12-09,1033.2446
550,2024-12-10,1390.38166
550,2024-12-11,2748.27814
550,2024-12-12,2493.40104
550,2024-12-13,-999.98515
550,2024-12-14,0.0
550,2024-12-16,-999.99515
550,2024-12-17,-780.04068
550,2024-12-18,2185.20474
550,2024-12-19,148.22332
550,2024-12-20,-277.14357
550,2024-12-23,328.28805
550,2024-12-24,924.6763
550,2024-12-26,-340.35232
550,2024-12-27,-799.79025
550,2024-12-30,1188.93916
550,2024-12-31,623.81469
550,2025-01-02,-999.9996
550,2025-01-03,3262.4289
550,2025-01-06,715.83428
550,2025-01-07,1222.24422
550,2025-01-08,4718.47346
550,2025-01-09,778.48375
550,2025-01-10,3700.30222
550,2025-01-11,0.0
550,2025-01-13,1314.76578
550,2025-01-14,-999.99846
550,2025-01-15,233.18581
550,2025-01-16,14.3078
550,2025-01-17,-941.14794
550,2025-01-20,19.56776
550,2025-01-21,0.0
550,2025-01-22,-835.81736
550,2025-01-23,-999.99908
550,2025-01-24,-999.99424
550,2025-01-27,0.0
550,2025-01-28,2803.62614
550,2025-01-29,2598.05181
550,2025-01-30,1785.79429
550,2025-01-31,-999.99913
550,2025-02-03,319.12472
550,2025-02-04,-957.14777
550,2025-02-05,730.158
550,2025-02-06,617.52514
550,2025-02-07,-849.2055
550,2025-02-10,431.6286
550,2025-02-11,-885.13878
550,2025-02-12,0.0028
550,2025-02-13,-71.34317
550,2025-02-14,-999.99876
550,2025-02-17,244.23664
550,2025-02-18,745.40611
550,2025-02-19,608.06747
550,2025-02-20,1164.31284
550,2025-02-21,1475.03549
550,2025-02-24,75.48633
550,2025-02-25,1288.47647
550,2025-02-26,3886.60146
550,2025-02-27,-827.81373
550,2025-02-28,3737.32113
550,2025-03-03,627.42674
550,2025-03-04,1650.4053
550,2025-03-05,-19.18301
550,2025-03-06,2517.23357
550,2025-03-07,1008.21837
550,2025-03-10,2923.61669
550,2025-03-11,723.00198
550,2025-03-12,2870.49555
550,2025-03-13,721.61151
550,2025-03-14,408.74952
550,2025-03-17,580.9518
550,2025-03-18,610.50522
550,2025-03-19,-971.38403
550,2025-03-20,1131.2323
550,2025-03-21,389.66632
