timestamp,rank,label,score,avg_day,min_day,min_pf,max_streak,worst_day,max_lot,max_leg_dd_pct,skipped_by_cb,days,day,daily_pf,sharpe,pos_day_pct,window_streak,window_worst_day,best_day,trade_units,by_leg
2026-07-03 09:58:10,3,P16+S63x10+S69x24+S64x8,"(1, 1, 336.2314, 314.0781, -973.16, 4.7143, -3)",336.23,314.08,4.714,3,-973.16,0.19,55.01,9727,90,338.66,5.298,0.568,70.3,3,-641.27,2572.88,5232.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1709.30;S64:72.96;S69:1849.92
2026-07-03 09:58:10,3,P16+S63x10+S69x24+S64x8,"(1, 1, 336.2314, 314.0781, -973.16, 4.7143, -3)",336.23,314.08,4.714,3,-973.16,0.19,55.01,9727,120,358.61,5.157,0.503,68.3,3,-678.64,4037.65,6847.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1557.10;S64:874.24;S69:2150.64
2026-07-03 09:58:10,3,P16+S63x10+S69x24+S64x8,"(1, 1, 336.2314, 314.0781, -973.16, 4.7143, -3)",336.23,314.08,4.714,3,-973.16,0.19,55.01,9727,150,314.08,4.824,0.495,65.6,3,-678.07,2615.71,8223.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1484.00;S64:-443.52;S69:2150.64
2026-07-03 09:58:10,3,P16+S63x10+S69x24+S64x8,"(1, 1, 336.2314, 314.0781, -973.16, 4.7143, -3)",336.23,314.08,4.714,3,-973.16,0.19,55.01,9727,180,333.58,4.714,0.489,65.1,3,-973.16,2615.71,9881.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1947.40;S64:275.44;S69:3165.36
2026-07-03 09:58:10,4,P16+S63x10+S69x24+S64x6,"(1, 1, 335.8146, 314.8173, -973.16, 4.8018, -3)",335.81,314.82,4.802,3,-973.16,0.19,55.01,9727,90,338.45,5.471,0.574,70.3,3,-553.21,2572.88,5170.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1709.30;S64:54.72;S69:1849.92
2026-07-03 09:58:10,4,P16+S63x10+S69x24+S64x6,"(1, 1, 335.8146, 314.8173, -973.16, 4.8018, -3)",335.81,314.82,4.802,3,-973.16,0.19,55.01,9727,120,356.79,5.33,0.518,69.7,3,-590.58,3614.25,6767.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1557.10;S64:655.68;S69:2150.64
2026-07-03 09:58:10,4,P16+S63x10+S69x24+S64x6,"(1, 1, 335.8146, 314.8173, -973.16, 4.8018, -3)",335.81,314.82,4.802,3,-973.16,0.19,55.01,9727,150,314.82,4.955,0.499,66.7,3,-590.01,2615.71,8149.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1484.00;S64:-332.64;S69:2150.64
2026-07-03 09:58:10,4,P16+S63x10+S69x24+S64x6,"(1, 1, 335.8146, 314.8173, -973.16, 4.8018, -3)",335.81,314.82,4.802,3,-973.16,0.19,55.01,9727,180,333.2,4.802,0.49,65.1,3,-973.16,2615.71,9781.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1947.40;S64:206.58;S69:3165.36
2026-07-03 09:58:10,5,P16-noC+S63x10+S69x24+S64x10,"(1, 1, 335.7573, 312.5121, -973.16, 4.6152, -3)",335.76,312.51,4.615,3,-973.16,0.19,55.01,9687,90,337.74,5.127,0.56,70.3,3,-742.8,2572.88,5223.0,A:727.79;B:183.20;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1709.30;S64:91.20;S69:1849.92
2026-07-03 09:58:10,5,P16-noC+S63x10+S69x24+S64x10,"(1, 1, 335.7573, 312.5121, -973.16, 4.6152, -3)",335.76,312.51,4.615,3,-973.16,0.19,55.01,9687,120,359.67,4.977,0.486,68.3,3,-771.16,4461.05,6839.0,A:767.05;B:97.29;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1557.10;S64:1092.80;S69:2150.64
2026-07-03 09:58:10,5,P16-noC+S63x10+S69x24+S64x10,"(1, 1, 335.7573, 312.5121, -973.16, 4.6152, -3)",335.76,312.51,4.615,3,-973.16,0.19,55.01,9687,150,312.51,4.676,0.49,65.6,3,-770.59,2615.71,8181.0,A:780.28;B:124.85;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1484.00;S64:-554.40;S69:2150.64
2026-07-03 09:58:10,5,P16-noC+S63x10+S69x24+S64x10,"(1, 1, 335.7573, 312.5121, -973.16, 4.6152, -3)",335.76,312.51,4.615,3,-973.16,0.19,55.01,9687,180,333.11,4.615,0.486,65.1,3,-973.16,2615.71,9850.0,A:670.87;B:152.23;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1947.40;S64:344.30;S69:3165.36
2026-07-03 09:58:10,6,P16-noB+S63x10+S69x24+S64x10,"(1, 1, 335.5172, 312.5066, -979.83, 4.6106, -3)",335.52,312.51,4.611,3,-979.83,0.19,55.01,9717,90,336.82,5.086,0.558,69.4,3,-755.99,2572.88,5268.0,A:727.79;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1709.30;S64:91.20;S69:1849.92
2026-07-03 09:58:10,6,P16-noB+S63x10+S69x24+S64x10,"(1, 1, 335.5172, 312.5066, -979.83, 4.6106, -3)",335.52,312.51,4.611,3,-979.83,0.19,55.01,9717,120,359.62,4.967,0.485,68.3,3,-766.7,4461.05,6904.0,A:767.05;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1557.10;S64:1092.80;S69:2150.64
2026-07-03 09:58:10,6,P16-noB+S63x10+S69x24+S64x10,"(1, 1, 335.5172, 312.5066, -979.83, 4.6106, -3)",335.52,312.51,4.611,3,-979.83,0.19,55.01,9717,150,312.51,4.671,0.49,65.6,3,-766.13,2615.71,8263.0,A:780.28;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1484.00;S64:-554.40;S69:2150.64
2026-07-03 09:58:10,6,P16-noB+S63x10+S69x24+S64x10,"(1, 1, 335.5172, 312.5066, -979.83, 4.6106, -3)",335.52,312.51,4.611,3,-979.83,0.19,55.01,9717,180,333.12,4.611,0.486,64.7,3,-979.83,2615.71,9942.0,A:670.87;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1947.40;S64:344.30;S69:3165.36
2026-07-03 09:58:10,7,P16-noH+S63x10+S69x24+S64x12,"(1, 1, 335.4757, 312.2086, -973.16, 4.5317, -3)",335.48,312.21,4.532,3,-973.16,0.19,55.01,9697,90,336.7,4.964,0.549,70.3,3,-904.73,2572.88,5329.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1709.30;S64:109.44;S69:1849.92
2026-07-03 09:58:10,7,P16-noH+S63x10+S69x24+S64x12,"(1, 1, 335.4757, 312.2086, -973.16, 4.5317, -3)",335.48,312.21,4.532,3,-973.16,0.19,55.01,9697,120,360.21,4.814,0.467,68.3,3,-854.76,4884.45,6973.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1557.10;S64:1311.36;S69:2150.64
2026-07-03 09:58:10,7,P16-noH+S63x10+S69x24+S64x12,"(1, 1, 335.4757, 312.2086, -973.16, 4.5317, -3)",335.48,312.21,4.532,3,-973.16,0.19,55.01,9697,150,312.21,4.59,0.487,65.6,3,-854.19,2615.71,8340.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1484.00;S64:-665.28;S69:2150.64
2026-07-03 09:58:10,7,P16-noH+S63x10+S69x24+S64x12,"(1, 1, 335.4757, 312.2086, -973.16, 4.5317, -3)",335.48,312.21,4.532,3,-973.16,0.19,55.01,9697,180,332.79,4.532,0.483,64.2,3,-973.16,2615.71,10033.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1947.40;S64:413.16;S69:3165.36
2026-07-03 09:58:10,8,P16+S63x10+S69x24+S64x4,"(1, 1, 335.3977, 315.5565, -973.16, 4.8907, -3)",335.4,315.56,4.891,3,-973.16,0.19,55.01,9727,90,338.25,5.659,0.577,70.3,3,-500.33,2572.88,5108.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1709.30;S64:36.48;S69:1849.92
2026-07-03 09:58:10,8,P16+S63x10+S69x24+S64x4,"(1, 1, 335.3977, 315.5565, -973.16, 4.8907, -3)",335.4,315.56,4.891,3,-973.16,0.19,55.01,9727,120,354.97,5.469,0.532,69.7,3,-594.41,3190.85,6687.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1557.10;S64:437.12;S69:2150.64
2026-07-03 09:58:10,8,P16+S63x10+S69x24+S64x4,"(1, 1, 335.3977, 315.5565, -973.16, 4.8907, -3)",335.4,315.56,4.891,3,-973.16,0.19,55.01,9727,150,315.56,5.072,0.501,66.7,3,-559.07,2615.71,8075.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1484.00;S64:-221.76;S69:2150.64
2026-07-03 09:58:10,8,P16+S63x10+S69x24+S64x4,"(1, 1, 335.3977, 315.5565, -973.16, 4.8907, -3)",335.4,315.56,4.891,3,-973.16,0.19,55.01,9727,180,332.81,4.891,0.491,65.6,3,-973.16,2615.71,9681.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1947.40;S64:137.72;S69:3165.36
2026-07-03 09:58:10,9,P16-noC+S63x10+S69x24+S64x8,"(1, 1, 335.3404, 313.2513, -973.16, 4.7007, -3)",335.34,313.25,4.701,3,-973.16,0.19,55.01,9687,90,337.54,5.287,0.568,70.3,3,-645.73,2572.88,5161.0,A:727.79;B:183.20;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1709.30;S64:72.96;S69:1849.92
2026-07-03 09:58:10,9,P16-noC+S63x10+S69x24+S64x8,"(1, 1, 335.3404, 313.2513, -973.16, 4.7007, -3)",335.34,313.25,4.701,3,-973.16,0.19,55.01,9687,120,357.84,5.145,0.502,68.3,3,-683.1,4037.65,6759.0,A:767.05;B:97.29;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1557.10;S64:874.24;S69:2150.64
2026-07-03 09:58:10,9,P16-noC+S63x10+S69x24+S64x8,"(1, 1, 335.3404, 313.2513, -973.16, 4.7007, -3)",335.34,313.25,4.701,3,-973.16,0.19,55.01,9687,150,313.25,4.809,0.495,65.6,3,-682.53,2615.71,8107.0,A:780.28;B:124.85;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1484.00;S64:-443.52;S69:2150.64
2026-07-03 09:58:10,9,P16-noC+S63x10+S69x24+S64x8,"(1, 1, 335.3404, 313.2513, -973.16, 4.7007, -3)",335.34,313.25,4.701,3,-973.16,0.19,55.01,9687,180,332.73,4.701,0.488,65.6,3,-973.16,2615.71,9750.0,A:670.87;B:152.23;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1947.40;S64:275.44;S69:3165.36
2026-07-03 09:58:10,10,P16-noQ+S63x12+S69x24+S64x8,"(1, 1, 335.158, 312.2583, -994.28, 4.6348, -3)",335.16,312.26,4.635,3,-994.28,0.19,55.01,9557,90,340.42,5.219,0.557,70.3,3,-627.62,2766.42,5240.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;R:4530.82;S63:2051.16;S64:72.96;S69:1849.92
2026-07-03 09:58:10,10,P16-noQ+S63x12+S69x24+S64x8,"(1, 1, 335.158, 312.2583, -994.28, 4.6348, -3)",335.16,312.26,4.635,3,-994.28,0.19,55.01,9557,120,357.85,5.063,0.497,68.3,3,-678.64,3954.09,6859.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;R:5892.88;S63:1868.52;S64:874.24;S69:2150.64
2026-07-03 09:58:10,10,P16-noQ+S63x12+S69x24+S64x8,"(1, 1, 335.158, 312.2583, -994.28, 4.6348, -3)",335.16,312.26,4.635,3,-994.28,0.19,55.01,9557,150,312.26,4.762,0.49,65.7,3,-678.07,2689.34,8187.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;R:8307.25;S63:1780.80;S64:-443.52;S69:2150.64
2026-07-03 09:58:10,10,P16-noQ+S63x12+S69x24+S64x8,"(1, 1, 335.158, 312.2583, -994.28, 4.6348, -3)",335.16,312.26,4.635,3,-994.28,0.19,55.01,9557,180,330.1,4.635,0.483,64.8,3,-994.28,2689.34,9825.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;R:7526.49;S63:2336.88;S64:275.44;S69:3165.36
2026-07-03 09:58:10,11,P16-noB+S63x10+S69x24+S64x8,"(1, 1, 335.1003, 313.2458, -979.83, 4.6959, -3)",335.1,313.25,4.696,3,-979.83,0.19,55.01,9717,90,336.62,5.243,0.565,69.4,3,-641.27,2572.88,5206.0,A:727.79;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1709.30;S64:72.96;S69:1849.92
2026-07-03 09:58:10,11,P16-noB+S63x10+S69x24+S64x8,"(1, 1, 335.1003, 313.2458, -979.83, 4.6959, -3)",335.1,313.25,4.696,3,-979.83,0.19,55.01,9717,120,357.8,5.133,0.502,68.3,3,-678.64,4037.65,6824.0,A:767.05;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1557.10;S64:874.24;S69:2150.64
2026-07-03 09:58:10,11,P16-noB+S63x10+S69x24+S64x8,"(1, 1, 335.1003, 313.2458, -979.83, 4.6959, -3)",335.1,313.25,4.696,3,-979.83,0.19,55.01,9717,150,313.25,4.804,0.494,65.6,3,-678.07,2615.71,8189.0,A:780.28;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1484.00;S64:-443.52;S69:2150.64
2026-07-03 09:58:10,11,P16-noB+S63x10+S69x24+S64x8,"(1, 1, 335.1003, 313.2458, -979.83, 4.6959, -3)",335.1,313.25,4.696,3,-979.83,0.19,55.01,9717,180,332.73,4.696,0.488,65.1,3,-979.83,2615.71,9842.0,A:670.87;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1947.40;S64:275.44;S69:3165.36
2026-07-03 09:58:10,12,P16-noP+S63x10+S69x24+S64x10,"(1, 1, 335.091, 312.4055, -973.16, 4.6199, -3)",335.09,312.41,4.62,3,-973.16,0.19,55.01,9627,90,335.37,5.085,0.556,70.3,3,-742.8,2572.88,5212.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;Q:182.88;R:4530.82;S63:1709.30;S64:91.20;S69:1849.92
2026-07-03 09:58:10,12,P16-noP+S63x10+S69x24+S64x10,"(1, 1, 335.091, 312.4055, -973.16, 4.6199, -3)",335.09,312.41,4.62,3,-973.16,0.19,55.01,9627,120,359.57,5.0,0.485,68.3,3,-766.7,4461.05,6832.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;Q:402.57;R:5892.88;S63:1557.10;S64:1092.80;S69:2150.64
2026-07-03 09:58:10,12,P16-noP+S63x10+S69x24+S64x10,"(1, 1, 335.091, 312.4055, -973.16, 4.6199, -3)",335.09,312.41,4.62,3,-973.16,0.19,55.01,9627,150,312.41,4.688,0.49,65.6,3,-766.13,2615.71,8172.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;Q:569.77;R:8307.25;S63:1484.00;S64:-554.40;S69:2150.64
2026-07-03 09:58:10,12,P16-noP+S63x10+S69x24+S64x10,"(1, 1, 335.091, 312.4055, -973.16, 4.6199, -3)",335.09,312.41,4.62,3,-973.16,0.19,55.01,9627,180,333.02,4.62,0.486,65.6,3,-973.16,2615.71,9841.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;Q:1015.99;R:7526.49;S63:1947.40;S64:344.30;S69:3165.36
2026-07-03 09:58:10,13,P16-noH+S63x10+S69x24+S64x10,"(1, 1, 335.0589, 312.9478, -973.16, 4.6196, -3)",335.06,312.95,4.62,3,-973.16,0.19,55.01,9697,90,336.49,5.111,0.558,70.3,3,-789.55,2572.88,5267.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1709.30;S64:91.20;S69:1849.92
2026-07-03 09:58:10,13,P16-noH+S63x10+S69x24+S64x10,"(1, 1, 335.0589, 312.9478, -973.16, 4.6196, -3)",335.06,312.95,4.62,3,-973.16,0.19,55.01,9697,120,358.39,4.967,0.484,68.3,3,-766.7,4461.05,6893.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1557.10;S64:1092.80;S69:2150.64
