days,date,total
550,2024-05-28,1508.23033
550,2024-05-29,160.6774
550,2024-05-30,-458.12585
550,2024-05-31,141.38244
550,2024-06-03,1080.20586
550,2024-06-04,346.80555
550,2024-06-05,-92.27007
550,2024-06-06,930.58192
550,2024-06-07,-426.89816
550,2024-06-10,3144.5972
550,2024-06-11,502.77175
550,2024-06-12,-258.78712
550,2024-06-13,1589.50031
550,2024-06-14,165.18964
550,2024-06-17,-355.26114
550,2024-06-18,619.047
550,2024-06-19,-844.4436
550,2024-06-20,-454.56082
550,2024-06-21,151.25252
550,2024-06-24,-335.52441
550,2024-06-25,-346.5891
550,2024-06-26,0.0
550,2024-06-27,0.0
550,2024-06-28,-258.9153
550,2024-07-01,-975.03228
550,2024-07-02,-36.27768
550,2024-07-03,1516.56828
550,2024-07-04,1070.31207
550,2024-07-05,-999.99902
550,2024-07-06,0.0
550,2024-07-08,1690.27982
550,2024-07-09,2495.76622
550,2024-07-10,655.3343
550,2024-07-11,1494.36469
550,2024-07-12,536.94393
550,2024-07-15,-404.23747
550,2024-07-16,1342.47306
550,2024-07-17,268.08871
550,2024-07-18,2133.09556
550,2024-07-19,2194.10017
550,2024-07-22,656.56935
550,2024-07-23,161.80243
550,2024-07-24,-999.9974
550,2024-07-25,2306.49716
550,2024-07-26,666.666
550,2024-07-29,2694.55579
550,2024-07-30,1777.00575
550,2024-07-31,449.88795
550,2024-08-01,1388.78635
550,2024-08-02,520.28958
550,2024-08-05,337.71738
550,2024-08-06,903.28906
550,2024-08-07,79.90128
550,2024-08-08,-231.72383
550,2024-08-09,2533.89608
550,2024-08-12,-995.63976
550,2024-08-13,1638.42124
550,2024-08-14,-746.35337
550,2024-08-15,-309.2859
550,2024-08-16,281.1556
550,2024-08-19,2144.72322
550,2024-08-20,53.33804
550,2024-08-21,2178.10142
550,2024-08-22,-812.6976
550,2024-08-23,0.00485
550,2024-08-26,-764.31748
550,2024-08-27,-79.20689
550,2024-08-28,3815.34341
550,2024-08-29,1173.33168
550,2024-08-30,1091.6304
550,2024-09-02,254.38452
550,2024-09-03,0.0
550,2024-09-04,2191.273
550,2024-09-05,302.09925
550,2024-09-06,-999.99376
550,2024-09-09,3983.75639
550,2024-09-10,2710.76959
550,2024-09-11,-78.58417
550,2024-09-12,-250.35346
550,2024-09-13,-123.85376
550,2024-09-16,2117.94598
550,2024-09-17,-626.08734
550,2024-09-18,2059.64242
550,2024-09-19,376.5443
550,2024-09-20,1949.08494
550,2024-09-23,211.9871
550,2024-09-24,1313.24284
550,2024-09-25,3001.69082
550,2024-09-26,3550.11763
550,2024-09-27,248.5366
550,2024-09-30,1921.956
550,2024-10-01,3575.26789
550,2024-10-02,342.457
550,2024-10-03,2594.60317
550,2024-10-04,-367.66174
550,2024-10-07,-338.55125
550,2024-10-08,1783.52222
550,2024-10-09,564.71128
550,2024-10-10,-480.26043
550,2024-10-11,4147.06139
550,2024-10-14,-48.99264
550,2024-10-15,-634.45042
550,2024-10-16,248.5366
550,2024-10-17,-999.99833
550,2024-10-18,-511.693
550,2024-10-21,-709.02966
550,2024-10-22,497.7516
550,2024-10-23,59.61243
550,2024-10-24,400.40155
550,2024-10-25,1542.52236
550,2024-10-28,2135.80626
550,2024-10-29,-999.99952
550,2024-10-30,1044.82004
550,2024-10-31,0.0
550,2024-11-01,1689.7163
550,2024-11-04,1227.73703
550,2024-11-05,4335.81974
550,2024-11-06,668.7093
550,2024-11-07,797.65848
550,2024-11-08,1404.093
550,2024-11-11,1252.36683
550,2024-11-12,475.12549
550,2024-11-13,1570.75579
550,2024-11-14,0.0
550,2024-11-15,-921.11924
550,2024-11-18,0.0
550,2024-11-19,0.0
550,2024-11-20,305.51224
550,2024-11-21,989.81392
550,2024-11-22,1687.83132
550,2024-11-25,634.92
550,2024-11-26,1950.91169
550,2024-11-27,2194.64483
550,2024-11-28,-999.99958
550,2024-11-29,-952.38
550,2024-12-02,4302.10206
550,2024-12-03,1549.9215
550,2024-12-04,380.1148
550,2024-12-05,1428.04283
550,2024-12-06,2970.49458
550,2024-12-07,0.0
550,2024-12-09,324.55956
550,2024-12-10,337.71738
550,2024-12-11,3333.14362
550,2024-12-12,-999.9972
550,2024-12-13,-964.45131
550,2024-12-14,0.0
550,2024-12-16,-79.94074
550,2024-12-17,-973.34568
550,2024-12-18,70.59831
550,2024-12-19,-29.13788
550,2024-12-20,-999.99849
550,2024-12-23,-348.68223
550,2024-12-24,1745.18978
550,2024-12-26,-514.32682
550,2024-12-27,0.0
550,2024-12-30,433.5175
550,2024-12-31,1202.07832
550,2025-01-02,-999.9996
550,2025-01-03,0.0
550,2025-01-06,0.0
550,2025-01-07,0.0
550,2025-01-08,2904.13288
550,2025-01-09,778.48375
550,2025-01-10,3541.18102
550,2025-01-11,0.0
550,2025-01-13,852.42792
550,2025-01-14,-391.81064
550,2025-01-15,233.18581
550,2025-01-16,14.3078
550,2025-01-17,335.4071
550,2025-01-20,-601.38504
550,2025-01-21,0.0
550,2025-01-22,-835.81736
550,2025-01-23,-999.99908
550,2025-01-24,-999.99424
550,2025-01-27,0.0
550,2025-01-28,463.72176
550,2025-01-29,-541.66359
550,2025-01-30,1956.35349
550,2025-01-31,-999.99913
550,2025-02-03,319.12472
550,2025-02-04,-957.14777
550,2025-02-05,730.158
550,2025-02-06,859.05796
550,2025-02-07,-849.2055
550,2025-02-10,-372.8049
550,2025-02-11,-885.13878
550,2025-02-12,429.0419
550,2025-02-13,460.56205
550,2025-02-14,40.06357
550,2025-02-17,0.0
550,2025-02-18,-505.82933
550,2025-02-19,-47.65051
550,2025-02-20,686.8686
550,2025-02-21,1288.63424
550,2025-02-24,1119.13851
550,2025-02-25,1288.47647
550,2025-02-26,3467.83222
550,2025-02-27,-449.55885
550,2025-02-28,857.99353
550,2025-03-03,976.60586
550,2025-03-04,1447.8953
550,2025-03-05,-755.75297
550,2025-03-06,1570.6862
550,2025-03-07,374.99787
550,2025-03-10,2741.81794
550,2025-03-11,723.00198
550,2025-03-12,-923.24505
550,2025-03-13,721.61151
550,2025-03-14,408.74952
550,2025-03-17,580.9518
550,2025-03-18,465.2412
550,2025-03-19,-743.69006
550,2025-03-20,1131.2323
550,2025-03-21,-186.74168
550,2025-03-24,905.44902
550,2025-03-25,1331.29942
