days,date,total
550,2024-05-28,1764.68967
550,2024-05-29,2960.00898
550,2024-05-30,-314.40406
550,2024-05-31,1684.211
550,2024-06-03,2239.10389
550,2024-06-04,-162.62228
550,2024-06-05,-4.36589
550,2024-06-06,455.67233
550,2024-06-07,-436.4192
550,2024-06-10,5268.68641
550,2024-06-11,-408.84606
550,2024-06-12,5102.56848
550,2024-06-13,1886.10796
550,2024-06-14,4205.6949
550,2024-06-17,-999.9971
550,2024-06-18,355.33566
550,2024-06-19,218.00258
550,2024-06-20,1073.23227
550,2024-06-21,5470.15311
550,2024-06-24,1694.19791
550,2024-06-25,-918.25661
550,2024-06-26,4697.69352
550,2024-06-27,1847.02144
550,2024-06-28,-934.48982
550,2024-07-01,-999.9986
550,2024-07-02,-578.36164
550,2024-07-03,9155.50827
550,2024-07-04,2230.28658
550,2024-07-05,-724.50232
550,2024-07-06,0.0
550,2024-07-08,9881.73135
550,2024-07-09,-999.99854
550,2024-07-10,4130.35194
550,2024-07-11,5414.7879
550,2024-07-12,4602.02234
550,2024-07-15,-149.59195
550,2024-07-16,4595.30474
550,2024-07-17,-999.99713
550,2024-07-18,3608.85874
550,2024-07-19,-85.23541
550,2024-07-22,4595.41619
550,2024-07-23,-779.55944
550,2024-07-24,-464.68212
550,2024-07-25,4000.52172
550,2024-07-26,4867.33582
550,2024-07-29,6028.96247
550,2024-07-30,-496.8172
550,2024-07-31,-999.9984
550,2024-08-01,1390.68782
550,2024-08-02,-709.19734
550,2024-08-05,608.6774
550,2024-08-06,-969.16697
550,2024-08-07,3452.45866
550,2024-08-08,-818.85125
550,2024-08-09,3812.78448
550,2024-08-12,-999.99933
550,2024-08-13,3812.63248
550,2024-08-14,-999.99587
550,2024-08-15,623.6848
550,2024-08-16,2584.14848
550,2024-08-19,5801.70568
550,2024-08-20,-604.87852
550,2024-08-21,3543.13757
550,2024-08-22,-838.47984
550,2024-08-23,-999.38075
550,2024-08-26,2149.45714
550,2024-08-27,1769.30483
550,2024-08-28,1470.32802
550,2024-08-29,3923.04032
550,2024-08-30,3648.04708
550,2024-09-02,658.7211
550,2024-09-03,-29.789
550,2024-09-04,5372.49414
550,2024-09-05,258.45893
550,2024-09-06,-999.99384
550,2024-09-09,-676.16215
550,2024-09-10,3503.1473
550,2024-09-11,-958.04905
550,2024-09-12,1079.10143
550,2024-09-13,-99.64064
550,2024-09-16,4306.11093
550,2024-09-17,-999.99739
550,2024-09-18,-999.9972
550,2024-09-19,1244.38583
550,2024-09-20,-999.99678
550,2024-09-23,752.52543
550,2024-09-24,3743.5533
550,2024-09-25,4299.10883
550,2024-09-26,6621.92614
550,2024-09-27,1637.87429
550,2024-09-30,2885.1026
550,2024-10-01,5619.15478
550,2024-10-02,807.14424
550,2024-10-03,7995.33527
550,2024-10-04,2013.29487
550,2024-10-07,2458.05145
550,2024-10-08,3352.73026
550,2024-10-09,-999.99803
550,2024-10-10,-86.45041
550,2024-10-11,10631.53547
550,2024-10-14,619.08064
550,2024-10-15,3665.30858
550,2024-10-16,-497.13972
550,2024-10-17,-891.96549
550,2024-10-18,1211.88305
550,2024-10-21,-999.99912
550,2024-10-22,6473.73863
550,2024-10-23,-158.51167
550,2024-10-24,3099.0535
550,2024-10-25,6170.76413
550,2024-10-28,4244.88374
550,2024-10-29,-460.43319
550,2024-10-30,2322.91413
550,2024-10-31,2744.1352
550,2024-11-01,4925.43202
550,2024-11-04,3790.69879
550,2024-11-05,1473.7625
550,2024-11-06,3095.68758
550,2024-11-07,1129.14954
550,2024-11-08,3375.12516
550,2024-11-11,-732.17713
550,2024-11-12,2647.78501
550,2024-11-13,1710.72683
550,2024-11-14,-636.19168
550,2024-11-15,-999.99835
550,2024-11-18,1630.63268
550,2024-11-19,-999.9954
550,2024-11-20,-895.37439
550,2024-11-21,-999.99544
550,2024-11-22,3150.11751
550,2024-11-25,2075.10334
550,2024-11-26,2311.86215
550,2024-11-27,6425.21052
550,2024-11-28,-940.83412
550,2024-11-29,897.9061
550,2024-12-02,5969.36233
550,2024-12-03,10661.2947
550,2024-12-04,-999.99935
550,2024-12-05,4908.61368
550,2024-12-06,5800.23259
550,2024-12-07,0.0
550,2024-12-09,4803.78362
550,2024-12-10,655.64327
550,2024-12-11,4603.88924
550,2024-12-12,-999.99684
550,2024-12-13,-999.99995
550,2024-12-14,0.0
550,2024-12-16,-999.99998
550,2024-12-17,-999.99756
550,2024-12-18,5879.0896
550,2024-12-19,-317.16499
550,2024-12-20,3792.05413
550,2024-12-23,-999.99711
550,2024-12-24,-819.63314
550,2024-12-26,0.00421
550,2024-12-27,-923.74747
550,2024-12-30,2085.52951
550,2024-12-31,-999.99505
550,2025-01-02,-999.99378
550,2025-01-03,6710.04989
550,2025-01-06,-999.99606
550,2025-01-07,8133.08645
550,2025-01-08,13238.43915
550,2025-01-09,281.34243
550,2025-01-10,8484.32852
550,2025-01-11,0.0
550,2025-01-13,2303.0645
550,2025-01-14,-999.99846
550,2025-01-15,619.67073
550,2025-01-16,795.44764
550,2025-01-17,-999.99804
550,2025-01-20,-999.99933
550,2025-01-21,99.93322
550,2025-01-22,-999.9986
550,2025-01-23,-999.99727
550,2025-01-24,-999.99864
550,2025-01-27,1120.43464
550,2025-01-28,5595.37576
550,2025-01-29,5071.91623
550,2025-01-30,4239.1742
550,2025-01-31,-999.99883
550,2025-02-03,-884.29904
550,2025-02-04,745.02023
550,2025-02-05,1471.22346
550,2025-02-06,1829.72202
550,2025-02-07,-999.99971
550,2025-02-10,1252.38988
550,2025-02-11,-56.07978
550,2025-02-12,91.96354
550,2025-02-13,-835.53163
550,2025-02-14,-999.99959
550,2025-02-17,-553.58912
550,2025-02-18,179.86025
550,2025-02-19,-682.15971
550,2025-02-20,1193.40707
550,2025-02-21,1619.95637
550,2025-02-24,4824.04826
550,2025-02-25,5101.24654
550,2025-02-26,7157.98542
550,2025-02-27,-55.45511
550,2025-02-28,7639.46398
550,2025-03-03,2019.59209
550,2025-03-04,7431.26071
550,2025-03-05,3237.6638
550,2025-03-06,4962.04693
550,2025-03-07,1709.13315
550,2025-03-10,4506.86201
550,2025-03-11,109.64466
550,2025-03-12,4222.27393
550,2025-03-13,960.676
550,2025-03-14,2218.19616
550,2025-03-17,680.03123
550,2025-03-18,107.30614
550,2025-03-19,-951.82691
550,2025-03-20,1132.88812
550,2025-03-21,-334.93562
550,2025-03-24,-724.45277
550,2025-03-25,1425.42498
550,2025-03-26,5643.67824
550,2025-03-27,-999.99552
550,2025-03-28,3050.5126
550,2025-03-31,-688.41507
550,2025-04-01,-999.99721
550,2025-04-02,2553.36024
550,2025-04-03,4043.58745
550,2025-04-04,1842.17085
550,2025-04-07,49.3365
550,2025-04-08,1149.26182
550,2025-04-09,2073.23946
550,2025-04-10,747.26342
550,2025-04-11,593.86139
550,2025-04-14,4140.17538
550,2025-04-15,1793.29804
550,2025-04-16,2159.67952
550,2025-04-17,970.47189
550,2025-04-21,867.24074
550,2025-04-22,886.9196
550,2025-04-23,293.85798
550,2025-04-24,2358.53983
550,2025-04-25,2232.73756
550,2025-04-28,2990.35642
550,2025-04-29,1362.65169
550,2025-04-30,5358.99122
550,2025-05-01,10733.6642
550,2025-05-02,-536.14397
550,2025-05-05,-923.88974
550,2025-05-06,1350.70204
550,2025-05-07,587.60151
550,2025-05-08,2433.22055
550,2025-05-09,948.86741
550,2025-05-12,-589.9645
550,2025-05-13,5.79218
550,2025-05-14,4574.37357
550,2025-05-15,718.03722
550,2025-05-16,330.87425
550,2025-05-19,-27.6079
550,2025-05-20,297.01237
550,2025-05-21,-811.61881
550,2025-05-22,3744.41964
550,2025-05-23,5132.00331
550,2025-05-26,-999.99583
550,2025-05-27,2595.25004
550,2025-05-28,1071.36664
550,2025-05-29,433.43729
550,2025-05-30,1655.6994
550,2025-06-02,257.56469
550,2025-06-03,-760.94495
550,2025-06-04,-914.58796
550,2025-06-05,28.36699
550,2025-06-06,5547.18139
550,2025-06-09,5360.77888
550,2025-06-10,4819.07616
550,2025-06-11,-999.99822
550,2025-06-12,-754.14977
550,2025-06-13,2468.42062
550,2025-06-16,346.06904
550,2025-06-17,176.68338
550,2025-06-18,5594.93362
550,2025-06-19,-588.28382
550,2025-06-20,3656.71591
550,2025-06-23,-999.98924
550,2025-06-24,5908.91802
550,2025-06-25,3500.08693
550,2025-06-26,114.78572
550,2025-06-27,860.74482
550,2025-06-28,0.0
550,2025-06-30,436.40103
550,2025-07-01,3094.6468
550,2025-07-02,1244.45653
550,2025-07-03,-968.97829
550,2025-07-04,-999.99731
550,2025-07-07,2766.20203
550,2025-07-08,949.39997
550,2025-07-09,-880.0344
550,2025-07-10,-31.10131
550,2025-07-11,-505.18622
550,2025-07-14,0.00593
550,2025-07-15,-999.9954
550,2025-07-16,-999.99505
550,2025-07-17,2463.25481
550,2025-07-18,3133.778
550,2025-07-21,3553.61821
550,2025-07-22,-887.52572
550,2025-07-23,-284.49341
550,2025-07-24,1399.62447
550,2025-07-25,1951.66328
550,2025-07-28,2285.02912
550,2025-07-29,528.41612
550,2025-07-30,4378.69973
550,2025-07-31,410.4836
550,2025-08-01,-999.99552
550,2025-08-04,2298.35636
550,2025-08-05,4972.91027
550,2025-08-06,1983.24216
550,2025-08-07,-832.98455
550,2025-08-08,281.01183
550,2025-08-11,-840.3316
550,2025-08-12,-984.21548
550,2025-08-13,-962.24122
550,2025-08-14,2237.21743
550,2025-08-15,4610.27704
550,2025-08-18,1476.46466
550,2025-08-19,6344.91486
550,2025-08-20,590.56631
550,2025-08-21,-396.06189
550,2025-08-22,5263.8472
550,2025-08-25,-999.99722
550,2025-08-26,2690.03418
550,2025-08-27,9628.4412
550,2025-08-28,-999.99609
550,2025-08-29,8081.6532
550,2025-09-01,-910.32653
550,2025-09-02,-999.99434
550,2025-09-03,2434.95166
550,2025-09-04,690.5692
550,2025-09-05,2202.16163
550,2025-09-08,-999.99905
550,2025-09-09,-999.99687
550,2025-09-10,-999.99986
550,2025-09-11,5131.28055
550,2025-09-12,1636.14482
550,2025-09-15,-999.99207
550,2025-09-16,901.50968
550,2025-09-17,1305.42068
550,2025-09-18,212.06318
550,2025-09-19,456.44959
550,2025-09-22,-999.99469
550,2025-09-23,8.6881
550,2025-09-24,-532.18975
550,2025-09-25,624.08671
550,2025-09-26,-388.11731
550,2025-09-29,1968.03998
550,2025-09-30,1615.01111
550,2025-10-01,2573.40136
550,2025-10-02,5666.96453
550,2025-10-03,1557.84663
550,2025-10-06,171.78705
550,2025-10-07,-200.45092
550,2025-10-08,1009.08169
550,2025-10-09,464.0316
550,2025-10-10,560.66933
550,2025-10-13,9655.97227
550,2025-10-14,12.98101
550,2025-10-15,884.30456
550,2025-10-16,601.30346
550,2025-10-17,2843.30684
550,2025-10-20,41.20243
550,2025-10-21,2157.61108
550,2025-10-22,-491.95627
550,2025-10-23,-194.56489
550,2025-10-24,-906.96958
550,2025-10-27,1166.07512
550,2025-10-28,10630.77123
550,2025-10-29,60.4693
550,2025-10-30,481.68033
550,2025-10-31,-481.77875
550,2025-11-03,898.82152
550,2025-11-04,286.69251
550,2025-11-05,122.32334
550,2025-11-06,4194.54165
550,2025-11-07,2520.52782
550,2025-11-10,-830.07104
550,2025-11-11,1074.85515
550,2025-11-12,-25.86921
550,2025-11-13,770.0706
550,2025-11-14,-84.19292
550,2025-11-17,-308.35841
550,2025-11-18,4482.59788
550,2025-11-19,-999.99627
