days,date,total
550,2024-05-28,1876.19505
550,2024-05-29,2033.75786
550,2024-05-30,-424.85449
550,2024-05-31,1882.94738
550,2024-06-03,2155.45225
550,2024-06-04,298.34917
550,2024-06-05,-999.99769
550,2024-06-06,254.55388
550,2024-06-07,-436.4192
550,2024-06-10,4983.28562
550,2024-06-11,-112.4295
550,2024-06-12,5226.44598
550,2024-06-13,2070.61812
550,2024-06-14,4205.6949
550,2024-06-17,-999.9971
550,2024-06-18,355.33566
550,2024-06-19,53.9468
550,2024-06-20,1415.50359
550,2024-06-21,5553.45387
550,2024-06-24,1837.5645
550,2024-06-25,-981.12169
550,2024-06-26,5366.91433
550,2024-06-27,1538.44852
550,2024-06-28,-874.99382
550,2024-07-01,-930.06346
550,2024-07-02,-999.99329
550,2024-07-03,9155.50827
550,2024-07-04,2230.28658
550,2024-07-05,-528.92344
550,2024-07-06,0.0
550,2024-07-08,9881.73135
550,2024-07-09,-999.99854
550,2024-07-10,4244.08809
550,2024-07-11,5016.95766
550,2024-07-12,5011.03491
550,2024-07-15,444.27621
550,2024-07-16,4882.8047
550,2024-07-17,-999.99641
550,2024-07-18,4003.54766
550,2024-07-19,-457.08593
550,2024-07-22,4589.23691
550,2024-07-23,-999.99915
550,2024-07-24,-122.65816
550,2024-07-25,3158.63455
550,2024-07-26,5309.45894
550,2024-07-29,6028.96247
550,2024-07-30,-311.61354
550,2024-07-31,-855.0234
550,2024-08-01,1356.69991
550,2024-08-02,-999.99654
550,2024-08-05,608.6774
550,2024-08-06,807.96883
550,2024-08-07,2322.86622
550,2024-08-08,-999.99875
550,2024-08-09,4241.46887
550,2024-08-12,-999.99933
550,2024-08-13,3957.73253
550,2024-08-14,-999.99587
550,2024-08-15,361.89432
550,2024-08-16,3059.1371
550,2024-08-19,5877.61712
550,2024-08-20,-765.10348
550,2024-08-21,3874.61132
550,2024-08-22,-999.99558
550,2024-08-23,-999.38075
550,2024-08-26,2149.45714
550,2024-08-27,1895.04983
550,2024-08-28,2290.69318
550,2024-08-29,4301.106
550,2024-08-30,3648.04708
550,2024-09-02,802.41576
550,2024-09-03,137.48486
550,2024-09-04,5136.36996
550,2024-09-05,19.32853
550,2024-09-06,-999.99822
550,2024-09-09,-676.16215
550,2024-09-10,3503.1473
550,2024-09-11,-958.04905
550,2024-09-12,1327.71965
550,2024-09-13,-523.656
550,2024-09-16,4773.88752
550,2024-09-17,-784.98048
550,2024-09-18,-999.99235
550,2024-09-19,1412.61944
550,2024-09-20,-885.57132
550,2024-09-23,1062.56191
550,2024-09-24,3990.07332
550,2024-09-25,3960.61249
550,2024-09-26,6783.53139
