days,date,total
550,2024-05-28,1764.68967
550,2024-05-29,1633.0179
550,2024-05-30,-314.40406
550,2024-05-31,1882.94738
550,2024-06-03,2155.45225
550,2024-06-04,57.6082
550,2024-06-05,-999.99769
550,2024-06-06,395.66263
550,2024-06-07,-436.4192
550,2024-06-10,4983.28562
550,2024-06-11,-210.0615
550,2024-06-12,5226.44598
550,2024-06-13,2070.61812
550,2024-06-14,4205.6949
550,2024-06-17,-999.9971
550,2024-06-18,355.33566
550,2024-06-19,53.9468
550,2024-06-20,1415.50359
550,2024-06-21,5553.45387
550,2024-06-24,1694.19791
550,2024-06-25,-860.36861
550,2024-06-26,4891.81048
550,2024-06-27,1538.44852
550,2024-06-28,-874.99382
550,2024-07-01,-999.9986
550,2024-07-02,-999.99329
550,2024-07-03,9155.50827
550,2024-07-04,2230.28658
550,2024-07-05,-528.92344
550,2024-07-06,0.0
550,2024-07-08,9881.73135
550,2024-07-09,-999.99854
550,2024-07-10,4244.08809
550,2024-07-11,5239.25298
550,2024-07-12,4602.02234
550,2024-07-15,195.43941
550,2024-07-16,4595.30474
550,2024-07-17,-896.99969
550,2024-07-18,3915.65136
550,2024-07-19,-215.30833
550,2024-07-22,4440.92003
550,2024-07-23,-779.55944
550,2024-07-24,-22.76356
550,2024-07-25,2564.46288
550,2024-07-26,5195.87406
550,2024-07-29,6028.96247
550,2024-07-30,-168.78399
550,2024-07-31,-927.24204
550,2024-08-01,1101.62197
550,2024-08-02,-999.99654
550,2024-08-05,608.6774
550,2024-08-06,-999.99587
550,2024-08-07,2322.86622
550,2024-08-08,-999.99875
550,2024-08-09,4241.46887
550,2024-08-12,-999.99933
550,2024-08-13,3867.79213
550,2024-08-14,-999.99587
550,2024-08-15,361.89432
550,2024-08-16,2941.6921
550,2024-08-19,5877.61712
550,2024-08-20,-604.87852
550,2024-08-21,3874.61132
550,2024-08-22,-999.99513
550,2024-08-23,-999.38075
550,2024-08-26,2149.45714
550,2024-08-27,1895.04983
550,2024-08-28,2193.6586
550,2024-08-29,4035.32568
550,2024-08-30,3648.04708
550,2024-09-02,658.7211
550,2024-09-03,-29.789
550,2024-09-04,5372.49414
550,2024-09-05,258.45893
550,2024-09-06,-999.99822
550,2024-09-09,-676.16215
550,2024-09-10,3503.1473
550,2024-09-11,-958.04905
550,2024-09-12,1327.71965
550,2024-09-13,-385.344
550,2024-09-16,4773.88752
550,2024-09-17,-875.98753
550,2024-09-18,-999.99412
550,2024-09-19,1283.68793
550,2024-09-20,-885.57132
550,2024-09-23,1062.56191
550,2024-09-24,3822.28482
550,2024-09-25,4091.29699
550,2024-09-26,6901.63659
550,2024-09-27,1637.87429
550,2024-09-30,3205.4445
550,2024-10-01,5934.42078
550,2024-10-02,1043.50848
550,2024-10-03,8149.13031
550,2024-10-04,2068.42127
550,2024-10-07,2486.48045
550,2024-10-08,3352.73026
550,2024-10-09,-999.99803
550,2024-10-10,-86.45041
550,2024-10-11,10719.76715
550,2024-10-14,820.26204
550,2024-10-15,3870.54307
550,2024-10-16,-497.13972
