days,date,total
550,2024-05-28,1822.60423
550,2024-05-29,4888.06222
550,2024-05-30,-663.62546
550,2024-05-31,1382.32026
550,2024-06-03,2087.33052
550,2024-06-04,-719.31341
550,2024-06-05,329.27723
550,2024-06-06,-829.86694
550,2024-06-07,-999.99872
550,2024-06-10,4215.4395
550,2024-06-11,-172.4721
550,2024-06-12,2985.17392
550,2024-06-13,1360.30895
550,2024-06-14,2115.38519
550,2024-06-17,-259.83545
550,2024-06-18,355.33566
550,2024-06-19,106.35752
550,2024-06-20,71.53326
550,2024-06-21,4173.83268
550,2024-06-24,1863.30171
550,2024-06-25,-638.76258
550,2024-06-26,3996.99062
550,2024-06-27,2918.24208
550,2024-06-28,1627.08609
550,2024-07-01,-935.76008
550,2024-07-02,-928.04783
550,2024-07-03,6506.28343
550,2024-07-04,1238.30332
550,2024-07-05,-509.82292
550,2024-07-06,0.0
550,2024-07-08,8868.88525
550,2024-07-09,-999.99646
550,2024-07-10,3521.22104
550,2024-07-11,2741.71968
550,2024-07-12,3942.28169
550,2024-07-15,-999.99379
550,2024-07-16,5192.71652
550,2024-07-17,-999.99713
550,2024-07-18,2209.0483
550,2024-07-19,1074.83023
550,2024-07-22,4976.29491
550,2024-07-23,-536.83062
550,2024-07-24,388.27778
550,2024-07-25,3060.93557
550,2024-07-26,2236.26393
550,2024-07-29,4362.28679
550,2024-07-30,606.20747
550,2024-07-31,-999.9953
550,2024-08-01,1661.63971
550,2024-08-02,-333.78326
550,2024-08-05,608.6774
550,2024-08-06,-795.562
550,2024-08-07,4165.14948
550,2024-08-08,-818.85125
550,2024-08-09,2455.43306
550,2024-08-12,-995.63976
550,2024-08-13,2422.95443
550,2024-08-14,-999.99587
550,2024-08-15,511.39998
550,2024-08-16,2956.6849
550,2024-08-19,5020.53754
550,2024-08-20,402.67468
550,2024-08-21,3311.42132
550,2024-08-22,-885.30958
550,2024-08-23,-999.9996
550,2024-08-26,1511.55364
550,2024-08-27,1065.70247
550,2024-08-28,1968.94727
550,2024-08-29,3380.8886
550,2024-08-30,3147.66141
550,2024-09-02,658.7211
550,2024-09-03,56.58817
550,2024-09-04,4856.40178
550,2024-09-05,810.60517
550,2024-09-06,-999.99828
550,2024-09-09,978.81652
550,2024-09-10,2188.47262
550,2024-09-11,-958.04905
550,2024-09-12,2290.00058
550,2024-09-13,-99.64064
550,2024-09-16,4081.8096
550,2024-09-17,-805.61387
550,2024-09-18,-999.9972
550,2024-09-19,366.40138
550,2024-09-20,747.34719
550,2024-09-23,379.97835
550,2024-09-24,4017.20588
550,2024-09-25,3855.72771
550,2024-09-26,6097.93363
550,2024-09-27,1881.96455
550,2024-09-30,1921.956
550,2024-10-01,6235.91893
550,2024-10-02,462.01512
550,2024-10-03,7227.34063
550,2024-10-04,1458.08018
550,2024-10-07,-207.4637
550,2024-10-08,3352.73026
550,2024-10-09,-999.99488
550,2024-10-10,-825.48631
550,2024-10-11,9727.88999
550,2024-10-14,-308.57364
550,2024-10-15,3858.63881
550,2024-10-16,-497.13972
550,2024-10-17,-999.99044
550,2024-10-18,992.4626
550,2024-10-21,-709.02966
550,2024-10-22,5735.86896
550,2024-10-23,41.09437
550,2024-10-24,2240.44135
550,2024-10-25,3621.65538
550,2024-10-28,5003.5354
550,2024-10-29,-551.31775
550,2024-10-30,1741.58208
550,2024-10-31,3649.10193
550,2024-11-01,4480.27133
550,2024-11-04,3790.69879
550,2024-11-05,1020.59812
550,2024-11-06,1608.87758
550,2024-11-07,1129.14954
550,2024-11-08,4203.5468
550,2024-11-11,-854.91673
550,2024-11-12,1208.62621
550,2024-11-13,1361.14171
550,2024-11-14,-480.71272
550,2024-11-15,-921.11924
550,2024-11-18,1755.0087
550,2024-11-19,-999.9954
550,2024-11-20,-999.99969
550,2024-11-21,-999.99732
550,2024-11-22,2455.33024
550,2024-11-25,404.10672
550,2024-11-26,2328.27145
550,2024-11-27,6104.83969
550,2024-11-28,-999.99541
550,2024-11-29,1215.49386
550,2024-12-02,4782.79577
550,2024-12-03,6267.3872
550,2024-12-04,-665.70539
550,2024-12-05,4266.85989
550,2024-12-06,6258.0753
550,2024-12-07,0.0
550,2024-12-09,3175.10542
550,2024-12-10,1189.86136
550,2024-12-11,3551.58389
550,2024-12-12,-999.99528
550,2024-12-13,-999.98515
550,2024-12-14,0.0
550,2024-12-16,-966.46607
550,2024-12-17,-999.99756
550,2024-12-18,4719.17844
550,2024-12-19,-317.16499
550,2024-12-20,2736.52997
550,2024-12-23,-999.99711
550,2024-12-24,-999.9968
550,2024-12-26,934.70973
550,2024-12-27,-999.99991
550,2024-12-30,774.6637
550,2024-12-31,-999.99577
550,2025-01-02,-999.9951
550,2025-01-03,4977.89604
550,2025-01-06,-999.99606
550,2025-01-07,6017.68074
550,2025-01-08,12256.37462
550,2025-01-09,281.34243
550,2025-01-10,7967.81252
550,2025-01-11,0.0
550,2025-01-13,1240.62597
550,2025-01-14,-999.99846
550,2025-01-15,903.04837
550,2025-01-16,789.03868
550,2025-01-17,402.32136
550,2025-01-20,-225.10211
550,2025-01-21,99.93322
550,2025-01-22,-835.81736
550,2025-01-23,-999.99908
550,2025-01-24,-999.99864
550,2025-01-27,561.74976
550,2025-01-28,4835.89652
550,2025-01-29,4713.46461
550,2025-01-30,3488.05202
550,2025-01-31,-704.91089
550,2025-02-03,-674.20795
550,2025-02-04,290.94023
550,2025-02-05,1886.93383
550,2025-02-06,2518.0997
550,2025-02-07,-450.56722
550,2025-02-10,1037.15144
550,2025-02-11,-56.07978
550,2025-02-12,0.0028
550,2025-02-13,-951.45149
550,2025-02-14,-999.99959
550,2025-02-17,244.23664
550,2025-02-18,185.07421
550,2025-02-19,-999.99835
550,2025-02-20,763.06788
550,2025-02-21,1619.95637
550,2025-02-24,2395.49476
550,2025-02-25,2657.52997
550,2025-02-26,5503.37149
550,2025-02-27,-827.81373
550,2025-02-28,6675.91031
550,2025-03-03,1180.32534
550,2025-03-04,7224.82516
550,2025-03-05,463.42679
550,2025-03-06,5395.73309
550,2025-03-07,1235.45769
550,2025-03-10,4079.01821
550,2025-03-11,956.65146
550,2025-03-12,3928.40967
550,2025-03-13,-411.55401
550,2025-03-14,1939.1574
550,2025-03-17,436.67364
550,2025-03-18,1070.11866
550,2025-03-19,1099.53919
550,2025-03-20,1868.14375
550,2025-03-21,-251.00696
550,2025-03-24,-464.98527
550,2025-03-25,2297.08112
550,2025-03-26,4439.10862
550,2025-03-27,-356.3563
550,2025-03-28,2929.2259
550,2025-03-31,-999.99878
550,2025-04-01,-999.99721
550,2025-04-02,2205.86765
550,2025-04-03,2214.0309
550,2025-04-04,1684.63915
550,2025-04-07,1810.6345
550,2025-04-08,537.0656
550,2025-04-09,2295.6961
550,2025-04-10,925.67232
550,2025-04-11,-384.71351
550,2025-04-14,2997.5863
550,2025-04-15,1467.4234
550,2025-04-16,1767.55572
550,2025-04-17,414.70777
550,2025-04-21,577.5539
550,2025-04-22,1241.33514
550,2025-04-23,293.85798
550,2025-04-24,3010.12943
550,2025-04-25,1730.22721
550,2025-04-28,2664.32011
550,2025-04-29,1362.65169
550,2025-04-30,3791.24422
550,2025-05-01,9982.45619
550,2025-05-02,86.05795
550,2025-05-05,-999.99336
550,2025-05-06,0.0014
550,2025-05-07,-260.44687
550,2025-05-08,1304.57016
550,2025-05-09,686.69639
550,2025-05-12,-958.028
550,2025-05-13,-622.14482
550,2025-05-14,3274.84855
550,2025-05-15,345.00352
550,2025-05-16,703.85354
550,2025-05-19,616.44018
550,2025-05-20,176.54787
550,2025-05-21,-661.83831
550,2025-05-22,2638.09714
550,2025-05-23,4486.43569
550,2025-05-26,-890.09428
550,2025-05-27,2546.41356
550,2025-05-28,987.06918
550,2025-05-29,468.13875
550,2025-05-30,1698.10429
550,2025-06-02,-214.74045
550,2025-06-03,-37.29249
550,2025-06-04,0.00238
550,2025-06-05,-427.06886
550,2025-06-06,4262.04313
550,2025-06-09,5360.77888
550,2025-06-10,4938.56781
550,2025-06-11,-999.995
550,2025-06-12,-593.13737
550,2025-06-13,1955.86998
550,2025-06-16,613.15012
550,2025-06-17,703.64814
550,2025-06-18,4081.78446
550,2025-06-19,-737.44152
550,2025-06-20,1127.65667
550,2025-06-23,-999.99707
550,2025-06-24,4323.64162
550,2025-06-25,1572.51194
550,2025-06-26,429.63504
550,2025-06-27,111.93092
550,2025-06-28,0.0
550,2025-06-30,436.40103
550,2025-07-01,2997.07689
550,2025-07-02,1174.54489
550,2025-07-03,-963.72881
550,2025-07-04,-999.99927
550,2025-07-07,2398.21837
550,2025-07-08,574.17085
550,2025-07-09,-168.40826
550,2025-07-10,690.21692
550,2025-07-11,-852.5612
550,2025-07-14,692.48132
550,2025-07-15,-999.9954
550,2025-07-16,-999.99174
550,2025-07-17,1071.01241
550,2025-07-18,2754.6178
550,2025-07-21,3341.49621
550,2025-07-22,-999.99772
550,2025-07-23,-999.9987
550,2025-07-24,311.4782
550,2025-07-25,1951.66328
550,2025-07-28,1313.22824
550,2025-07-29,-507.80188
550,2025-07-30,3450.65528
550,2025-07-31,108.88296
550,2025-08-01,-999.99474
550,2025-08-04,1453.59584
550,2025-08-05,4493.55692
550,2025-08-06,525.33583
550,2025-08-07,-999.99727
550,2025-08-08,0.00663
550,2025-08-11,-999.99855
550,2025-08-12,-628.73825
550,2025-08-13,-923.8086
550,2025-08-14,1202.79895
550,2025-08-15,2149.01745
550,2025-08-18,1560.0509
550,2025-08-19,6419.13634
550,2025-08-20,642.19542
550,2025-08-21,352.84618
550,2025-08-22,4296.15855
550,2025-08-25,-931.1414
550,2025-08-26,1857.3137
550,2025-08-27,9937.93216
550,2025-08-28,-999.99609
550,2025-08-29,5038.14368
550,2025-09-01,889.39534
550,2025-09-02,-999.99978
550,2025-09-03,1619.62564
550,2025-09-04,894.63906
550,2025-09-05,1363.55074
550,2025-09-08,-779.57089
550,2025-09-09,-702.24411
550,2025-09-10,-433.52536
550,2025-09-11,3698.06413
550,2025-09-12,1392.71458
550,2025-09-15,-863.52177
550,2025-09-16,-280.33408
550,2025-09-17,196.64852
550,2025-09-18,660.41206
550,2025-09-19,156.74431
550,2025-09-22,-999.99668
550,2025-09-23,-192.98538
550,2025-09-24,347.35586
550,2025-09-25,142.38651
550,2025-09-26,-417.12057
550,2025-09-29,264.16174
550,2025-09-30,1220.76471
550,2025-10-01,3130.60797
550,2025-10-02,4464.75323
550,2025-10-03,578.99223
550,2025-10-06,171.78705
550,2025-10-07,-551.60172
550,2025-10-08,1009.08169
550,2025-10-09,-462.45146
550,2025-10-10,560.66933
550,2025-10-13,6525.39957
550,2025-10-14,414.47133
550,2025-10-15,884.30456
550,2025-10-16,478.81602
550,2025-10-17,1374.79604
550,2025-10-20,175.11027
550,2025-10-21,1596.78469
550,2025-10-22,-491.95627
550,2025-10-23,93.26766
550,2025-10-24,-228.27198
550,2025-10-27,27.108
550,2025-10-28,10171.71999
550,2025-10-29,-381.57678
550,2025-10-30,-140.39791
550,2025-10-31,-751.34855
550,2025-11-03,0.00032
550,2025-11-04,609.83635
550,2025-11-05,271.78034
550,2025-11-06,3329.51754
550,2025-11-07,1171.01304
550,2025-11-10,-373.00134
550,2025-11-11,1906.6772
550,2025-11-12,1.31345
550,2025-11-13,491.22528
550,2025-11-14,-195.0714
550,2025-11-17,1338.56959
550,2025-11-18,3520.31804
550,2025-11-19,-999.99825
550,2025-11-20,254.45228
550,2025-11-21,1779.82184
550,2025-11-24,149.95709
550,2025-11-25,221.35425
550,2025-11-26,854.09387
550,2025-11-27,3806.30989
550,2025-11-28,-809.06907
550,2025-12-01,-194.66178
550,2025-12-02,108.1726
550,2025-12-03,-425.07325
550,2025-12-04,-542.14664
550,2025-12-05,-701.37741
550,2025-12-08,873.9482
550,2025-12-09,2599.54737
550,2025-12-10,9209.49929
550,2025-12-11,1693.99778
550,2025-12-12,1527.55331
550,2025-12-15,-705.4468
550,2025-12-16,-999.99617
550,2025-12-17,1151.72706
550,2025-12-18,-999.99943
550,2025-12-19,682.15829
550,2025-12-22,1295.7659
550,2025-12-23,2134.8789
550,2025-12-24,2178.62285
550,2025-12-26,1279.7986
550,2025-12-29,602.20458
550,2025-12-30,-699.77661
550,2025-12-31,-999.96537
550,2026-01-02,705.59831
550,2026-01-05,1775.48619
550,2026-01-06,863.69982
550,2026-01-07,-316.3045
550,2026-01-08,861.22843
550,2026-01-09,521.75931
550,2026-01-12,1742.0334
550,2026-01-13,542.44147
550,2026-01-14,-478.06746
550,2026-01-15,1389.74264
550,2026-01-16,705.13827
550,2026-01-19,4599.42207
550,2026-01-20,0.0
550,2026-01-21,1239.91416
550,2026-01-22,-999.99989
550,2026-01-23,-347.594
550,2026-01-26,0.0
550,2026-01-27,4001.20647
550,2026-01-28,-150.80412
550,2026-01-29,-169.41344
550,2026-01-30,7078.8809
550,2026-02-02,0.0
550,2026-02-03,0.0
550,2026-02-04,-999.97856
550,2026-02-05,432.01509
550,2026-02-06,10341.67848
550,2026-02-09,-520.46488
550,2026-02-10,890.85868
550,2026-02-11,90.06486
550,2026-02-12,-737.88284
550,2026-02-13,5776.80486
550,2026-02-16,-874.73348
550,2026-02-17,910.7416
550,2026-02-18,1549.42432
550,2026-02-19,749.16956
550,2026-02-20,476.60548
550,2026-02-23,-999.99457
550,2026-02-24,10724.51833
550,2026-02-25,-142.49637
550,2026-02-26,-258.53302
550,2026-02-27,-180.62863
550,2026-03-02,397.29998
550,2026-03-03,12062.83849
550,2026-03-04,0.0
550,2026-03-05,6675.63808
550,2026-03-06,3052.26233
550,2026-03-09,150.40197
550,2026-03-10,-999.97772
550,2026-03-11,1399.66792
550,2026-03-12,92.05407
550,2026-03-13,196.9494
550,2026-03-16,944.98516
550,2026-03-17,1648.58067
550,2026-03-18,1585.87508
550,2026-03-19,-342.214
550,2026-03-20,-610.37665
550,2026-03-23,0.0
550,2026-03-24,-54.86002
550,2026-03-25,348.54668
550,2026-03-26,3211.86596
550,2026-03-27,14.6662
550,2026-03-30,-393.27262
550,2026-03-31,-999.999
550,2026-04-01,0.0
550,2026-04-02,0.0
550,2026-04-06,-999.94488
550,2026-04-07,5067.02206
550,2026-04-08,1678.84152
550,2026-04-09,347.33464
550,2026-04-10,5.98597
550,2026-04-13,731.7037
550,2026-04-14,1470.9351
550,2026-04-15,1782.61954
550,2026-04-16,3959.11075
550,2026-04-17,-213.02076
550,2026-04-20,-811.95408
550,2026-04-21,2599.63188
550,2026-04-22,524.62216
550,2026-04-23,-999.99926
550,2026-04-24,752.69168
550,2026-04-27,-701.44819
550,2026-04-28,1953.79638
550,2026-04-29,-245.74852
550,2026-04-30,-957.15651
550,2026-05-01,12151.25593
550,2026-05-04,857.16627
550,2026-05-05,720.48864
550,2026-05-06,-130.52105
550,2026-05-07,562.11818
550,2026-05-08,-999.99715
550,2026-05-11,-795.14567
550,2026-05-12,265.84898
550,2026-05-13,473.68152
550,2026-05-14,-475.83711
550,2026-05-15,3317.03595
550,2026-05-18,-13.76923
550,2026-05-19,4529.80269
550,2026-05-20,-127.40702
550,2026-05-21,2037.68692
550,2026-05-22,3184.81451
550,2026-05-25,3231.87877
550,2026-05-26,3220.14993
550,2026-05-27,2912.60963
550,2026-05-28,1405.55305
550,2026-05-29,1399.3633
550,2026-06-01,-18.23152
550,2026-06-02,360.74308
550,2026-06-03,-440.42118
550,2026-06-04,1144.30101
550,2026-06-05,-637.7588
550,2026-06-08,2367.09115
550,2026-06-09,-999.98506
550,2026-06-10,0.0
550,2026-06-11,1242.57492
550,2026-06-12,-999.9649
550,2026-06-15,437.85604
550,2026-06-16,-53.04487
550,2026-06-17,-32.64605
550,2026-06-18,0.0
550,2026-06-19,-206.78598
550,2026-06-22,2576.88577
550,2026-06-23,-209.15182
550,2026-06-24,-670.14162
550,2026-06-25,880.11196
550,2026-06-26,422.51222
550,2026-06-29,413.72336
550,2026-06-30,-999.94802
550,2026-07-01,445.4894
550,2026-07-02,3045.45674
550,2026-07-03,274.46776
550,2026-07-06,-104.45246
550,2026-07-07,2432.06258
