days,date,total
550,2024-05-28,575.40169
550,2024-05-29,3668.43734
550,2024-05-30,-663.62546
550,2024-05-31,1242.81986
550,2024-06-03,1981.1038
550,2024-06-04,-999.99677
550,2024-06-05,329.27723
550,2024-06-06,-618.06388
550,2024-06-07,-999.99872
550,2024-06-10,4339.86615
550,2024-06-11,-131.5153
550,2024-06-12,2985.17392
550,2024-06-13,1165.11967
550,2024-06-14,2490.70876
550,2024-06-17,-587.78222
550,2024-06-18,355.33566
550,2024-06-19,106.35752
550,2024-06-20,71.53326
550,2024-06-21,5440.16508
550,2024-06-24,1863.30171
550,2024-06-25,-697.64951
550,2024-06-26,4302.63284
550,2024-06-27,4103.70192
550,2024-06-28,-901.98177
550,2024-07-01,-935.76008
550,2024-07-02,-162.21556
550,2024-07-03,7706.95415
550,2024-07-04,1509.50698
550,2024-07-05,626.75312
550,2024-07-06,0.0
550,2024-07-08,8868.88525
550,2024-07-09,-999.99646
550,2024-07-10,3521.22104
550,2024-07-11,4050.66492
550,2024-07-12,4439.14344
550,2024-07-15,-999.99619
550,2024-07-16,5192.71652
550,2024-07-17,-999.99713
550,2024-07-18,2209.0483
550,2024-07-19,1470.70983
550,2024-07-22,4976.29491
550,2024-07-23,-999.99726
550,2024-07-24,-771.58038
550,2024-07-25,2671.13862
550,2024-07-26,2600.42031
550,2024-07-29,4362.28679
550,2024-07-30,606.20747
550,2024-07-31,-898.0527
550,2024-08-01,1661.63971
550,2024-08-02,-999.99562
550,2024-08-05,608.6774
550,2024-08-06,-999.99982
550,2024-08-07,4209.48171
550,2024-08-08,-818.85125
550,2024-08-09,2655.01799
550,2024-08-12,-878.94231
550,2024-08-13,2826.0474
550,2024-08-14,-999.99587
550,2024-08-15,361.36624
550,2024-08-16,2956.6849
550,2024-08-19,5373.15364
550,2024-08-20,402.67468
550,2024-08-21,3543.13757
550,2024-08-22,-999.99604
550,2024-08-23,-999.9996
550,2024-08-26,1511.55364
550,2024-08-27,1065.70247
550,2024-08-28,1848.79217
550,2024-08-29,3487.12352
550,2024-08-30,3147.66141
550,2024-09-02,658.7211
550,2024-09-03,56.58817
550,2024-09-04,4856.40178
550,2024-09-05,810.60517
550,2024-09-06,-999.99828
550,2024-09-09,338.17356
550,2024-09-10,2188.47262
550,2024-09-11,-958.04905
550,2024-09-12,2290.00058
550,2024-09-13,-99.64064
550,2024-09-16,4306.11093
550,2024-09-17,-355.63131
550,2024-09-18,-999.9972
550,2024-09-19,366.40138
550,2024-09-20,-586.80543
550,2024-09-23,752.52543
550,2024-09-24,4131.4889
550,2024-09-25,3989.06071
550,2024-09-26,6287.50346
550,2024-09-27,1782.61697
550,2024-09-30,1921.956
550,2024-10-01,5875.61603
550,2024-10-02,462.01512
550,2024-10-03,7227.34063
550,2024-10-04,989.04005
550,2024-10-07,589.85058
550,2024-10-08,3352.73026
550,2024-10-09,-892.15034
550,2024-10-10,-825.48631
550,2024-10-11,9727.88999
550,2024-10-14,122.11891
550,2024-10-15,3985.75233
550,2024-10-16,-497.13972
550,2024-10-17,-894.02379
550,2024-10-18,1095.74655
550,2024-10-21,-856.04162
550,2024-10-22,5735.86896
550,2024-10-23,158.06009
550,2024-10-24,2240.44135
550,2024-10-25,4178.18802
550,2024-10-28,5129.6223
550,2024-10-29,-662.84575
550,2024-10-30,1741.58208
550,2024-10-31,3793.64721
550,2024-11-01,4397.47458
550,2024-11-04,3790.69879
550,2024-11-05,1340.68849
550,2024-11-06,1608.87758
550,2024-11-07,1129.14954
550,2024-11-08,4317.82982
550,2024-11-11,-854.91673
550,2024-11-12,2775.7912
550,2024-11-13,1361.14171
550,2024-11-14,-589.22017
550,2024-11-15,-999.99755
550,2024-11-18,1755.0087
550,2024-11-19,-999.9954
550,2024-11-20,-895.37439
550,2024-11-21,-885.17776
550,2024-11-22,2455.33024
550,2024-11-25,404.10672
550,2024-11-26,2446.31025
550,2024-11-27,6328.14085
550,2024-11-28,-999.99541
550,2024-11-29,1215.49386
550,2024-12-02,5006.0559
550,2024-12-03,8468.76612
550,2024-12-04,-665.70539
550,2024-12-05,4495.76907
550,2024-12-06,6489.79155
550,2024-12-07,0.0
550,2024-12-09,3304.75672
550,2024-12-10,882.40683
550,2024-12-11,3910.70585
550,2024-12-12,-999.99528
550,2024-12-13,-999.98515
550,2024-12-14,0.0
550,2024-12-16,-744.63638
550,2024-12-17,-999.99756
550,2024-12-18,4719.17844
550,2024-12-19,-317.16499
550,2024-12-20,2736.52997
550,2024-12-23,-999.99711
550,2024-12-24,-999.9968
550,2024-12-26,551.35293
550,2024-12-27,-999.99991
550,2024-12-30,774.6637
550,2024-12-31,-999.99505
550,2025-01-02,-999.9951
550,2025-01-03,4977.89604
550,2025-01-06,-999.99606
550,2025-01-07,7372.0252
550,2025-01-08,13969.32432
550,2025-01-09,281.34243
550,2025-01-10,7967.81252
550,2025-01-11,0.0
550,2025-01-13,2917.11656
550,2025-01-14,-999.99846
550,2025-01-15,903.04837
550,2025-01-16,352.72228
550,2025-01-17,244.5786
550,2025-01-20,-117.75641
550,2025-01-21,99.93322
550,2025-01-22,-999.9986
550,2025-01-23,-999.99871
550,2025-01-24,-999.99864
550,2025-01-27,561.74976
550,2025-01-28,5045.75792
550,2025-01-29,4713.46461
550,2025-01-30,3488.05202
550,2025-01-31,-999.99511
550,2025-02-03,-674.20795
550,2025-02-04,290.94023
550,2025-02-05,1886.93383
550,2025-02-06,2050.53834
550,2025-02-07,-110.74387
550,2025-02-10,1155.19024
550,2025-02-11,-56.07978
550,2025-02-12,0.0028
550,2025-02-13,-951.45149
550,2025-02-14,-999.99959
550,2025-02-17,244.23664
550,2025-02-18,606.00686
550,2025-02-19,-999.99921
550,2025-02-20,871.71723
550,2025-02-21,1619.95637
550,2025-02-24,3105.75103
550,2025-02-25,3743.80541
550,2025-02-26,6272.84666
550,2025-02-27,-827.81373
550,2025-02-28,7918.79211
550,2025-03-03,1180.32534
550,2025-03-04,7331.70616
550,2025-03-05,1013.68288
550,2025-03-06,5395.73309
550,2025-03-07,1124.16204
550,2025-03-10,4303.93745
550,2025-03-11,956.65146
550,2025-03-12,4269.91116
550,2025-03-13,-411.55401
550,2025-03-14,1939.1574
550,2025-03-17,539.95759
550,2025-03-18,1070.11866
550,2025-03-19,1099.53919
550,2025-03-20,738.8517
550,2025-03-21,-328.40498
550,2025-03-24,-918.92214
550,2025-03-25,2416.04432
550,2025-03-26,6449.39998
550,2025-03-27,-356.3563
550,2025-03-28,3050.5126
550,2025-03-31,-999.99878
550,2025-04-01,-999.99721
550,2025-04-02,2283.93789
550,2025-04-03,2538.47825
550,2025-04-04,2267.899
550,2025-04-07,1810.6345
550,2025-04-08,537.0656
550,2025-04-09,2295.6961
550,2025-04-10,925.67232
550,2025-04-11,-384.71351
550,2025-04-14,3532.87358
550,2025-04-15,1545.8136
550,2025-04-16,1767.55572
550,2025-04-17,414.70777
550,2025-04-21,577.5539
550,2025-04-22,1734.30722
550,2025-04-23,293.85798
550,2025-04-24,3088.99957
550,2025-04-25,2232.73756
550,2025-04-28,2434.98615
550,2025-04-29,1362.65169
550,2025-04-30,3885.63242
550,2025-05-01,10993.90291
550,2025-05-02,-385.76837
550,2025-05-05,-999.99336
550,2025-05-06,0.0014
550,2025-05-07,-166.53861
550,2025-05-08,2818.44944
550,2025-05-09,793.40305
550,2025-05-12,-958.028
550,2025-05-13,664.04124
550,2025-05-14,2324.86394
550,2025-05-15,734.1687
550,2025-05-16,703.85354
550,2025-05-19,487.81626
550,2025-05-20,142.07959
550,2025-05-21,-661.83831
550,2025-05-22,2638.09714
550,2025-05-23,4697.85571
550,2025-05-26,-999.99583
550,2025-05-27,2546.41356
550,2025-05-28,-45.67271
550,2025-05-29,356.14605
550,2025-05-30,1698.10429
550,2025-06-02,-214.74045
550,2025-06-03,-434.78541
550,2025-06-04,0.00238
550,2025-06-05,-427.06886
550,2025-06-06,4262.04313
550,2025-06-09,5360.77888
550,2025-06-10,4024.00276
550,2025-06-11,-999.995
550,2025-06-12,-999.99881
550,2025-06-13,1955.86998
550,2025-06-16,1448.70264
550,2025-06-17,37.18374
550,2025-06-18,4081.78446
550,2025-06-19,-737.44152
550,2025-06-20,3320.70179
550,2025-06-23,-999.98924
550,2025-06-24,4886.43378
550,2025-06-25,1572.51194
550,2025-06-26,546.55108
550,2025-06-27,111.93092
550,2025-06-28,0.0
550,2025-06-30,436.40103
550,2025-07-01,2997.07689
550,2025-07-02,1032.89833
550,2025-07-03,-547.76536
550,2025-07-04,-770.13675
550,2025-07-07,2998.81477
550,2025-07-08,797.61437
550,2025-07-09,-168.40826
550,2025-07-10,237.86684
550,2025-07-11,-505.18622
550,2025-07-14,114.82479
550,2025-07-15,-999.9954
550,2025-07-16,-999.99505
550,2025-07-17,1071.01241
550,2025-07-18,3356.9108
550,2025-07-21,3448.80421
550,2025-07-22,-999.99772
550,2025-07-23,-999.9987
550,2025-07-24,912.0746
550,2025-07-25,1951.66328
550,2025-07-28,1313.22824
550,2025-07-29,54.99028
550,2025-07-30,3058.26944
550,2025-07-31,220.48328
550,2025-08-01,-999.99474
550,2025-08-04,1550.54372
550,2025-08-05,4493.55692
550,2025-08-06,1090.30363
550,2025-08-07,-642.37007
550,2025-08-08,93.11499
550,2025-08-11,-999.99855
550,2025-08-12,-275.94385
550,2025-08-13,-804.69672
550,2025-08-14,1535.29559
550,2025-08-15,2465.08257
550,2025-08-18,1560.0509
550,2025-08-19,6378.74574
550,2025-08-20,642.19542
550,2025-08-21,380.41491
550,2025-08-22,4514.87133
550,2025-08-25,-931.1414
550,2025-08-26,2085.48412
550,2025-08-27,10592.40516
550,2025-08-28,-999.99609
550,2025-08-29,6339.65198
550,2025-09-01,889.39534
550,2025-09-02,-999.99978
550,2025-09-03,1698.97572
550,2025-09-04,730.99436
550,2025-09-05,1363.55074
550,2025-09-08,-779.57089
550,2025-09-09,-702.24411
550,2025-09-10,-536.23252
550,2025-09-11,4028.62765
550,2025-09-12,1392.71458
550,2025-09-15,-295.20745
550,2025-09-16,411.88068
550,2025-09-17,783.67212
550,2025-09-18,212.06318
550,2025-09-19,165.98689
550,2025-09-22,-999.99668
550,2025-09-23,-583.7865
550,2025-09-24,347.35586
550,2025-09-25,688.93533
550,2025-09-26,-417.12057
550,2025-09-29,628.55486
550,2025-09-30,1220.76471
550,2025-10-01,2346.77877
550,2025-10-02,4555.78185
550,2025-10-03,578.99223
550,2025-10-06,171.78705
550,2025-10-07,-551.60172
550,2025-10-08,1009.08169
550,2025-10-09,-384.70118
550,2025-10-10,560.66933
550,2025-10-13,7371.53893
550,2025-10-14,414.47133
550,2025-10-15,884.30456
550,2025-10-16,478.81602
550,2025-10-17,1374.79604
550,2025-10-20,175.11027
550,2025-10-21,1919.32945
550,2025-10-22,-491.95627
550,2025-10-23,93.26766
550,2025-10-24,-228.27198
550,2025-10-27,27.108
550,2025-10-28,11006.19075
550,2025-10-29,-21.55794
550,2025-10-30,-140.39791
550,2025-10-31,-751.34855
550,2025-11-03,585.32732
550,2025-11-04,1173.10755
550,2025-11-05,271.78034
550,2025-11-06,3329.51754
550,2025-11-07,1982.77096
550,2025-11-10,-373.00134
550,2025-11-11,1487.19016
550,2025-11-12,120.74135
550,2025-11-13,491.22528
550,2025-11-14,506.63758
550,2025-11-17,1338.56959
550,2025-11-18,4279.36334
550,2025-11-19,-999.99825
550,2025-11-20,254.45228
550,2025-11-21,1914.35249
550,2025-11-24,229.78711
550,2025-11-25,-519.43237
550,2025-11-26,936.32359
550,2025-11-27,4526.7099
550,2025-11-28,-809.06907
550,2025-12-01,-271.56766
550,2025-12-02,0.0011
