days,date,total
550,2024-05-28,692.98126
550,2024-05-29,3802.67935
550,2024-05-30,696.22975
550,2024-05-31,1382.32026
550,2024-06-03,2087.33052
550,2024-06-04,667.43359
550,2024-06-05,67.73707
550,2024-06-06,-829.86694
550,2024-06-07,-999.99872
550,2024-06-10,3105.06462
550,2024-06-11,-172.4721
550,2024-06-12,2752.65496
550,2024-06-13,1494.88314
550,2024-06-14,2115.38519
550,2024-06-17,-259.83545
550,2024-06-18,355.33566
550,2024-06-19,-908.58064
550,2024-06-20,8.8491
550,2024-06-21,2378.14908
550,2024-06-24,307.06341
550,2024-06-25,-999.99592
550,2024-06-26,2703.48534
550,2024-06-27,2918.24208
550,2024-06-28,1328.78874
550,2024-07-01,-935.76008
550,2024-07-02,-999.99663
550,2024-07-03,3654.35175
550,2024-07-04,1238.30332
550,2024-07-05,-509.82292
550,2024-07-06,0.0
550,2024-07-08,7476.86203
550,2024-07-09,-675.94298
550,2024-07-10,3521.22104
550,2024-07-11,3716.42472
550,2024-07-12,2745.32954
550,2024-07-15,-999.99379
550,2024-07-16,4448.13752
550,2024-07-17,268.08871
550,2024-07-18,2209.0483
550,2024-07-19,989.82435
550,2024-07-22,3473.74719
550,2024-07-23,-536.83062
550,2024-07-24,-527.22712
550,2024-07-25,3060.93557
550,2024-07-26,2236.26393
550,2024-07-29,3650.37275
550,2024-07-30,606.20747
550,2024-07-31,-999.9953
550,2024-08-01,1463.23629
550,2024-08-02,-333.78326
550,2024-08-05,608.6774
550,2024-08-06,-795.562
550,2024-08-07,2529.0822
550,2024-08-08,-818.85125
550,2024-08-09,2455.43306
550,2024-08-12,-995.63976
550,2024-08-13,2422.95443
550,2024-08-14,-999.99587
550,2024-08-15,511.39998
550,2024-08-16,2756.9315
550,2024-08-19,5310.85746
550,2024-08-20,402.67468
550,2024-08-21,3311.42132
550,2024-08-22,-292.11208
550,2024-08-23,-999.99474
550,2024-08-26,1583.00788
550,2024-08-27,1065.70247
550,2024-08-28,3225.90955
550,2024-08-29,2215.51356
550,2024-08-30,2276.53206
550,2024-09-02,-337.38882
550,2024-09-03,321.23146
550,2024-09-04,3975.31234
550,2024-09-05,810.60517
550,2024-09-06,-999.99828
550,2024-09-09,2078.29868
550,2024-09-10,1423.11158
550,2024-09-11,-958.04905
550,2024-09-12,2290.00058
550,2024-09-13,-99.64064
550,2024-09-16,4081.8096
550,2024-09-17,-805.61387
550,2024-09-18,-999.99534
550,2024-09-19,588.2593
550,2024-09-20,2692.67109
550,2024-09-23,379.97835
550,2024-09-24,4017.20588
550,2024-09-25,3524.53751
550,2024-09-26,5478.54163
550,2024-09-27,3922.00352
550,2024-09-30,1921.956
550,2024-10-01,5570.20343
550,2024-10-02,294.14504
550,2024-10-03,5670.40909
550,2024-10-04,853.60392
