days,date,total
550,2024-05-28,795.04863
550,2024-05-29,1666.48267
550,2024-05-30,120.58471
550,2024-05-31,2235.0339
550,2024-06-03,1853.95123
550,2024-06-04,290.24185
550,2024-06-05,-988.43038
550,2024-06-06,-999.99788
550,2024-06-07,-711.78792
550,2024-06-10,5093.95278
550,2024-06-11,-133.48298
550,2024-06-12,5206.27302
550,2024-06-13,1644.71481
550,2024-06-14,3490.38538
550,2024-06-17,-999.9995
550,2024-06-18,203.67648
550,2024-06-19,-74.6289
550,2024-06-20,1504.74331
550,2024-06-21,6528.32127
550,2024-06-24,2828.46716
550,2024-06-25,-954.88906
550,2024-06-26,6406.73941
550,2024-06-27,2662.59412
550,2024-06-28,-901.52819
550,2024-07-01,-999.99866
550,2024-07-02,-999.99902
550,2024-07-03,9991.07179
550,2024-07-04,2401.86078
550,2024-07-05,-642.7985
550,2024-07-06,0.0
550,2024-07-08,10507.03163
550,2024-07-09,-999.99946
550,2024-07-10,4424.77794
550,2024-07-11,6001.80681
550,2024-07-12,6148.49066
550,2024-07-15,857.69305
550,2024-07-16,5724.20056
550,2024-07-17,-999.99641
550,2024-07-18,5677.10962
550,2024-07-19,-460.38083
550,2024-07-22,4608.28131
550,2024-07-23,-999.99423
550,2024-07-24,-835.0025
550,2024-07-25,3735.96204
550,2024-07-26,5274.83902
550,2024-07-29,5958.35559
550,2024-07-30,-465.41374
550,2024-07-31,-999.998
550,2024-08-01,1131.09345
550,2024-08-02,-999.99406
550,2024-08-05,608.6774
550,2024-08-06,-955.08306
550,2024-08-07,2798.51588
550,2024-08-08,-999.99825
550,2024-08-09,6418.45336
550,2024-08-12,-879.81557
550,2024-08-13,5734.68971
550,2024-08-14,-831.37895
550,2024-08-15,438.44266
550,2024-08-16,3645.2542
550,2024-08-19,6024.82062
550,2024-08-20,-631.67032
550,2024-08-21,6210.51205
550,2024-08-22,-927.18102
550,2024-08-23,-876.74404
550,2024-08-26,2333.54096
550,2024-08-27,1869.34271
550,2024-08-28,3520.51626
550,2024-08-29,4892.95012
550,2024-08-30,3890.0954
550,2024-09-02,601.82726
550,2024-09-03,361.36586
550,2024-09-04,5787.66246
550,2024-09-05,224.96265
550,2024-09-06,-999.99822
550,2024-09-09,379.97036
550,2024-09-10,3106.67786
550,2024-09-11,-989.22106
550,2024-09-12,1141.78901
550,2024-09-13,-663.04316
550,2024-09-16,7037.03125
550,2024-09-17,-972.16446
550,2024-09-18,-999.99527
