days,date,total
550,2024-05-28,1155.06111
550,2024-05-29,1733.42929
550,2024-05-30,-219.65249
550,2024-05-31,1929.89193
550,2024-06-03,2155.45225
550,2024-06-04,84.46389
550,2024-06-05,-999.99769
550,2024-06-06,-889.91375
550,2024-06-07,-537.585
550,2024-06-10,5328.10024
550,2024-06-11,-112.4295
550,2024-06-12,5121.40086
550,2024-06-13,1695.57237
550,2024-06-14,3407.5303
550,2024-06-17,-999.9995
550,2024-06-18,526.02768
550,2024-06-19,53.9468
550,2024-06-20,1504.74331
550,2024-06-21,6356.69847
550,2024-06-24,2241.60634
550,2024-06-25,-981.12169
550,2024-06-26,5560.27573
550,2024-06-27,2223.88276
550,2024-06-28,-874.99382
550,2024-07-01,-999.99866
550,2024-07-02,-714.76121
550,2024-07-03,9917.10315
550,2024-07-04,2401.86078
550,2024-07-05,-999.99773
550,2024-07-06,0.0
550,2024-07-08,9991.59775
550,2024-07-09,-999.99854
550,2024-07-10,4244.08809
550,2024-07-11,6051.9933
550,2024-07-12,6130.53476
550,2024-07-15,367.65653
550,2024-07-16,5690.39308
550,2024-07-17,-999.99641
550,2024-07-18,5050.30956
550,2024-07-19,-457.08593
550,2024-07-22,4549.02459
550,2024-07-23,-999.99915
550,2024-07-24,-914.46982
550,2024-07-25,3793.8499
550,2024-07-26,5231.9549
550,2024-07-29,6028.96247
550,2024-07-30,-311.61354
550,2024-07-31,-999.998
550,2024-08-01,1109.95291
550,2024-08-02,-999.99966
550,2024-08-05,608.6774
550,2024-08-06,-696.83832
550,2024-08-07,2750.43145
550,2024-08-08,-927.02143
550,2024-08-09,6151.5249
550,2024-08-12,-999.99933
550,2024-08-13,4876.04543
550,2024-08-14,-999.99587
550,2024-08-15,539.82312
550,2024-08-16,3224.61146
550,2024-08-19,5877.61712
550,2024-08-20,-864.43048
550,2024-08-21,5926.69007
550,2024-08-22,-625.7235
550,2024-08-23,-808.68247
550,2024-08-26,2298.64454
550,2024-08-27,1895.04983
550,2024-08-28,2890.94004
550,2024-08-29,4301.106
550,2024-08-30,3648.04708
550,2024-09-02,802.41576
550,2024-09-03,137.48486
550,2024-09-04,5316.65244
550,2024-09-05,19.32853
550,2024-09-06,-999.99822
550,2024-09-09,20.43743
550,2024-09-10,3615.0609
550,2024-09-11,-958.04905
550,2024-09-12,1352.50025
550,2024-09-13,-523.656
550,2024-09-16,6760.29975
550,2024-09-17,-967.9937
550,2024-09-18,-999.99235
550,2024-09-19,1412.61944
550,2024-09-20,-999.99813
550,2024-09-23,1062.56191
550,2024-09-24,3972.4666
550,2024-09-25,4099.81369
550,2024-09-26,6679.80659
550,2024-09-27,1597.63534
550,2024-09-30,4445.6523
550,2024-10-01,5826.68628
550,2024-10-02,1043.50848
550,2024-10-03,9231.58343
550,2024-10-04,2068.42127
550,2024-10-07,1538.63189
550,2024-10-08,3352.73026
550,2024-10-09,-999.99803
550,2024-10-10,-86.45041
550,2024-10-11,10719.76715
550,2024-10-14,820.26204
550,2024-10-15,5733.81689
550,2024-10-16,-744.95216
550,2024-10-17,-999.99605
550,2024-10-18,1073.11664
550,2024-10-21,-999.99912
550,2024-10-22,6676.08451
550,2024-10-23,-180.21721
550,2024-10-24,2983.5573
550,2024-10-25,6404.29676
550,2024-10-28,5218.68862
550,2024-10-29,-78.91289
550,2024-10-30,2558.09403
550,2024-10-31,4318.27287
550,2024-11-01,5158.62137
550,2024-11-04,3757.92927
550,2024-11-05,2406.46834
550,2024-11-06,5610.46682
550,2024-11-07,1023.13178
550,2024-11-08,3953.24328
550,2024-11-11,-963.86101
550,2024-11-12,2834.43553
550,2024-11-13,3591.62932
550,2024-11-14,-624.8475
550,2024-11-15,-999.9998
550,2024-11-18,1806.97784
550,2024-11-19,-999.9954
550,2024-11-20,-971.62323
550,2024-11-21,-595.55912
550,2024-11-22,3240.47928
550,2024-11-25,1913.5507
550,2024-11-26,3287.20234
550,2024-11-27,8039.75444
550,2024-11-28,-940.83412
550,2024-11-29,1402.0179
550,2024-12-02,8725.30388
550,2024-12-03,12919.9532
550,2024-12-04,-878.12281
550,2024-12-05,6499.52414
550,2024-12-06,8183.78509
550,2024-12-07,0.0
550,2024-12-09,5152.14506
550,2024-12-10,1143.48663
550,2024-12-11,5047.60209
550,2024-12-12,-999.99684
550,2024-12-13,-999.99995
550,2024-12-14,0.0
550,2024-12-16,-560.14129
550,2024-12-17,-999.99756
550,2024-12-18,6781.67334
550,2024-12-19,-317.16499
550,2024-12-20,4247.18919
550,2024-12-23,-881.26521
550,2024-12-24,-926.63376
550,2024-12-26,0.00421
550,2024-12-27,-999.99742
550,2024-12-30,2334.21893
550,2024-12-31,-999.99824
550,2025-01-02,-999.99378
550,2025-01-03,6708.07172
550,2025-01-06,-999.99606
550,2025-01-07,9473.47339
550,2025-01-08,15275.55213
550,2025-01-09,110.35647
550,2025-01-10,8778.72888
550,2025-01-11,0.0
550,2025-01-13,2803.05036
550,2025-01-14,-999.99846
550,2025-01-15,1552.31445
550,2025-01-16,1339.29588
550,2025-01-17,-918.29492
550,2025-01-20,-998.27481
550,2025-01-21,7.40606
550,2025-01-22,-999.9986
550,2025-01-23,-999.99599
550,2025-01-24,-999.99864
550,2025-01-27,1203.09924
550,2025-01-28,5959.47167
550,2025-01-29,5183.13623
550,2025-01-30,4153.63094
550,2025-01-31,-999.99561
550,2025-02-03,-928.59246
550,2025-02-04,765.73365
