entry_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-07-14 23:30:00,2026-07-15 05:00:00,BUY,4059.31,,,REV,-75.1,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 05:00:00,2026-07-15 07:00:00,SELL,4052.0,,,REV,-12.3,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 07:00:00,2026-07-15 09:15:00,BUY,4053.03,,,REV,-164.9,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 09:15:00,2026-07-15 19:00:00,SELL,4036.74,,,REV,-18.2,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 19:00:00,2026-07-15 23:30:00,BUY,4038.36,,,REV,-37.3,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-15 23:30:00,2026-07-16 01:00:00,SELL,4034.83,,,REV,-276.6,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-16 01:00:00,2026-07-16 08:30:00,BUY,4062.29,,,REV,-256.5,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-16 08:30:00,2026-07-17 10:45:00,SELL,4036.84,,,REV,391.5,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-17 10:45:00,2026-07-17 11:30:00,BUY,3997.49,,,REV,-113.8,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-17 11:30:00,2026-07-17 13:45:00,SELL,3986.31,,,REV,-101.3,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-17 13:45:00,2026-07-17 18:15:00,BUY,3996.24,,,REV,-47.7,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-17 18:15:00,2026-07-17 21:15:00,SELL,3991.67,,,REV,-31.6,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-17 21:15:00,2026-07-20 13:45:00,BUY,3994.63,,,REV,102.0,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-20 13:45:00,2026-07-20 15:15:00,SELL,4005.03,,,REV,-194.3,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-20 15:15:00,2026-07-20 19:45:00,BUY,4024.26,,,REV,-144.8,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-20 19:45:00,2026-07-20 22:45:00,SELL,4009.98,,,REV,-31.9,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-20 22:45:00,2026-07-21 00:15:00,BUY,4012.97,,,REV,-30.5,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-21 00:15:00,2026-07-21 07:00:00,SELL,4010.12,,,REV,-0.7,S427 SELL Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
2026-07-21 07:00:00,2026-07-21 21:15:00,BUY,4009.99,,,REV,557.3,S427 BUY Open Close Cross,OCC SMMA8 altTFx3 ATR=n/a
